Epoch,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2023-04-22 23:59:57,7.454660952526406e-11,4.5122057756457405e-14,1.1887508479254691e-13,1.0157539680892427e-13,213261.981946847,1599921.6307673422,6878844.542189564,3952.9435600678953,-6245.064374060969,1327.1249374021143,4.41161514289079e-06,-6.9235405069090206e-06,1.5888910720462945e-06
2023-04-23 00:00:12,1.084853313073068e-10,4.4847761397144966e-14,1.1792050879781149e-13,1.00788654319536e-13,272526.645887022,1506047.1903034924,6897877.957665691,3948.846129491124,-6271.258668280865,1210.6348820795338,6.3863602302594025e-06,-1.0222408439730657e-05,1.686894978369935e-06
2023-04-23 00:00:27,-1.85808738770574e-11,4.4568295573838845e-14,1.1680606321146535e-13,9.980390983319321e-14,331722.36055659753,1411791.7512855614,6915161.807634879,3943.7497557398656,-6295.866080356546,1093.8396808478635,-1.1102119012451617e-06,1.701387136066046e-06,-5.101687108322039e-07
2023-04-23 00:00:42,-2.7692345974957576e-11,4.428099246587561e-14,1.1567720048188548e-13,9.882061152022922e-14,390834.1517908984,1317179.1717473213,6930691.769833978,3937.6557794983523,-6318.88049933854,976.7687877083977,-1.6419322057537045e-06,2.5833116368279008e-06,-5.450529609873911e-07
2023-04-23 00:00:57,6.2806634216401765e-12,4.3982482096464045e-14,1.145370744356232e-13,9.784083823871569e-14,449847.05564662785,1222233.3460024814,6944463.709014394,3930.5656450966726,-6340.295981086492,859.4516822785957,3.6672098513435003e-07,-6.03922871267315e-07,2.201407500734831e-08
2023-04-23 00:01:12,8.793682532367543e-12,4.3668243000720785e-14,1.1338827209389442e-13,9.686629580709007e-14,508746.1490660041,1126978.3134845058,6956474.237985743,3922.481211448357,-6360.10724869655,741.9179466405865,5.135812576329002e-07,-8.465892722409052e-07,9.06702446457075e-09
2023-04-23 00:01:27,-5.193090092188904e-13,4.3332804211177493e-14,1.1223332698655567e-13,9.589884334112812e-14,567516.5295041925,1031438.1713458193,6966720.294396372,3913.40451703176,-6378.309315718896,624.1972027379102,-3.9201408230660206e-08,3.150722038824938e-08,-1.3261746456549872e-07
2023-04-23 00:01:42,-1.1478832035325556e-12,4.296979703960472e-14,1.110743963284136e-13,9.494026505176563e-14,626143.335582634,935637.1024949416,6975199.367191338,3903.3379040011173,-6394.89769028336,506.3191294950813,-8.208478696758448e-08,8.82006327973528e-08,-1.6204053476798208e-07
2023-04-23 00:01:57,1.2007226297339632e-12,4.2572631458163846e-14,1.0991356258698384e-13,9.399256209208268e-14,684611.7298184078,839599.3317394237,6981909.234555697,3892.283873937119,-6409.868141190809,388.31343143155925,5.5082969407926896e-08,-1.305971955023466e-07,-1.0372959646787194e-07
2023-04-23 00:02:12,1.3671513323230506e-12,4.2135323113557834e-14,1.0875241923802087e-13,9.305753906038168e-14,742906.9291448714,743349.165726845,6986848.280337774,3880.245262450374,-6423.216985346592,270.2098584656078,6.308311728542293e-08,-1.470509378709295e-07,-1.4045849816568534e-07
