,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,-5286189.40309023,-2849380.872834636,-3381948.405453212,3196.464589792974,1905.2814095943202,-6619.23566031994
1,2018-12-31 21:59:47,-5270126.732774411,-2839811.1633946067,-3414992.8143078918,3228.5869655843367,1922.59250919997,-6598.494452540601
2,2018-12-31 21:59:52,-5253903.699946688,-2830155.046746794,-3447933.0162325213,3260.609434100163,1939.8442063735413,-6577.552997303398
3,2018-12-31 21:59:57,-5237520.806547627,-2820412.821196793,-3480768.011629862,3292.5310341925874,1957.0359840577785,-6556.41195162788
4,2018-12-31 22:00:02,-5220978.559315564,-2810584.787630715,-3513496.804202754,3324.3508079113494,1974.16732710692,-6535.071978523865
5,2018-12-31 22:00:07,-5204277.469770491,-2800671.249505573,-3546118.400984025,3356.0678005527407,1991.2377223115823,-6513.533746973289
6,2018-12-31 22:00:12,-5187418.054197701,-2790672.5128395334,-3578631.8123663,3387.681060707343,2008.2466584221559,-6491.797931908296
7,2018-12-31 22:00:17,-5170400.833631197,-2780588.8862020657,-3611036.052131686,3419.189640306544,2025.193626171093,-6469.865214186563
8,2018-12-31 22:00:22,-5153226.333836891,-2770420.680703978,-3643330.1374813397,3450.5925946678035,2042.0781182944934,-6447.7362805645
9,2018-12-31 22:00:27,-5135895.08529553,-2760168.209987342,-3675513.089064885,3481.8889825385377,2058.8996295534657,-6425.411823668884
10,2018-12-31 22:00:32,-5118407.623185485,-2749831.7902153186,-3707583.9310096963,3513.077866138401,2075.6576567558423,-6402.892541967504
11,2018-12-31 22:00:37,-5100764.487365241,-2739411.7400618647,-3739541.6909500267,3544.158311199825,2092.3516987790335,-6380.17913973947
12,2018-12-31 22:00:42,-5082966.222355775,-2728908.3807013244,-3771385.400055996,3575.129387006951,2108.9812565950724,-6357.272327045794
13,2018-12-31 22:00:47,-5065013.377322675,-2718322.0357978875,-3803114.0930624143,3605.990166433619,2125.545833299037,-6334.172819700495
14,2018-12-31 22:00:52,-5046906.506058108,-2707653.0314948913,-3834726.808297495,3636.7397259814898,2142.0449341418885,-6310.881339241795
15,2018-12-31 22:00:57,-5028646.166962582,-2696901.6964039532,-3866222.587711382,3667.377145819711,2158.4780665682883,-6287.398612902052
16,2018-12-31 22:01:02,-5010232.923026505,-2686068.361593895,-3897600.476904556,3697.9015098273744,2174.8447402589327,-6263.72537357423
17,2018-12-31 22:01:07,-4991667.341811514,-2675153.36057945,-3928859.525156025,3728.311905639482,2191.1444671757727,-6239.862359772044
18,2018-12-31 22:01:12,-4972949.99543158,-2664157.0293097445,-3959998.785451321,3758.607424696144,2207.3767616070895,-6215.810315581
19,2018-12-31 22:01:17,-4954081.460533868,-2653079.7061565616,-3991017.3145102137,3788.7871622935445,2223.5411402084483,-6191.569990598279
20,2018-12-31 22:01:22,-4935062.318279293,-2641921.7319024196,-4021914.172814083,3818.850217634109,2239.6371220350356,-6167.1421398608845
21,2018-12-31 22:01:27,-4915893.154322917,-2630683.449728514,-4052688.4246329297,3848.7956938724847,2255.6642285612597,-6142.527523763353
22,2018-12-31 22:01:32,-4896574.558794052,-2619365.205202612,-4083339.138051933,3878.622698153785,2271.6219836846212,-6117.726907968374
23,2018-12-31 22:01:37,-4877107.12627626,-2607967.346266959,-4113865.3849975658,3908.3303416409326,2287.509913712671,-6092.74106331523
24,2018-12-31 22:01:42,-4857491.455787199,-2596490.223226293,-4144266.241263256,3937.91773952903,2303.327547333979,-6067.570765731983
25,2018-12-31 22:01:47,-4837728.150758479,-2584934.188736044,-4174540.786534626,3967.3840110460947,2319.074415576125,-6042.216796157314
26,2018-12-31 22:01:52,-4817817.819015497,-2573299.597790761,-4204688.104414382,3996.7282794411963,2334.750051755324,-6016.679940477115
27,2018-12-31 22:01:57,-4797761.072757411,-2561586.807712798,-4234707.282446929,4025.949671962533,2350.3539914232065,-5990.9609894792275
28,2018-12-31 22:02:02,-4777558.528537183,-2549796.178141271,-4264597.412142814,4055.047319829174,2365.885772316384,-5965.060738827713
29,2018-12-31 22:02:07,-4757210.80724183,-2537928.0710212444,-4294357.589003069,4084.0203582008744,2381.344934313714,-5938.979989055815
30,2018-12-31 22:02:12,-4736718.534072761,-2525982.850593095,-4323986.9125435855,4112.867926150368,2396.73101940497,-5912.719545574849
31,2018-12-31 22:02:17,-4716082.338526302,-2513960.883382017,-4353484.486319544,4141.589166642028,2412.0435716729917,-5886.2802186947465
32,2018-12-31 22:02:22,-4695302.854374245,-2501862.538187567,-4382849.417949983,4170.183226519757,2427.282137289842,-5859.662823651228
33,2018-12-31 22:02:27,-4674380.719644473,-2489688.186073202,-4412080.819142492,4198.649256505584,2442.446264526007,-5832.86818063436
34,2018-12-31 22:02:32,-4653316.576601544,-2477438.200355745,-4441177.805718045,4226.986411209071,2457.535503770611,-5805.897114813944
35,2018-12-31 22:02:37,-4632111.071727212,-2465112.95659471,-4470139.4976359615,4255.193849146292,2472.5494075599304,-5778.750456358072
36,2018-12-31 22:02:42,-4610764.85570083,-2452712.832581499,-4498965.019018915,4283.270732766268,2487.487530611197,-5751.429040442682
37,2018-12-31 22:02:47,-4589278.583379612,-2440238.208328395,-4527653.498177984,4311.216228482221,2502.3494298588225,-5723.933707251398
38,2018-12-31 22:02:52,-4567652.913778721,-2427689.466057398,-4556204.0676376615,4339.02950670514,2517.134664490543,-5696.265301966201
39,2018-12-31 22:02:57,-4545888.510051204,-2415066.9901888547,-4584615.86416082,4366.709741877549,2531.8427959816104,-5668.424674750501
40,2018-12-31 22:03:02,-4523986.039467746,-2402371.167329956,-4612888.028773545,4394.256112506219,2546.4733881258576,-5640.41268072668
