,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,-3332374.615603063,-1720945.6953325095,-5760944.0144375395,5548.5297697666065,3154.96246249706,-4139.525944066975
1,2018-12-31 21:59:47,-3304581.1760596605,-1705144.6606640867,-5781553.24049542,5568.81768320577,3165.4352833764187,-4104.143496069138
2,2018-12-31 21:59:52,-3276686.7229233324,-1689291.5039756566,-5801985.240470181,5588.9351054237795,3175.81121820848,-4068.635691363689
3,2018-12-31 21:59:57,-3248692.1101684947,-1673386.7104793338,-5822239.390289453,5608.881429974632,3186.089954741671,-4033.003615016599
4,2018-12-31 22:00:02,-3220598.1947885943,-1657430.7669409886,-5842315.071315182,5628.6560556974355,3196.2711837262727,-3997.248355688011
5,2018-12-31 22:00:07,-3192405.8367696204,-1641424.1616652124,-5862211.670361527,5648.258386738868,3206.3545989268746,-3961.37100559241
6,2018-12-31 22:00:12,-3164115.8990635094,-1625367.3844802093,-5881928.579712514,5667.6878325763455,3216.339897135019,-3925.3726604567523
7,2018-12-31 22:00:17,-3135729.2475614417,-1609260.9267226337,-5901465.197139496,5686.943808041661,3226.2267781818578,-3889.2544194758066
8,2018-12-31 22:00:22,-3107246.751066997,-1593105.2812223583,-5920820.925918367,5706.025733344557,3236.014944950409,-3853.017385263824
9,2018-12-31 22:00:27,-3078669.2812692183,-1576900.9422871876,-5939995.174846535,5724.933034095169,3245.7041033868627,-3816.6626638020284
10,2018-12-31 22:00:32,-3049997.7127155503,-1560648.405687516,-5958987.358259609,5743.6651413241125,3255.2939625102244,-3780.1913643817293
11,2018-12-31 22:00:37,-3021232.922784703,-1544348.1686409465,-5977796.896047812,5762.221491498669,3264.7842344195296,-3743.6045995434247
12,2018-12-31 22:00:42,-2992375.791659432,-1528000.7297968774,-5996423.21367205,5780.601526533636,3274.1746342978618,-3706.9034850127514
13,2018-12-31 22:00:47,-2963427.202299291,-1511606.589221079,-6014865.742179691,5798.804693795452,3283.4648804124236,-3670.0891396347256
