,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,-3332374.6157234516,-1720945.6947617466,-5760944.01445045,5548.529880983316,3154.962304903797,-4139.525758720703
1,2018-12-31 21:59:47,-3304581.1756242253,-1705144.6608812648,-5781553.239581339,5568.81779431933,3165.4351257947337,-4104.14331061718
2,2018-12-31 21:59:52,-3276686.7219325793,-1689291.5049806968,-5801985.238628563,5588.935216437713,3175.8110606467812,-4068.635505798969
3,2018-12-31 21:59:57,-3248692.1086229146,-1673386.7122721141,-5822239.387519712,5608.881540892383,3186.0897972083226,-4033.0034293318854
4,2018-12-31 22:00:02,-3220598.192688659,-1657430.769521348,-5842315.067616703,5628.6561665223735,3196.2710262295914,-3997.2481698759248
5,2018-12-31 22:00:07,-3192405.8341157837,-1641424.1650329463,-5862211.665733652,5648.258497474293,3206.3544414751314,-3961.370819645415
6,2018-12-31 22:00:12,-3164115.895856215,-1625367.3886350726,-5881928.574154553,5667.687943225472,3216.339739736435,-3925.3724743671664
7,2018-12-31 22:00:17,-3135729.2438011095,-1609260.9316643402,-5901465.190650713,5686.943918607632,3226.2266208446053,-3889.2542332357957
8,2018-12-31 22:00:22,-3107246.7467540363,-1593105.2869505805,-5920820.918497992,5706.025843830429,3236.014787682611,-3853.017198865407
9,2018-12-31 22:00:27,-3078669.2764040213,-1576900.948801558,-5939995.166493752,5724.933144503921,3245.7039461965896,-3816.6624772370747
10,2018-12-31 22:00:32,-3049997.7072984977,-1560648.4129876276,-5958987.3489735685,5743.665251658631,3255.2938054054925,-3780.1911776419633
11,2018-12-31 22:00:37,-3021232.9168161578,-1544348.1767263513,-5977796.88582762,5762.221601761758,3264.7840774083,-3743.604412620422
12,2018-12-31 22:00:42,-2992375.7851397446,-1528000.7386670874,-5996423.202516766,5780.6016367280145,3274.174477388043,-3706.903297897949
13,2018-12-31 22:00:47,-2963427.1952287974,-1511606.598875569,-6014865.730088334,5798.8048039237465,3283.464723611867,-3670.0889523194114
14,2018-12-31 22:00:52,-2934388.032792402,-1495166.258818488,-6033123.905191531,5816.830556163235,3292.654537426453,-3633.162497783502
15,2018-12-31 22:00:57,-2905259.1862619766,-1478680.2213481283,-6051197.170092561,5834.678351696608,3301.743643248199,-3596.1250591798484
16,2018-12-31 22:01:02,-2876041.5467641368,-1462148.9906870453,-6069084.972689429,5852.3476541893915,3310.7317685478693,-3558.9777643316324
17,2018-12-31 22:01:07,-2846736.0080936924,-1445573.0724128468,-6086786.766526491,5869.837932694671,3319.6186438297837,-3521.7217439467568
18,2018-12-31 22:01:12,-2817343.4666867857,-1428952.9734430888,-6104302.01080877,5887.1486616198,3328.404002606311,-3484.3581315804886
19,2018-12-31 22:01:17,-2787864.8215942127,-1412289.2020203036,-6121630.170416134,5904.279320690474,3337.087581369143,-3446.8880636118283
20,2018-12-31 22:01:22,-2758300.974454915,-1395582.2676971797,-6138770.715917386,5921.229394915688,3345.669119559614,-3409.312679234833
21,2018-12-31 22:01:27,-2728652.8294696514,-1378832.6813218838,-6155723.123584337,5937.998374557303,3354.148359540955,-3371.6331204646076
22,2018-12-31 22:01:32,-2698921.2933747848,-1362040.9550235085,-6172486.875405974,5954.585755107665,3362.5250465755626,-3333.8505321560106
23,2018-12-31 22:01:37,-2669107.2754161637,-1345207.6021976208,-6189061.459102712,5970.991037277683,3370.79892881022,-3295.966062031717
24,2018-12-31 22:01:42,-2639211.687323049,-1328333.1374918555,-6205446.368140807,5987.213726996768,3378.9697572714026,-3257.9808607152845
25,2018-12-31 22:01:47,-2609235.4432819746,-1311418.0767915032,-6221641.101746975,6003.253335424415,3387.037285871779,-3219.8960817646016
26,2018-12-31 22:01:52,-2579179.4599105646,-1294462.937205041,-6237645.164923103,6019.109378972367,3395.001271427739,-3181.7128817015373
27,2018-12-31 22:01:57,-2549044.656231189,-1277468.2370495517,-6253458.06846115,6034.781379335502,3402.861473686611,-3143.4324200346546
28,2018-12-31 22:02:02,-2518831.9536444563,-1260434.4958359825,-6269079.328958123,6050.268863529584,3410.6176553614046,-3105.0558592729917
29,2018-12-31 22:02:07,-2488542.2759025083,-1243362.234254217,-6284508.468831079,6065.571363934526,3418.26958217047,-3066.5843649300327
30,2018-12-31 22:02:12,-2458176.549082076,-1226251.9741579494,-6299745.016332142,6080.688418342256,3425.8170228795248,-3028.0191055175433
31,2018-12-31 22:02:17,-2427735.7015572945,-1209104.2385493373,-6314788.505563463,6095.619570008956,3433.259749343708,-2989.3612525291023
32,2018-12-31 22:02:22,-2397220.663972237,-1191919.5515634546,-6329638.476492059,6110.3643677113705,3440.5975365478544,-2950.6119804128266
33,2018-12-31 22:02:27,-2366632.369213173,-1174698.4384525507,-6344294.474964491,6124.922365806479,3447.8301626433613,-2911.772466532461
34,2018-12-31 22:02:32,-2335971.7523805033,-1157441.4255701313,-6358756.052721333,6139.29312429278,3454.957408980345,-2872.843891115966
35,2018-12-31 22:02:37,-2305239.7507604123,-1140149.0403549,-6373022.767411321,6153.476208870472,3461.979060133694,-2833.8274371912835
36,2018-12-31 22:02:42,-2274437.303796207,-1122821.8113145838,-6387094.182605173,6167.471190996793,3468.894903921783,-2794.7242905101853
37,2018-12-31 22:02:47,-2243565.35305942,-1105460.2680096852,-6400969.867809,6181.277647932648,3475.7047314168412,-2755.5356394627916
38,2018-12-31 22:02:52,-2212624.842220692,-1088064.9410372048,-6414649.398477282,6194.895162777204,3482.408336946556,-2716.2626749870665
39,2018-12-31 22:02:57,-2181616.7170205284,-1070636.3620143807,-6428132.356025356,6208.323324488579,3489.0055180875743,-2676.9065904787835
40,2018-12-31 22:03:02,-2150541.9252399807,-1053175.063562468,-6441418.3278415045,6221.561727890704,3495.4960756527294,-2637.4685817077434
41,2018-12-31 22:03:07,-2119401.416671321,-1035681.5792906022,-6454506.907298655,6234.609973668545,3501.8798136751584,-2597.9498467450658
42,2018-12-31 22:03:12,-2088196.143088771,-1018156.4437797342,-6467397.693765703,6247.467668355386,3508.1565393932638,-2558.35158590431
43,2018-12-31 22:03:17,-2056927.0582192992,-1000600.1925666316,-6480090.292618632,6260.134424316824,3514.326063240716,-2518.675001696439
44,2018-12-31 22:03:22,-2025595.1177134956,-983013.3621279103,-6492584.315251396,6272.609859735709,3520.3881988449402,-2478.9212987958267
45,2018-12-31 22:03:27,-1994201.2791165195,-965396.4898640497,-6504879.379086667,6284.893598601216,3526.3427630360006,-2439.091684012305
46,2018-12-31 22:03:32,-1962746.5018390787,-947750.114083333,-6516975.107586458,6296.98527070328,3532.1895758656347,-2399.187366263237
47,2018-12-31 22:03:37,-1931231.7471284317,-930074.7739856775,-6528871.130262565,6308.884511631778,3537.928460633946,-2359.2095565400114
48,2018-12-31 22:03:42,-1899657.9780393862,-912371.0096463157,-6540567.082686829,6320.590962778103,3543.5592439193388,-2319.159467865147
49,2018-12-31 22:03:47,-1868026.159405287,-894639.361999333,-6552062.606501188,6332.104271336015,3549.081755606289,-2279.0383152388363
50,2018-12-31 22:03:52,-1836337.2578090068,-876880.3728210839,-6563357.34942739,6343.42409029862,3554.495828905627,-2238.847315576768
51,2018-12-31 22:03:57,-1804592.2415539743,-859094.5847135313,-6574450.965276407,6354.55007844933,3559.801300363242,-2198.587687643499
52,2018-12-31 22:04:02,-1772792.0806352566,-841282.5410875786,-6585343.113957524,6365.481900346168,3564.9980098552455,-2158.2606519871874
53,2018-12-31 22:04:07,-1740937.7467107354,-823444.7861464567,-6596033.461487105,6376.219226300545,3570.08580057014,-2117.867430881576
54,2018-12-31 22:04:12,-1709030.2130724038,-805581.8648692311,-6606521.679997089,6386.761732353208,3575.064518980849,-2077.4092482798947
55,2018-12-31 22:04:17,-1677070.4546177776,-787694.322994461,-6616807.44774332,6397.109100250891,3579.934014811134,-2036.887329783021
56,2018-12-31 22:04:22,-1645059.4478214122,-769782.70700403,-6626890.449113721,6407.261017427482,3584.694141001546,-1996.3029026215374
57,2018-12-31 22:04:27,-1612998.170706503,-751847.564107142,-6636770.374636427,6417.217176992645,3589.344753679507,-1955.6571956486487
58,2018-12-31 22:04:32,-1580887.602816515,-733889.4422244445,-6646446.92098789,6426.9772777296,3593.8857121368083,-1914.9514393391134
59,2018-12-31 22:04:37,-1548728.7251867973,-715908.8899722458,-6655919.791000993,6436.541024101904,3598.3168788157755,-1874.1868657886478
60,2018-12-31 22:04:42,-1516522.5203161577,-697906.4566467799,-6665188.693673139,6445.9081262675245,3602.6381193035036,-1833.364708708823
61,2018-12-31 22:04:47,-1484269.9721383345,-679882.6922084844,-6674253.344174301,6455.078300097144,3606.8493023320025,-1792.4862034141274
62,2018-12-31 22:04:52,-1451972.0659933942,-661838.1472662668,-6683113.463854994,6464.051267193151,3610.9502997814097,-1751.5525868001375
63,2018-12-31 22:04:57,-1419629.788599028,-643773.3730617575,-6691768.7802540995,6472.826754906035,3614.94098668351,-1710.5650973140653
64,2018-12-31 22:05:02,-1387244.1280217764,-625688.9214535437,-6700219.027106542,6481.404496345797,3618.821241223669,-1669.5249749207198
65,2018-12-31 22:05:07,-1354816.0736482204,-607585.3449014017,-6708463.944350792,6489.784230387558,3622.5909447404974,-1628.4334610678256
66,2018-12-31 22:05:12,-1322346.6161561504,-589463.1964505361,-6716503.278136206,6497.965701671783,3626.2499817238013,-1587.2917986544205
67,2018-12-31 22:05:17,-1289836.7474857478,-571323.0297158299,-6724336.780830199,6505.948660600898,3629.7982398122635,-1546.1012320049276
68,2018-12-31 22:05:22,-1257287.4608107873,-553165.398866102,-6731964.211025335,6513.7328633345,3633.2356097926477,-1504.8630068498906
69,2018-12-31 22:05:27,-1224699.7505098605,-534990.8586083635,-6739385.333546319,6521.318071785237,3636.5619856020558,-1463.5783703126947
70,2018-12-31 22:05:32,-1192074.6121376196,-516799.96417205315,-6746599.919456927,6528.704053616825,3639.7772643340722,-1422.2485709004102
71,2018-12-31 22:05:37,-1159413.0423960178,-498593.27129322826,-6753607.746066925,6535.890582244711,3642.8813462487874,-1380.8748584964835
72,2018-12-31 22:05:42,-1126716.0391055478,-480371.336198705,-6760408.5969389165,6542.877436839093,3645.874134785928,-1339.4584843533464
73,2018-12-31 22:05:47,-1093984.6011764542,-462134.7155901194,-6767002.261895174,6549.664402329619,3648.755536579937,-1298.0007010839274
74,2018-12-31 22:05:52,-1061219.7285799207,-443883.96662791516,-6773388.537024412,6556.251269411301,3651.525461475806,-1256.5027626520646
75,2018-12-31 22:05:57,-1028422.4223192307,-425619.6469152525,-6779567.224688526,6562.6378345518315,3654.1838225448732,-1214.9659243625842
76,2018-12-31 22:06:02,-995593.6844008762,-407342.3144818369,-6785538.133529262,6568.823900001386,3656.7305361002605,-1173.391442851864
77,2018-12-31 22:06:07,-962734.5178056133,-389052.52776767086,-6791301.078474867,6574.809273806772,3659.165521712172,-1131.7805760791662
78,2018-12-31 22:06:12,-929845.9264594332,-370750.8456067322,-6796855.880746666,6580.593769832005,3661.488702223471,-1090.1345833178757
79,2018-12-31 22:06:17,-896928.9152044043,-352437.827210568,-6802202.36786562,6586.177207786942,3663.7000037659986,-1048.4547251445358
80,2018-12-31 22:06:22,-863984.4897693553,-334114.0321518082,-6807340.373658794,6591.559413264461,3665.799355777705,-1006.7422634226571
81,2018-12-31 22:06:27,-831013.656740353,-315780.0203475915,-6812269.738265741,6596.740217785109,3667.786691020362,-964.9984612779763
82,2018-12-31 22:06:32,-798017.4235309386,-297436.352042901,-6816990.308144724,6601.719458846506,3669.6619455971445,-923.2245830623716
83,2018-12-31 22:06:37,-764996.7983521159,-279083.5877938152,-6821501.936078734,6606.496979973604,3671.425058969275,-881.4218943049071
84,2018-12-31 22:06:42,-731952.7901821006,-260722.2884506806,-6825804.48118122,6611.07263076526,3673.0759739708656,-839.5916616501338
85,2018-12-31 22:06:47,-698886.4087358448,-242353.0151412139,-6829897.808901498,6615.446266932901,3674.6146368213613,-797.7351527854497
86,2018-12-31 22:06:52,-665798.6644344012,-223976.3292535502,-6833781.791029758,6619.617750328005,3676.040997135258,-755.8536363607095
87,2018-12-31 22:06:57,-632690.5683741842,-205592.7924192507,-6837456.305701674,6623.586948956454,3677.355007928977,-713.948381904052
88,2018-12-31 22:07:02,-599563.1322961875,-187202.96649627964,-6840921.237402578,6627.353736979543,3678.556625624916,-672.0206597381591
89,2018-12-31 22:07:07,-566417.3685552288,-168807.41355197094,-6844176.476971234,6630.917994702793,3679.6458100527093,-630.0717409008993
90,2018-12-31 22:07:12,-533254.2900892828,-150406.69584599606,-6847221.921603237,6634.279608554946,3680.6225244476805,-588.1028970737359
91,2018-12-31 22:07:17,-500074.9103889278,-132001.3758133431,-6850057.474854065,6637.43847106044,3681.4867354465614,-546.1154005204787
92,2018-12-31 22:07:22,-466880.24346694193,-113592.01604732624,-6852683.046641867,6640.3944808091655,3682.238413080828,-504.11052403804035
93,2018-12-31 22:07:27,-433671.30382805364,-95179.17928263346,-6855098.553250027,6643.147542427641,3682.877530768415,-462.0895409196897
94,2018-12-31 22:07:32,-400449.1064388166,-76763.42837841433,-6857303.917329584,6645.697566555509,3683.40406530511,-420.05372492989596
95,2018-12-31 22:07:37,-367214.66669758555,-58345.326301410176,-6859299.067901546,6648.044469830893,3683.8179968572963,-378.00435028828144
96,2018-12-31 22:07:42,-333969.00040453975,-39925.43610911437,-6861083.940359129,6650.188174886927,3684.119308957796,-335.9426916585851
97,2018-12-31 22:07:47,-300713.1237316892,-21504.320932939932,-6862658.476469958,6652.128610360208,3684.3079885061134,-293.87002413726685
98,2018-12-31 22:07:52,-267448.053192813,-3082.543961375788,-6864022.62437818,6653.865710909892,3684.384025773529,-251.78762323590053
