,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,162275.27621087243,234463.61567921814,-6881950.213900857,6648.158901646206,3667.6910880580663,297.85378581927483
1,2018-12-31 21:59:47,195513.4425833546,252798.42509930226,-6880356.310834186,6647.074041389228,3666.214135117612,339.7060925095662
2,2018-12-31 21:59:52,228745.68058086204,271125.5716124929,-6878553.16750701,6645.787554983258,3664.625931543522,381.54968045043734
3,2018-12-31 21:59:57,261970.98212737925,289444.49906194577,-6876540.830656675,6644.299465285969,3662.926516401688,423.3832921937962
4,2018-12-31 22:00:02,295188.3392756896,307754.65149419603,-6874319.353307864,6642.60980096439,3661.115931979379,465.20567026059666
5,2018-12-31 22:00:07,328396.74423650815,326055.4731752885,-6871888.794772705,6640.718596529934,3659.1942237947223,507.0155571456934
6,2018-12-31 22:00:12,361595.18940779776,344346.4086069617,-6869249.220650902,6638.625892378179,3657.1614406097415,548.8116953336221
7,2018-12-31 22:00:17,394782.6674042994,362626.90254290676,-6866400.702829697,6636.33173483115,3655.0176344463434,590.5928273270961
8,2018-12-31 22:00:22,427958.1710872681,380896.40000511095,-6863343.319483691,6633.836176179565,3652.76286060416,632.3576956895288
9,2018-12-31 22:00:27,461120.6935944164,399154.3463002918,-6860077.155074394,6631.139274722108,3650.3971776785233,674.1050431021604
10,2018-12-31 22:00:32,494269.22837004205,417400.1870364173,-6856602.300349482,6628.2410947985845,3647.920647576397,715.8336124351538
11,2018-12-31 22:00:37,527402.7691952961,435633.3681392935,-6852918.852341627,6625.141706814014,3645.3333355279087,757.542146830621
12,2018-12-31 22:00:42,560520.3102185472,453853.3358691983,-6849026.914366922,6621.841187251102,3642.635310091475,799.229389794115
13,2018-12-31 22:00:47,593620.8459857727,472059.53683751763,-6844926.596022828,6618.339618669665,3639.826643151178,840.8940852900182
14,2018-12-31 22:00:52,626703.3714709157,490251.41802335216,-6840618.013185642,6614.637089692631,3636.9074099060954,882.5349778357122
15,2018-12-31 22:00:57,659766.8821061385,508428.42679004895,-6836101.288007499,6610.733694979496,3633.8776888523507,924.1508125895332
16,2018-12-31 22:01:02,692810.3738119177,526590.0109016304,-6831376.548912983,6606.629535189205,3630.7375617595926,965.7403354282212
17,2018-12-31 22:01:07,725832.8430269293,544735.6185390948,-6826443.930595355,6602.32471693511,3627.4871136441393,1007.3022930106899
18,2018-12-31 22:01:12,758833.2867377007,562864.6983165818,-6821303.574012533,6597.819352735275,3624.1264327412373,1048.8354328262405
19,2018-12-31 22:01:17,791810.7025080032,580976.6992973983,-6815955.626382836,6593.113560961579,3620.6556104786055,1090.3385032266442
20,2018-12-31 22:01:22,824764.0885080019,599071.0710099216,-6810400.241180625,6588.207465791109,3617.0747414530238,1131.8102534427394
21,2018-12-31 22:01:27,857692.4435431674,617147.2634633938,-6804637.578131909,6583.101197163329,3613.3839234110137,1173.2494335872975
22,2018-12-31 22:01:32,890594.7670830027,635204.7271636332,-6798667.803209941,6577.794890746081,3609.5832572342424,1214.6547946469682
23,2018-12-31 22:01:37,923470.0592896189,653242.9131286832,-6792491.088630883,6572.288687912813,3605.6728469296236,1256.025088467051
24,2018-12-31 22:01:42,956317.3210462353,671261.2729044211,-6786107.612849571,6566.58273573216,3601.6527996238306,1297.3590677334385
25,2018-12-31 22:01:47,989135.5539856533,689259.258580154,-6779517.560555336,6560.677186969619,3597.5232255615315,1338.6554859563262
26,2018-12-31 22:01:52,1021923.7605187664,707236.3228042084,-6772721.122667919,6554.57220009907,3593.284238106481,1379.9130974596371
27,2018-12-31 22:01:57,1054680.9438631448,725191.9187995334,-6765718.496333425,6548.267939320578,3588.93595374446,1421.1306573787724
28,2018-12-31 22:02:02,1087406.108071715,743125.5003793202,-6758509.884920229,6541.764574579861,3584.4784920870998,1462.3069216671609
29,2018-12-31 22:02:07,1120098.2580615324,761036.5219626406,-6751095.498014875,6535.06228158522,3579.9119758759557,1503.4406471097175
30,2018-12-31 22:02:12,1152756.399642627,778924.4385901086,-6743475.551417869,6528.161241819076,3575.236530986753,1544.5305913392563
31,2018-12-31 22:02:17,1185379.5395468867,796788.7059395618,-6735650.267139396,6521.061642543755,3570.452286434584,1585.5755128508963
32,2018-12-31 22:02:22,1217966.6854569695,814628.7803417777,-6727619.873394996,6513.763676804171,3565.559374381679,1626.5741710100692
33,2018-12-31 22:02:27,1250516.8460352193,832444.1187962375,-6719384.604601205,6506.2675434323,3560.557930150095,1667.525326051942
34,2018-12-31 22:02:32,1283029.0309526345,850234.1789869725,-6710944.701371224,6498.573447059875,3555.448092241827,1708.4277390736634
35,2018-12-31 22:02:37,1315502.2509179213,867998.4192985335,-6702300.410510632,6490.68159814481,3550.2300023683874,1749.2801720248526
36,2018-12-31 22:02:42,1347935.5177067283,885736.2988321326,-6693451.985013139,6482.592213014611,3544.903805490594,1790.081387705166
37,2018-12-31 22:02:47,1380327.844191137,903447.2774220109,-6684399.684056309,6474.305513925882,3539.4696498674825,1830.830149779454
38,2018-12-31 22:02:52,1412678.2443694784,921130.8156520625,-6675143.772997124,6465.8217291345,3533.927687111049,1871.5252228202423
39,2018-12-31 22:02:57,1444985.7333965143,938786.3748727409,-6665684.523367294,6457.141092967244,3528.278072241596,1912.1653723839452
40,2018-12-31 22:03:02,1477249.327613947,956413.4172182262,-6656022.212868063,6448.263845883423,3522.520963737198,1952.7493651218706
41,2018-12-31 22:03:07,1509468.0445811974,974011.4056238137,-6646157.125364386,6439.190234515396,3516.6565235705393,1993.2759689208951
42,2018-12-31 22:03:12,1541640.903106312,991579.8038434421,-6636089.550878368,6429.920511679515,3510.6849172273883,2033.7439530630131
43,2018-12-31 22:03:17,1573766.9232768372,1009118.076467259,-6625819.785581877,6420.454936353827,3504.606313703056,2074.152088389192
44,2018-12-31 22:03:22,1605845.126490509,1026625.6889391106,-6615348.1317883525,6410.793773624201,3498.4208854759177,2114.4991474518797
45,2018-12-31 22:03:27,1637874.5354856013,1044102.1075738493,-6604674.8979439195,6400.937294605792,3492.128808460106,2154.7839046423724
46,2018-12-31 22:03:32,1669854.174370847,1061546.7995743575,-6593800.398617955,6390.885776350106,3485.730261942016,2195.0051362835284
47,2018-12-31 22:03:37,1701783.0686548743,1078959.2330482285,-6582724.954493264,6380.639501749513,3479.2254285071176,2235.1616206839553
48,2018-12-31 22:03:42,1733660.2452751945,1096338.8770240736,-6571448.892356106,6370.198759449869,3472.6144939641717,2275.2521381555516
49,2018-12-31 22:03:47,1765484.7326267753,1113685.2014674528,-6559972.545086194,6359.563843779254,3465.8976472736,2315.2754710010013
