,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,-3332375.392934315,-1720945.404738193,-5760943.826863048,5548.924004205557,3154.322277207395,-4139.552108401378
1,2018-12-31 21:59:47,-3304579.982219759,-1705147.5709858395,-5781553.183749824,5569.211915289208,3164.7951055355916,-4104.169663042828
2,2018-12-31 21:59:52,-3276683.5579531635,-1689297.6151267886,-5801985.314562939,5589.329323503612,3175.171067592214,-4068.661859484323
3,2018-12-31 21:59:57,-3248686.9741672473,-1673396.0222743123,-5822239.595222621,5609.275622379277,3185.449851111454,-4033.029782818258
4,2018-12-31 22:00:02,-3220591.0879138703,-1657443.2790955112,-5842315.407083557,5629.050210732592,3195.6311468289978,-3997.274521731662
5,2018-12-31 22:00:07,-3192396.759237547,-1641439.8737962777,-5862212.136952778,5648.652492688278,3205.714648494488,-3961.397168466345
6,2018-12-31 22:00:12,-3164104.8511488535,-1625386.2961061955,-5881929.177107321,5668.081877702544,3215.7000528841677,-3925.3988187770424
7,2018-12-31 22:00:17,-3135716.2295977045,-1609283.037263373,-5901465.925311689,5687.337780586757,3225.587059813542,-3889.280571886728
8,2018-12-31 22:00:22,-3107231.76344652,-1593130.5899992187,-5920821.78483507,5706.419621530991,3235.3753721496428,-3853.043530438289
9,2018-12-31 22:00:27,-3078652.324443276,-1576929.4485231526,-5939996.164468309,5725.3268261264975,3245.064695822338,-3816.6888004420057
10,2018-12-31 22:00:32,-3049978.7871944504,-1560680.108507268,-5958988.478540601,5744.058825385775,3254.654739833969,-3780.2174912186574
11,2018-12-31 22:00:37,-3021212.029137865,-1544383.0670709494,-5977798.14693589,5762.615055758783,3264.1452162665873,-3743.630715338618
12,2018-12-31 22:00:42,-2992352.9305154793,-1528038.822765462,-5996424.595108976,5780.994959143771,3273.5358402859674,-3706.929588557801
13,2018-12-31 22:00:47,-2963402.3743461254,-1511647.8755585335,-6014867.254101256,5799.197982891418,3282.826330141686,-3670.115229751884
14,2018-12-31 22:00:52,-2934361.246398262,-1495210.7268189404,-6033125.56055617,5817.223579801137,3292.0164071625413,-3633.1887608507554
15,2018-12-31 22:00:57,-2905230.4351627524,-1478727.8793011394,-6051198.956734311,5835.071208108965,3301.1057957467415,-3596.15130677561
16,2018-12-31 22:01:02,-2876010.8318257215,-1462199.837129949,-6069086.890528234,5852.740331467148,3310.094223346553,-3559.0039953815663
17,2018-12-31 22:01:07,-2846703.3302415595,-1445627.1057853387,-6086788.815477004,5870.230418916295,3318.9814204474987,-3521.7479574088393
18,2018-12-31 22:01:12,-2817308.8269060436,-1429010.1920873153,-6104304.190780516,5887.540944852092,3327.7671205428505,-3484.384326445359
19,2018-12-31 22:01:17,-2787828.220929662,-1412349.6041809623,-6121632.48131367,5904.671388989395,3336.4510601049046,-3446.914238903144
20,2018-12-31 22:01:22,-2758262.4140111078,-1395645.8515216145,-6138773.157640469,5921.621236327179,3345.0329785553063,-3409.3388340096226
21,2018-12-31 22:01:27,-2728612.310410926,-1378899.4448601846,-6155725.696028104,5938.389977118154,3353.5126182373,-3371.659253813594
22,2018-12-31 22:01:32,-2698878.8169253194,-1362110.8962286122,-6172489.578461093,5954.977106846349,3361.8897243930132,-3333.876643203932
23,2018-12-31 22:01:37,-2669062.8428600184,-1345280.718925414,-6189064.2926555555,5971.382126215233,3370.16404514866,-3295.9921499376314
24,2018-12-31 22:01:42,-2639165.300004186,-1328409.4275012766,-6205449.332073641,5987.604541147644,3378.335331509854,-3258.0069246728517
25,2018-12-31 22:01:47,-2609187.1026043054,-1311497.5377446488,-6221644.195938109,6003.6438627973785,3386.4033373681114,-3219.9221210023406
26,2018-12-31 22:01:52,-2579129.167337965,-1294545.5666672715,-6237648.389247083,6019.4996075713525,3394.3678195183575,-3181.738895483088
27,2018-12-31 22:01:57,-2548992.4132875274,-1277554.0324896004,-6253461.42278893,6035.171297160466,3402.2285376861546,-3143.4584076590127
28,2018-12-31 22:02:02,-2518777.7619136116,-1260523.454626063,-6269082.81315724,6050.65845857738,3409.9852545624203,-3105.081820074744
29,2018-12-31 22:02:07,-2488486.137028379,-1243454.3536701382,-6284512.08276583,6065.960624199737,3417.6377358430955,-3066.610298279599
30,2018-12-31 22:02:12,-2458118.464768591,-1226347.251379225,-6299748.759863767,6081.07733181805,3425.185750271152,-3028.045010821421
31,2018-12-31 22:02:17,-2427675.6735684196,-1209202.6706593013,-6314792.378550323,6096.0081246879345,3432.6290696786577,-2989.3871292301205
32,2018-12-31 22:02:22,-2397158.6941319746,-1192021.1355493793,-6329642.478789822,6110.75255158642,3439.967469027043,-2950.637827990409
33,2018-12-31 22:02:27,-2366568.4594055563,-1174803.1712057611,-6344298.60642632,6125.3101668716345,3447.20072644399,-2911.798284502892
34,2018-12-31 22:02:32,-2335905.9045495964,-1157549.3038861274,-6358760.313198061,6139.680530544103,3454.3286232555806,-2872.8696790326558
35,2018-12-31 22:02:37,-2305171.9669102845,-1140260.0609334765,-6373027.1567516355,6153.863208306932,3461.3509440123826,-2833.853194645032
36,2018-12-31 22:02:42,-2274367.5859909304,-1122935.9707599527,-6387098.700655815,6167.857771621179,3468.26747650818,-2794.7500171294264
37,2018-12-31 22:02:47,-2243493.7034230367,-1105577.562830598,-6400974.514414953,6181.66379775248,3475.0780117903455,-2755.561334913819
38,2018-12-31 22:02:52,-2212551.262937194,-1088185.3676470816,-6414654.173481944,6195.280869805649,3481.7823441614823,-2716.288338974233
39,2018-12-31 22:02:57,-2181541.2103338283,-1070759.91673143,-6428137.259270748,6208.708576745388,3488.3802711729163,-2676.9322227446655
40,2018-12-31 22:03:02,-2150464.49345387,-1053301.7426098182,-6441423.359168461,6221.946513403147,3494.871593611957,-2637.494182033279
41,2018-12-31 22:03:07,-2119322.062149436,-1035811.3787964297,-6454512.066547003,6234.994280472326,3501.2561154859955,-2597.9754149496466
