,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,-5286188.984555091,-2849380.4265937903,-3381948.0502224276,3196.321090773889,1905.0885516905971,-6618.641200576309
1,2018-12-31 21:59:47,-5270127.031707214,-2839811.6814290746,-3414989.486779625,3228.443479390226,1922.3996586219557,-6597.899995497212
2,2018-12-31 21:59:52,-5253904.716253496,-2830156.5289951013,-3447926.7164530177,3260.465972727423,1939.6513730977351,-6576.958555988521
3,2018-12-31 21:59:57,-5237522.540073446,-2820415.2675470104,-3480758.739709467,3292.38761006789,1956.8431782891882,-6555.817538653419
4,2018-12-31 22:00:02,-5220981.009842201,-2810588.197919326,-3513484.5603138166,3324.2074338856637,1973.9745592754869,-6534.47760607665
5,2018-12-31 22:00:07,-5204280.637014451,-2800675.6235163533,-3546103.1853587483,3355.9244898952456,1991.0450030685392,-6512.939426806451
6,2018-12-31 22:00:12,-5187421.937808109,-2790677.8503024583,-3578613.6252945475,3387.537827099232,2008.0539986363283,-6491.203675332767
7,2018-12-31 22:00:17,-5170405.43318776,-2780595.1867922326,-3611014.8939587544,3419.0464978347177,2025.0010369251422,-6469.271032062667
8,2018-12-31 22:00:22,-5153231.648847872,-2770427.9440405415,-3643306.0086056837,3450.449557818444,2041.885610881101,-6447.14218329365
9,2018-12-31 22:00:27,-5135901.1151957875,-2760176.4356324775,-3675485.989935801,3481.7460661905898,2058.7072154714638,-6424.8178211853865
10,2018-12-31 22:00:32,-5118414.3673345065,-2749840.9776732014,-3707553.8621249706,3512.9350855569355,2075.4653477062798,-6402.298643730469
11,2018-12-31 22:00:37,-5100771.945045238,-2739421.8887776644,-3739508.652853535,3544.015682029307,2092.15950666119,-6379.585354724839
12,2018-12-31 22:00:42,-5082974.392769805,-2728919.4900602293,-3771349.393335265,3574.9869252644066,2108.7891935024168,-6356.678663738468
13,2018-12-31 22:00:47,-5065022.259592792,-2718334.105124141,-3803075.1183461584,3605.847888501692,2125.3539115151116,-6333.579286086581
14,2018-12-31 22:00:52,-5046916.099223553,-2707666.0600508526,-3834684.8662530924,3636.5976486014147,2141.853166136153,-6310.2879428009655
15,2018-12-31 22:00:57,-5028656.46997801,-2696915.6833891785,-3866177.6790423295,3667.2352860841625,2158.2864649918797,-6286.805360600023
16,2018-12-31 22:01:02,-5010243.934760244,-2686083.306144239,-3897552.6023478745,3697.7598851732264,2174.6533179403814,-6263.132271855365
17,2018-12-31 22:01:07,-4991679.06104386,-2675169.261766191,-3928808.6854796433,3728.170533840465,2190.953237116651,-6239.269414552093
18,2018-12-31 22:01:12,-4972962.42085314,-2664173.8861387293,-3959944.9814514085,3758.4663238553953,2207.1857369776244,-6215.217532239973
19,2018-12-31 22:01:17,-4954094.590743913,-2653097.517567373,-3990960.5470084823,3788.646350836071,2223.350334343086,-6190.977373973481
20,2018-12-31 22:01:22,-4935076.151784193,-2641940.4967675665,-4021854.4426550665,3818.709714299159,2239.4465484279826,-6166.549694240083
21,2018-12-31 22:01:27,-4915907.68953457,-2630703.166852646,-4052625.7326812097,3848.655517705841,2255.4739008620136,-6141.935252878111
22,2018-12-31 22:01:32,-4896589.794028379,-2619385.8733217516,-4083273.485189347,3878.4828684999957,2271.431915693493,-6117.134814987511
23,2018-12-31 22:01:37,-4877123.059751724,-2607988.9640477584,-4113796.772120373,3908.1908781354946,2287.320119376308,-6092.149150838428
24,2018-12-31 22:01:42,-4857508.085623382,-2596512.7892653155,-4144194.669279277,3937.7786620905135,2303.138040740892,-6066.979035783488
25,2018-12-31 22:01:47,-4837745.4749746695,-2584957.701559064,-4174466.2563603516,3967.245339868227,2318.885210952202,-6041.625250179763
26,2018-12-31 22:01:52,-4817835.835529356,-2573324.0558520905,-4204610.616972053,3996.590034984908,2334.5611634593342,-6016.088579325429
27,2018-12-31 22:01:57,-4797779.7793836305,-2561612.2093946333,-4234626.838661575,4025.811874947948,2350.165433942275,-5990.369813414593
28,2018-12-31 22:02:02,-4777577.922986235,-2549822.5217530597,-4264514.012939275,4054.90999122755,2365.6975602614116,-5964.469747511634
29,2018-12-31 22:02:07,-4757230.887118707,-2537955.354799079,-4294271.235302982,4083.8835192264746,2381.157082414756,-5938.389181544237
