,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,162275.45534034166,234463.9389110294,-6881948.258977065,6647.613646960185,3667.3653838379987,298.7199297673596
1,2018-12-31 21:59:47,195510.89544649952,252797.11980790165,-6880350.02508666,6646.528791890631,3665.888431189475,340.5722871889596
2,2018-12-31 21:59:52,228740.40723813215,271122.63781601127,-6878542.550544612,6645.242324343905,3664.300234500151,382.41598094583316
3,2018-12-31 21:59:57,261962.98270557765,289439.93681033986,-6876525.881811462,6643.754266373885,3662.600832380054,424.24975414505707
4,2018-12-31 22:00:02,295177.61396393186,307748.460866959,-6874300.071632315,6642.064645834987,3660.7902666559658,466.07234985094857
5,2018-12-31 22:00:07,328383.2932821364,326047.6542791347,-6871865.179037064,6640.173496417292,3658.868582380969,507.88251108975743
6,2018-12-31 22:00:12,361579.01311225427,344336.9615734905,-6869221.269340526,6638.080857686442,3656.8358278475503,549.6789808652842
7,2018-12-31 22:00:17,394763.7661189536,362615.8275262443,-6866368.414142503,6635.7867751260255,3654.6920546036395,591.460502187199
8,2018-12-31 22:00:22,427936.54520920495,380883.6971795289,-6863306.691327652,6633.291300179954,3652.437317470533,633.2258181133948
9,2018-12-31 22:00:27,461096.3435621813,399140.01585780515,-6860036.185065099,6630.594490291875,3650.071674560944,674.9736718069395
10,2018-12-31 22:00:32,494242.15465934516,417384.22918435995,-6856556.985807753,6627.696408938488,3647.595187295006,716.7028066070052
11,2018-12-31 22:00:37,527372.9723146767,435615.78309787525,-6852869.190291208,6624.597125653774,3645.0079204119156,758.4119661117446
12,2018-12-31 22:00:42,560487.7907049997,453834.1238690384,-6848972.901532236,6621.296716041655,3642.309941975143,800.0998942696416
13,2018-12-31 22:00:47,593585.6044003335,472038.6981171617,-6844868.228826796,6617.795261775588,3639.501323369903,841.7653354747845
14,2018-12-31 22:00:52,626665.4083942125,490228.95282676764,-6840555.287747555,6614.092850584731,3636.582139292584,883.4070346609345
15,2018-12-31 22:00:57,659726.198133904,508404.3353641021,-6836034.200140989,6610.189576227571,3633.552467732896,925.0237373893993
16,2018-12-31 22:01:02,692766.9695504654,526564.2934935453,-6831305.094124025,6606.085538454942,3630.41238995042,966.6141899264155
17,2018-12-31 22:01:07,725786.719088597,544708.2753938941,-6826368.104080365,6601.7808429651595,3627.161990447839,1008.1771393068572
18,2018-12-31 22:01:12,758784.4437362573,562835.72967451,-6821223.37065651,6597.275601354434,3623.801356943262,1049.711333382394
19,2018-12-31 22:01:17,791759.1410540233,580946.105391326,-6815871.040757596,6592.569931066092,3620.330580343841,1091.215520853516
20,2018-12-31 22:01:22,824709.8092042059,599038.8520627366,-6810311.267543088,6587.663955342085,3616.7497547224007,1132.688451286061
21,2018-12-31 22:01:27,857635.4469797299,617113.4196853716,-6804544.210422457,6582.557803180256,3613.0589772982057,1174.1288751140032
22,2018-12-31 22:01:32,890535.0538328284,635169.2587497928,-6798570.035050848,6577.251609300426,3609.258348422395,1215.5355436313098
23,2018-12-31 22:01:37,923407.6299035869,653205.8202561252,-6792388.913324811,6571.74551412171,3605.3479715681706,1256.9072089765903
24,2018-12-31 22:01:42,956252.1760484113,671222.5557296538,-6786001.0233781375,6566.03966375222,3601.32795332536,1298.2426241149262
25,2018-12-31 22:01:47,989067.6938684726,689218.9172363994,-6779406.549577759,6560.1342099908225,3597.1984033987196,1339.5405428214385
26,2018-12-31 22:01:52,1021853.1857381845,707194.357398696,-6772605.68251973,6554.029310338833,3592.9594346091108,1380.799719670568
27,2018-12-31 22:01:57,1054607.6548337603,725148.3294107786,-6765598.6190252425,6547.725128017922,3588.6111628964973,1422.018910033701
28,2018-12-31 22:02:02,1087330.1051618648,743080.2870543873,-6758385.562136624,6541.221831989785,3584.1537073238605,1463.1968700855932
29,2018-12-31 22:02:07,1120019.541588357,760989.6847143935,-6750966.721113298,6534.5195969732085,3579.5871900813286,1504.3323568177236
30,2018-12-31 22:02:12,1152674.9698671077,778875.9773944459,-6743342.31142765,6527.61860345577,3574.911736490506,1545.4241280546187
31,2018-12-31 22:02:17,1185295.396668863,796738.6207326408,-6735512.554760837,6520.519037699789,3570.1274750097205,1586.4709424681807
32,2018-12-31 22:02:22,1217879.82961012,814577.0710172225,-6727477.678998509,6513.221091745075,3565.2345372418495,1627.471559585597
33,2018-12-31 22:02:27,1250427.2772820303,832390.7852023379,-6719237.918226553,6505.724963413552,3560.2330579470627,1668.424739788643
34,2018-12-31 22:02:32,1282936.749279332,850179.2209238665,-6710793.512726814,6498.030856321991,3555.123175062993,1709.3292443057662
35,2018-12-31 22:02:37,1315407.2562293883,867941.8365153798,-6702144.708972909,6490.138979908593,3549.905029734375,1750.183835202365
36,2018-12-31 22:02:42,1347837.8098213912,885678.0910242723,-6693291.759626039,6482.049549476511,3544.5787663529395,1790.9872753781106
37,2018-12-31 22:02:47,1380227.422835835,903387.4442281147,-6684234.9235307975,6473.762786253573,3539.144532606451,1831.7383285818437
38,2018-12-31 22:02:52,1412575.10917431,921069.3566512704,-6674974.465710828,6465.278917462728,3533.6024795336098,1872.435759453811
39,2018-12-31 22:02:57,1444879.8838896588,938723.2895817903,-6665510.657364192,6456.598176394,3527.95276157962,1913.078333601694
40,2018-12-31 22:03:02,1477140.7632164755,956348.7050885729,-6655843.775858274,6447.720802466477,3522.1955366458697,1953.664817711517
