,UTC,x,y,z,xv,yv,zv
0,2023-05-04 21:59:42,-2183936.0024289386,84467.40842311348,-6512115.007999654,7178.394781285249,-704.1854145116725,-2426.1888958235995
1,2023-05-04 21:59:47,-2148010.803063336,80945.20643485454,-6524145.992570397,7191.648231479615,-704.6917865582976,-2386.192914189947
2,2023-05-04 21:59:52,-2112019.8877673177,77420.52651132183,-6535976.817976943,7204.681089990618,-705.1765863515367,-2346.125433859908
3,2023-05-04 21:59:57,-2075964.3604456473,73893.47654728935,-6547607.129783287,7217.49297939455,-705.639800596354,-2305.9876781714715
4,2023-05-04 22:00:02,-2039845.326873463,70364.16450238324,-6559036.5796752665,7230.083528969279,-706.0814166481337,-2265.7808725153427
5,2023-05-04 22:00:07,-2003663.8946626803,66832.69839781147,-6570264.825470712,7242.452374734344,-706.5014225199753,-2225.5062442876524
6,2023-05-04 22:00:12,-1967421.173228182,63299.18631305818,-6581291.531129333,7254.599159489192,-706.8998068893417,-2185.165022837395
7,2023-05-04 22:00:17,-1931118.2737538277,59763.73638254684,-6592116.366762352,7266.523532848686,-707.2765591039231,-2144.758439408905
8,2023-05-04 22:00:22,-1894756.3091582991,56226.45679227652,-6602739.008641824,7278.225151275055,-707.63166918661,-2104.2877270799027
9,2023-05-04 22:00:27,-1858336.3940607868,52687.455776435054,-6613159.139209632,7289.703678105639,-707.965127839472,-2063.75412069568
10,2023-05-04 22:00:32,-1821859.6447465604,49146.841613995864,-6623376.447086171,7300.958783575717,-708.276926446676,-2023.1588568002096
11,2023-05-04 22:00:37,-1785327.1791324306,45604.722625302304,-6633390.627078648,7311.990144836013,-708.5670570762975,-1982.5031735649818
12,2023-05-04 22:00:42,-1748740.1167321384,42061.20716864579,-6643201.380189049,7322.797445964454,-708.8355124810033,-1941.7883107164942
13,2023-05-04 22:00:47,-1712099.578621707,38516.40363684371,-6652808.4136217255,7333.380377972001,-709.0822860976161,-1901.0155094633583
14,2023-05-04 22:00:52,-1675406.687404766,34970.4204538218,-6662211.440790631,7343.738638802534,-709.3073720455942,-1860.1860124239934
15,2023-05-04 22:00:57,-1638662.5671779094,31423.366071207143,-6671410.181326183,7353.871933326839,-709.5107651244896,-1819.3010635558926
16,2023-05-04 22:01:02,-1601868.343496081,27875.3489649358,-6680404.361081789,7363.779973331055,-709.6924608104721,-1778.3619080873877
17,2023-05-04 22:01:07,-1565025.1433380393,24326.4776318802,-6689193.71214005,7373.462477499966,-709.8524552520306,-1737.3697924527994
18,2023-05-04 22:01:12,-1528134.0950719172,20776.860586499926,-6697777.972818612,7382.919171395725,-709.9907452649795,-1696.3259642317375
19,2023-05-04 22:01:17,-1491196.3284208924,17226.60635751855,-6706156.887675781,7392.149787432731,-710.1073283269196,-1655.231672093229
20,2023-05-04 22:01:22,-1454212.9744290009,13675.823484629413,-6714330.207515808,7401.154064849438,-710.2022025713119,-1614.0881657451887
21,2023-05-04 22:01:27,-1417185.1654270873,10124.62051523179,-6722297.689394001,7409.931749678008,-710.2753667813278,-1572.8966958896224
22,2023-05-04 22:01:32,-1380114.0349989177,6573.106001197726,-6730059.09662157,7418.482594712734,-710.3268203836526,-1531.6585141837559
23,2023-05-04 22:01:37,-1343000.717947448,3021.3884956696534,-6737614.198770337,7426.806359478235,-710.3565634424032,-1490.3748732071458
24,2023-05-04 22:01:42,-1305846.3502612477,-530.4234501118219,-6744962.771677267,7434.902810198346,-710.3645966533221,-1449.0470264346307
25,2023-05-04 22:01:47,-1268652.069081086,-4082.2212899526376,-6752104.597448888,7442.771719766648,-710.3509213384021,-1407.676228214818
26,2023-05-04 22:01:52,-1231419.0126666415,-7633.896485824212,-6759039.46446563,7450.412867719543,-710.3155394410713,-1366.2637337536598
27,2023-05-04 22:01:57,-1194148.3203633567,-11185.340510959788,-6765767.167386062,7457.826040212588,-710.2584535220501,-1324.810799102516
28,2023-05-04 22:02:02,-1156841.1325693899,-14736.444852932316,-6772287.507151108,7465.011030000828,-710.1796667559795,-1283.3186811499654
29,2023-05-04 22:02:07,-1119498.5907026562,-18287.101016717326,-6778600.290988215,7471.967636423594,-710.0791829288784,-1241.7886376165684
30,2023-05-04 22:02:12,-1082121.8371679392,-21837.20052774512,-6784705.332415507,7478.695665394216,-709.9570064364726,-1200.2219270516628
31,2023-05-04 22:02:17,-1044712.0153240295,-25386.634934947095,-6790602.451245927,7485.194929394857,-709.8131422834045,-1158.619808831267
32,2023-05-04 22:02:22,-1007270.2694508875,-28935.29581380023,-6796291.473591351,7491.4652474765,-709.6475960833071,-1116.9835431561366
