,UTC,x,y,z,xv,yv,zv
0,2023-05-04 21:59:42,-2183935.82163519,84467.31507884496,-6512114.799659682,7178.3964332697615,-703.9884900103095,-2426.19261337658
1,2023-05-04 21:59:47,-2148010.614008901,80946.09770936295,-6524145.802810531,7191.649883730531,-704.4948645515749,-2386.196628738288
2,2023-05-04 21:59:52,-2112019.690451437,77422.40237709359,-6535976.646783032,7204.682742281573,-704.9796728556244,-2346.1291457514035
3,2023-05-04 21:59:57,-2075964.1548686642,73896.33694673007,-6547606.977142893,7217.494631509146,-705.4429016273352,-2305.99138774068
4,2023-05-04 22:00:02,-2039845.1130367804,70368.00934781886,-6559036.445577583,7230.085180700856,-705.8845382218001,-2265.7845800834293
5,2023-05-04 22:00:07,-2003663.67256871,66837.52757149005,-6570264.709906511,7242.454025885763,-706.3045706516219,-2225.5099501622512
6,2023-05-04 22:00:12,-1967420.9428802982,63304.99966715299,-6581291.434090886,7254.600809872603,-706.7029875935638,-2185.1687273124667
7,2023-05-04 22:00:17,-1931118.035156322,59770.533739160455,-6592116.28824337,7266.52518228529,-707.0797783944114,-2144.7621427646004
8,2023-05-04 22:00:22,-1894756.0623163327,56234.23794344547,-6602738.948637378,7278.226799594877,-707.4349330759461,-2104.2914295824235
9,2023-05-04 22:00:27,-1858336.1389803512,52696.22048413645,-6613159.097716095,7289.705325147283,-707.7684423389237,-2063.757822597157
10,2023-05-04 22:00:32,-1821859.3814344332,49156.58961015412,-6623376.424101138,7300.9604291861415,-708.0802975659929,-2023.1625583385733
11,2023-05-04 22:00:37,-1785326.907596133,45615.453611797144,-6633390.622600868,7311.9917888702785,-708.3704908235071,-1982.5068749638392
12,2023-05-04 22:00:42,-1748739.8369798972,42072.92081732171,-6643201.394218354,7322.799088285481,-708.6390148622083,-1941.792012185021
13,2023-05-04 22:00:47,-1712099.290662414,38529.09958951986,-6652808.446158957,7333.382018450335,-708.8858631167899,-1901.0192111961803
14,2023-05-04 22:00:52,-1675406.391247944,34984.09832230325,-6662211.491837564,7343.740277316092,-709.1110297043778,-1860.189714601083
