,UTC,x,y,z,xv,yv,zv
0,2023-05-04 21:59:42,-2183936.0022304812,84467.4080328175,-6512115.008147205,7178.39444576055,-704.1858860606305,-2426.1890823490066
1,2023-05-04 21:59:47,-2148010.8045425033,80945.20368683207,-6524145.993650592,7191.647895954434,-704.6922580974868,-2386.1931007249254
2,2023-05-04 21:59:52,-2112019.8909241073,77420.52140565847,-6535976.819989874,7204.680754467485,-705.1770578662479,-2346.1256204228125
3,2023-05-04 21:59:57,-2075964.3652800408,73893.46908414424,-6547607.132729141,7217.492643876328,-705.640272071909,-2305.9878647805303
4,2023-05-04 22:00:02,-2039845.3333854296,70364.15468198879,-6559036.583554321,7230.083193459152,-706.0818880698839,-2265.7810591886528
5,2023-05-04 22:00:07,-2003663.9028521704,66832.68622047323,-6570264.830283329,7242.452039235828,-706.5018938733033,-2225.5064310431794
6,2023-05-04 22:00:12,-1967421.183095127,63299.171779154734,-6581291.536875972,7254.598824006127,-706.9002781596599,-2185.1652096929606
7,2023-05-04 22:00:17,-1931118.2852981414,59763.71949252973,-6592116.373443558,7266.5231973852215,-707.2770302766755,-2144.7586263821927
8,2023-05-04 22:00:22,-1894756.322379871,56226.437546669746,-6602739.016258224,7278.224815835668,-707.6321402472714,-2104.2879141884464
9,2023-05-04 22:00:27,-1858336.4089594865,52687.43417583543,-6613159.147761948,7289.703342695115,-707.9655987735479,-2063.754307956861
10,2023-05-04 22:00:32,-1821859.6613222305,49146.817659072505,-6623376.456575211,7300.958448199153,-708.2773972397029,-2023.159044231254
11,2023-05-04 22:00:37,-1785327.1973848871,45604.69631679645,-6633390.637505306,7311.989809498814,-708.5675277138434,-1982.503361182953
12,2023-05-04 22:00:42,-1748740.1366611707,42061.17850737093,-6643201.391554298,7322.797110672332,-708.8359829486675,-1941.7884985382937
13,2023-05-04 22:00:47,-1712099.6002270745,38516.372623685194,-6652808.425926629,7333.380042730971,-709.0827563810294,-1901.015697505717
14,2023-05-04 22:00:52,-1675406.7106861977,34970.3870897367,-6662211.454036333,7343.738303618901,-709.3078421304184,-1860.186200703469
15,2023-05-04 22:00:57,-1638662.5921351018,31423.330357224215,-6671410.195513908,7353.8715982072135,-709.5112349964184,-1819.301252088865
16,2023-05-04 22:01:02,-1601868.3701286975,27875.310902155223,-6680404.376212847,7363.77963828233,-709.6929304552306,-1778.3620968900582
17,2023-05-04 22:01:07,-1565025.1716457075,24326.437221473436,-6689193.728215826,7373.462142529328,-709.8529246553757,-1737.3699815411808
18,2023-05-04 22:01:12,-1528134.1250542277,20776.81782970958,-6697777.989840579,7382.918836510649,-709.9912144127002,-1696.3261536216578
19,2023-05-04 22:01:17,-1491196.3600773988,17226.56125565821,-6706156.905645483,7392.149452640969,-710.1077972048362,-1655.2318618003198
20,2023-05-04 22:01:22,-1454213.0077592155,13675.776039083463,-6714330.226434872,7401.153730159019,-710.2026711652765,-1614.0883557848863
21,2023-05-04 22:01:27,-1417185.2004304833,10124.570727455328,-6722297.709264124,7409.931415097238,-710.2758350772245,-1572.8968862771628
22,2023-05-04 22:01:32,-1380114.0716749264,6573.053872716271,-6730059.117444531,7418.482260250188,-710.3272883673983,-1531.658704934171
23,2023-05-04 22:01:37,-1343000.7562954552,3021.334028079123,-6737614.220547989,7426.806025142763,-710.3570310999455,-1490.3750643352605
24,2023-05-04 22:01:42,-1305846.390280596,-530.4802551453306,-6744962.794411535,7434.902475999047,-710.3650639706409,-1449.047217955058
25,2023-05-04 22:01:47,-1268652.1107710707,-4082.280430693065,-6752104.621141773,7442.771385712898,-710.3513883015108,-1407.6764201419562
26,2023-05-04 22:01:52,-1231419.0560265111,-7633.957960465543,-6759039.489119196,7450.412533820963,-710.3160060360137,-1366.2639261016907
27,2023-05-04 22:01:57,-1194148.3653923108,-11185.404317626402,-6765767.193002448,7457.82570647906,-710.2589197349027,-1324.8109918853972
28,2023-05-04 22:02:02,-1156841.1792665771,-14736.51098967904,-6772287.533732523,7465.010696442476,-710.1801325728517,-1283.3188743814312
29,2023-05-04 22:02:07,-1119498.6390671763,-18287.16948152957,-6778600.318536938,7471.967303050789,-710.0796483359113,-1241.7888313101241
30,2023-05-04 22:02:12,-1082121.8871988368,-21837.27131853912,-6784705.360933881,7478.695332217577,-709.9574714198392,-1200.2221212205816
31,2023-05-04 22:02:17,-1044712.0670202974,-25386.708049570032,-6790602.48073636,7485.194596425233,-709.8136068293109,-1158.6200034885885
