,UTC,x,y,z,xv,yv,zv
0,2018-12-31 21:59:42,-5286188.837167084,-2849380.777677777,-3381948.8337072195,3195.8296626238002,1906.6472730493988,-6618.635002593711
1,2018-12-31 21:59:47,-5270129.341448683,-2839804.2389398846,-3414990.239262006,3227.952061367704,1923.9583603132141,-6597.893790519964
2,2018-12-31 21:59:52,-5253909.482989751,-2830141.293124501,-3447927.4378679646,3259.9745984107094,1941.2100177269388,-6576.952331973637
3,2018-12-31 21:59:57,-5237529.763502552,-2820392.2386740837,-3480759.4299313957,3291.8963127749894,1958.4017283231428,-6555.811283418722
4,2018-12-31 22:00:02,-5220990.689496292,-2810557.376611169,-3513485.2191558895,3323.716246672462,1975.5329770430362,-6534.471307305287
5,2018-12-31 22:00:07,-5204292.772261036,-2800637.0105287638,-3546103.8125722166,3355.4334455536696,1992.6032507613277,-6512.933072051434
6,2018-12-31 22:00:12,-5187436.527851407,-2790631.4465806168,-3578614.2205681144,3387.0469581554576,2009.6120383096004,-6491.197252021507
7,2018-12-31 22:00:17,-5170422.47707002,-2780540.9934713785,-3611015.456917955,3418.5558365474244,2026.5588304985718,-6469.264527501531
8,2018-12-31 22:00:22,-5153251.145450725,-2770365.9624466565,-3643306.538812289,3449.959136177126,2043.4431201396621,-6447.13558467252
9,2018-12-31 22:00:27,-5135923.063241598,-2760106.667282953,-3675486.4868872534,3481.2559159139014,2060.264402066328,-6424.811115582239
10,2018-12-31 22:00:32,-5118438.765387714,-2749763.424277503,-3707554.325253829,3512.445238091101,2077.0221731557453,-6402.291818115965
11,2018-12-31 22:00:37,-5100798.791513751,-2739336.552238,-3739509.0815269537,3543.5261685465694,2093.715932351649,-6379.578395966917
12,2018-12-31 22:00:42,-5083003.685906349,-2728826.3724722005,-3771349.786854494,3574.4977766615275,2110.345180689339,-6356.671558606984
13,2018-12-31 22:00:47,-5065053.9974962985,-2718233.2087773983,-3803075.4759460576,3605.3591353985234,2126.9094213240824,-6333.572021257945
14,2018-12-31 22:00:52,-5046950.27984056,-2707557.3874297403,-3834685.187101679,3636.109321339518,2143.40815956393,-6310.280504862802
15,2018-12-31 22:00:57,-5028693.091104035,-2696799.237173376,-3866177.9622403514,3666.747414725525,2159.8409029075124,-6286.797736055866
16,2018-12-31 22:01:02,-5010282.9940412,-2685959.0892093987,-3897552.8469283944,3697.2724994990404,2176.20716108637,-6263.124447129347
