TCA,DCA
2023-05-05 09:59:42.021400,8.881565006070652
2023-05-05 09:59:42.019100,7.975321955913582
2023-05-05 09:59:42.023100,8.742628930119203
2023-05-05 09:59:42.017300,6.955822331212098
2023-05-05 09:59:42.018500,7.734752878943138
2023-05-05 09:59:42.012100,6.302832130618913
2023-05-05 09:59:42.016200,6.744534752933628
2023-05-05 09:59:42.015700,6.522417772506187
2023-05-05 09:59:42.019300,7.805202851658923
2023-05-05 09:59:42.018800,8.135343949292778
2023-05-05 09:59:42.016800,7.299675192877322
2023-05-05 09:59:42.018900,7.678004569699335
2023-05-05 09:59:42.015200,6.061820754733455
2023-05-05 09:59:42.019200,7.701107949516088
2023-05-05 09:59:42.019400,8.076011001247418
2023-05-05 09:59:42.022200,8.35307689778073
2023-05-05 09:59:42.022700,8.903069644197009
2023-05-05 09:59:42.017,7.159345505273865
2023-05-05 09:59:42.019300,7.890755356889278
2023-05-05 09:59:42.022200,8.945898716179544
2023-05-05 09:59:42.020600,8.27914751844972
2023-05-05 09:59:42.021,8.13836237873445
2023-05-05 09:59:42.018800,8.066885692549262
2023-05-05 09:59:42.014400,6.074662397777523
2023-05-05 09:59:42.019100,7.6900911227680515
2023-05-05 09:59:42.016200,6.883222457800157
2023-05-05 09:59:42.016800,7.199471021811625
2023-05-05 09:59:42.020700,8.590229273959586
2023-05-05 09:59:42.018900,7.373871771690771
2023-05-05 09:59:42.022700,8.51636242291188
2023-05-05 09:59:42.012500,6.426415384138146
2023-05-05 09:59:42.022300,8.272201434945549
2023-05-05 09:59:42.018200,7.894219321890248
2023-05-05 09:59:42.014800,6.2249930197896415
2023-05-05 09:59:42.018500,7.824762116791471
2023-05-05 09:59:42.020200,8.12530463658474
2023-05-05 09:59:42.018600,7.475450109547216
2023-05-05 09:59:42.018800,7.4095338830644
2023-05-05 09:59:42.018500,8.016469602446435
2023-05-05 09:59:42.022200,8.719830600501314
2023-05-05 09:59:42.023300,9.179080992425945
2023-05-05 09:59:42.019900,7.882597745612497
2023-05-05 09:59:42.019400,7.829640472621116
2023-05-05 09:59:42.024900,9.83723007417314
2023-05-05 09:59:42.021100,8.730833724232447
2023-05-05 09:59:42.020400,8.032401465219783
2023-05-05 09:59:42.022800,9.014855772728492
2023-05-05 09:59:42.015200,6.591261703359699
2023-05-05 09:59:42.020200,8.115470930568215
2023-05-05 09:59:42.018400,7.271561019737126
2023-05-05 09:59:42.022500,8.816687872215875
2023-05-05 09:59:42.018900,7.9330804192009134
2023-05-05 09:59:42.019500,7.822013088906371
2023-05-05 09:59:42.018900,7.7588173276997825
2023-05-05 09:59:42.017400,7.363589654155639
2023-05-05 09:59:42.024200,9.568850939246936
2023-05-05 09:59:42.024500,9.020907816537637
2023-05-05 09:59:42.018600,7.57863898249953
2023-05-05 09:59:42.016200,7.305189159350691
2023-05-05 09:59:42.018900,7.550095822876901
2023-05-05 09:59:42.018900,7.799548452988207
2023-05-05 09:59:42.020600,8.382936401417698
2023-05-05 09:59:42.020300,8.542824004208128
2023-05-05 09:59:42.017300,6.696212263925439
2023-05-05 09:59:42.017800,6.991927135347354
2023-05-05 09:59:42.016700,7.014610118663469
2023-05-05 09:59:42.015900,6.687374447707605
2023-05-05 09:59:42.022700,9.110067200611846
2023-05-05 09:59:42.022100,8.340330588295208
2023-05-05 09:59:42.019800,7.883992826345956
2023-05-05 09:59:42.020400,8.182182894420833
2023-05-05 09:59:42.017100,7.327177105126492
2023-05-05 09:59:42.017200,7.058670840193191
2023-05-05 09:59:42.020200,8.12738302818294
2023-05-05 09:59:42.023200,9.09766565835545
2023-05-05 09:59:42.019600,7.932068573315671
2023-05-05 09:59:42.018100,8.062963669460215
2023-05-05 09:59:42.022200,8.800149801941778
2023-05-05 09:59:42.019,7.665788929839113
2023-05-05 09:59:42.017100,6.747283493477156
2023-05-05 09:59:42.017400,7.421538056073298
2023-05-05 09:59:42.019300,8.024135408401389
2023-05-05 09:59:42.018700,7.974539438165194
2023-05-05 09:59:42.020200,8.071991037876446
2023-05-05 09:59:42.019500,8.326424824265526
2023-05-05 09:59:42.023400,8.776952410177113
2023-05-05 09:59:42.017600,7.291435238105152
2023-05-05 09:59:42.021200,8.63325469110827
2023-05-05 09:59:42.020200,7.860525268714043
2023-05-05 09:59:42.012,5.748982073275248
2023-05-05 09:59:42.015200,6.692045092395413
2023-05-05 09:59:42.018100,7.072166199407946
2023-05-05 09:59:42.018,7.929795729496112
2023-05-05 09:59:42.016500,7.034646130970372
2023-05-05 09:59:42.018200,7.546581405296624
2023-05-05 09:59:42.015600,7.13757769989818
2023-05-05 09:59:42.021,8.483496384163429
2023-05-05 09:59:42.020300,7.42884067832725
2023-05-05 09:59:42.021800,8.477222774352418
2023-05-05 09:59:42.015200,6.485786264531182
2023-05-05 09:59:42.019500,7.606514879277998
2023-05-05 09:59:42.019600,8.316086121504089
2023-05-05 09:59:42.018500,7.673458445485815
2023-05-05 09:59:42.015700,7.222150983478527
2023-05-05 09:59:42.023300,9.53484762651802
2023-05-05 09:59:42.016600,7.345037108901984
2023-05-05 09:59:42.021900,8.728634879500229
2023-05-05 09:59:42.018700,7.759448068275228
2023-05-05 09:59:42.015,6.433711341108896
2023-05-05 09:59:42.019900,8.042856815573764
2023-05-05 09:59:42.017600,6.822804214895861
2023-05-05 09:59:42.021400,8.811640996961389
2023-05-05 09:59:42.019600,7.51750862632427
2023-05-05 09:59:42.018400,6.94481183631658
2023-05-05 09:59:42.021,7.94738824077576
2023-05-05 09:59:42.022500,8.780644102507152
2023-05-05 09:59:42.020400,8.52564324059475
2023-05-05 09:59:42.024500,9.888211203932732
2023-05-05 09:59:42.019100,7.524625592865569
2023-05-05 09:59:42.022500,8.939343818258507
2023-05-05 09:59:42.016,6.715073919366987
2023-05-05 09:59:42.018400,7.685749505837772
2023-05-05 09:59:42.018700,7.973910810407106
2023-05-05 09:59:42.015300,6.607441644276095
2023-05-05 09:59:42.016500,6.57432778449828
2023-05-05 09:59:42.021900,8.581432362006245
2023-05-05 09:59:42.021700,9.190836560939376
2023-05-05 09:59:42.018500,7.16893996352778
2023-05-05 09:59:42.020500,8.196036023477891
2023-05-05 09:59:42.014100,6.325327889606457
2023-05-05 09:59:42.020,7.580920566530367
