MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60069.311944444446,-289565.80032690056,-1013120.4338093449,-6814190.0265456885,-5220.379286940273,5479.8071082110255,-592.9463012378416,-81.24630928628814,-80.06988058503765,6888818.390015928,28816115.579433374,57808598.75153592,51833.87606857767,51953.34881764026,394.09434643387794
60069.31229166667,-445991.1374294853,-848204.7751980893,-6828256.889177119,-5207.030751281161,5513.572727162725,-344.7604841610973,-82.07189656016257,-91.96877374856082,6888818.8046176685,28815756.626969628,57808596.01820867,52167.027095568745,52279.10184668076,424.56045388430357
60069.31263888889,-601930.9753919598,-682366.0832118815,-6834871.949259009,-5188.015493045527,5541.337229681041,-96.20404314972342,-82.50298455007633,-105.86261315098184,6888816.480132116,28815589.13352397,57808615.865839265,52328.27348747442,52414.626788189256,476.3765886314213
60069.31298611111,-757215.6042934181,-515784.8516518965,-6834028.101197785,-5163.354145247913,5563.0709446120045,152.45545334267754,-82.4715006540217,-120.49823308687473,6888811.4474102985,28815613.51464452,57808658.034251355,52316.91335903455,52359.24591420636,549.5447541549802
60069.31333333333,-911676.0277903582,-348642.3695492641,-6825726.2677852465,-5133.073346639529,5578.750603720353,400.9504524476359,-81.98289120926641,-134.1795942796595,6888803.725816815,28815830.772904642,57808722.36130135,52132.99451625393,52126.39936654194,629.4600916877389
60069.313680555555,-1065144.1338060736,-181120.52687830164,-6809975.391821187,-5097.20555513988,5588.359313153646,649.0137254634387,-81.11222584697246,-145.770200175591,6888793.315539617,28816241.550049942,57808808.84735199,51777.314452145336,51731.32565215532,700.242711417377
60069.31402777778,-1217452.871240523,-13401.627660449652,-6786792.42872246,-5055.788967724959,5591.886507426433,896.3785379767892,-79.95838864616987,-155.0440848961193,6888780.19981366,28816845.640726294,57808917.63662324,51251.41686403789,51180.04671248084,756.2202459909022
60069.314375,-1368436.4210414258,154331.8029245533,-6756202.325144904,-5008.867536484015,5589.327931775034,1142.7788262997042,-78.60708288284796,-162.31296005669674,6888764.340003816,28817642.086401477,57809049.05840558,50557.585134052795,50472.34122791344,798.9018377102911
60069.314722222225,-1517930.369915489,321897.20911218267,-6718237.996599237,-4956.490991157026,5580.685647574053,1387.9494467203945,-77.12030103738988,-168.0205956758499,6888745.678096755,28818629.454555616,57809203.606151536,49698.83243793129,49607.38014011069,831.0425173342228
60069.31506944444,-1665771.8818684067,489112.18629597255,-6672940.295071523,-4898.71479442865,5565.968030541877,1631.6264722033486,-75.53975819216095,-172.55931788784565,6888724.1362423515,28819805.84948154,57809381.94129901,48678.88878786026,48586.046969379684,854.3159096091986
60069.315416666665,-1811799.8705720832,655794.6816004162,-6620357.968642392,-4835.600041887703,5545.189764698036,1873.5474782651604,-73.89301852873997,-176.22940469986767,6888699.617134348,28821168.72246498,57809584.890052766,47502.18493902453,47411.07906516521,869.3595841452479
60069.31576388889,-1955855.163240652,821763.1730253265,-6560547.614124634,-4767.213340149842,5518.371800240186,2113.4517642023247,-72.19842884629435,-179.24944207959717,6888672.00234371,28822714.357899323,57809813.45732728,46173.83337420939,46086.48085032646,876.8896391503513
60069.31611111111,-2097780.6696453714,986836.862857084,-6493573.6196897,-4693.626774515605,5485.541344499034,2351.080486518954,-70.46842506010398,178.22342769364352,6888641.15041709,28824437.79737411,57810068.842654675,44699.606292823235,44617.09907274468,878.217269346118
60069.316458333335,-2237421.544945472,1150835.8617308254,-6419508.108507776,-4614.917924720912,5446.731926626223,2586.1769023604174,-68.7116243325365,176.07578012880148,6888606.901071775,28826333.55137115,57810352.40497521,43085.910688189266,43008.61137958783,874.5132860019803
60069.31680555556,-2374625.350075483,1313581.3847409938,-6338430.8723937515,-4531.169759400629,5401.983397055078,2818.486676776691,-66.93413387972113,174.2248179644284,6888569.078026805,28828395.578866594,57810665.6388568,41339.76069874354,41267.570467152764,866.760584577918
60069.31715277778,-2509242.2177635194,1474895.9336550666,-6250429.29244005,-4442.470551595429,5351.341882317077,3047.758070934218,-65.14037649827978,172.60923787505328,6888527.487310767,28830616.901089065,57811010.18863713,39468.747398965905,39401.3182085305,856.2404010593891
60069.3175,-2641125.0071318145,1634603.4894962034,-6155598.26267546,-4348.913922074483,5294.859780763826,3273.742149913736,-63.33362003875239,171.18296467820255,6888481.923995856,28832990.031842712,57811387.79191157,37481.00600868847,37417.911934400916,844.1191959828138
60069.31784722222,-2770129.4679488335,1792529.6995750302,-6054040.09570205,-4250.598887117693,5232.595765312545,3496.1931229182487,-61.51632367233039,169.9108523021314,6888432.172816005,28835507.847536907,57811800.27429585,35385.18077646012,35326.10284436699,830.5949761010706
60069.318194444444,-2896114.398255244,1948502.063940934,-5945864.4293470085,-4147.6297669801625,5164.614723279896,3714.8687762701693,-59.69036914462451,168.76570996140205,6888378.015542477,28838163.974383205,57812249.487524785,33190.38762298374,33135.26273699534,814.5214661099017
60069.31854166667,-3018941.804620348,2102350.1198489773,-5831188.107308369,-4040.11593711729,5090.987624265372,3929.530803557209,-57.85721823212228,167.72622075354124,6888319.22452792,28840952.05593862,57812737.363521844,30906.174845821537,30855.227210492303,794.3514342568815
60069.31888888889,-3138477.0473887757,2253905.62769417,-5710135.061834616,-3928.1716021249413,5011.791381637437,4139.944935529009,-56.01802215604282,166.77546519372711,6888255.561476406,28843864.529004205,57813265.924650796,28542.48194266687,28496.18284957942,769.4838585369289
60069.319236111114,-3254588.983803574,2403002.7380120778,-5582836.193408362,-3811.915703351582,4927.108801840487,4345.880952191032,-54.17369902390961,165.89985971138626,6888186.774352986,28846891.862624604,57813837.309569165,26109.596853766514,26068.63938381808,741.0786222666502
60069.31958333333,-3367150.1093166256,2549478.177669339,-5449429.24843478,-3691.4719545897256,4837.028698451819,4547.112793881068,-52.32498946479266,165.08838271332326,6888112.604546862,28850023.290722933,57814453.71310213,23618.11148266983,23583.33076672588,711.362673997879
60069.31993055555,-3476036.7058877815,2693171.4317687447,-5310058.684914156,-3566.9688643920954,4741.645979517728,4743.418945117228,-50.472497197206394,164.3320031691765,6888032.794493314,28853248.381758153,57815117.322261766,21078.875839763452,21051.052301032934,682.1592641025782
60069.32027777778,-3581128.9781332565,2833924.9177442836,-5164875.535141456,-3438.539633886171,4641.061571652366,4934.582887071777,-48.6167191680749,163.62325335776225,6887947.092535067,28856557.797528006,57815830.27540797,18502.951251875435,18482.575582702688,654.1733587868512
60069.320625,-3682311.197912963,2971584.175306984,-5014037.247387461,-3306.3219338911886,4535.382274776174,5120.393475275805,-46.758067992166545,162.95590554722722,6887855.260677553,28859943.22526545,57816594.59713311,15901.562369771651,15888.69581978301,626.9471093975008
60069.320972222224,-3779471.827571314,3105998.0288497387,-4857707.517626897,-3170.4576591896985,4424.720565323006,5300.645199373974,-44.89688913739162,162.32472476626248,6887757.063032399,28863396.689776655,57817412.2950921,13286.048829689198,13280.385889465802,599.4904875010252
60069.32131944445,-3872503.6499348143,3237018.7619731817,-4696056.12325182,-3031.0927866117827,4309.194407287398,5475.138340812114,-43.03347407482744,161.72527764032202,6887652.272875897,28866909.885938898,57818285.30072855,10667.816130365349,10668.835148628988,570.8507025502622
60069.32166666666,-3961303.8869281,3364502.2796123256,-4529258.742810106,-2888.3772655743483,4188.9271312371375,5643.6791155954625,-41.16807051484206,161.15378319897948,6887540.667222473,28870473.849454865,57819215.51470153,8058.286322032463,8065.2739484276735,540.6623597629368
60069.32201388889,-4045774.3161795978,3488308.2638355508,-4357496.778748304,-2742.4649069705824,4064.0473762528904,5806.079849941143,-39.300890491032064,160.60699537672267,6887422.027603006,28874079.033142865,57820204.80027903,5468.848609375042,5480.827766126732,509.210431560874
60069.32236111111,-4125821.3874451304,3608300.334866721,-4180957.167155013,-2593.5132624503426,3934.6890170531074,5962.159234709786,-37.432116685283425,160.08210959788485,6887296.142789339,28877715.721729673,57821254.96040639,2910.8099344973352,2926.542271176275,476.96746706962585
60069.32270833333,-4201356.329021197,3724346.207051318,-3999832.187526602,-2441.683468754126,3800.9910353616756,6111.742571260432,-35.56190754483769,159.57668790382664,6887162.812110423,28881374.134922035,57822367.70980802,395.3459864669258,413.4708615954477,444.37508591637015
60069.32305555556,-4272295.258325283,3836317.839016974,-3814319.2545232982,-2287.140090597303,3663.0973929382753,6254.661980702004,-33.6904013091582,159.08859856460268,6887021.846018513,28885044.39850387,57823544.67014948,-2066.5473900569796,-2047.277836064297,411.8205432035029
60069.32340277778,-4338559.276240472,3944091.5808842857,-3624620.718761791,-2130.050965072962,3521.1569165674505,6390.75661944794,-31.817719408816007,158.61596687267567,6886873.069599429,28888716.656958356,57824787.340503156,-4464.101860489334,-4444.601366221231,379.55597254633904
60069.32375,-4400074.56723361,4047548.319713102,-3430943.643594604,-1970.587040354588,3375.323159404877,6519.872916958675,-29.943969093259163,158.15713487578884,6886716.323827858,28892381.2836598,57826097.086720645,-6786.823542080494,-6767.674278754287,347.74840112403035
60069.32409722222,-4456772.488457507,4146573.6167548522,-3233499.589914102,-1808.922185786847,3225.754223197793,6641.864823321343,-28.06924571067211,157.7106281479618,6886551.469408898,28896029.056991857,57827475.10910608,-9024.538625151845,-9006.178169050303,316.50134479627013
60069.32444444444,-4508589.653400658,4241057.844185486,-3032504.3839686154,-1645.2329738082067,3072.6125565868006,6756.594009666757,-26.19363451653255,157.27512816304588,6886378.387137386,28899651.036232688,57828922.439293094,-11167.437776968143,-11150.24097008333,285.9150920137763
60069.324791666666,-4555468.0131344125,4330896.307601908,-2828177.884183522,-1479.6984683416333,2916.0647899615083,6863.930014499588,-24.317212224623503,156.84944927808257,6886196.97750544,28903238.330207072,57830439.943426885,-13206.118968678515,-13190.396964578586,256.28124591708183
60069.32513888889,-4597354.921916113,4415989.375104784,-2620743.743017701,-1312.5000438553297,2756.2815907804084,6963.750384996821,-22.44004830951505,156.43251922895672,6886007.1610449795,28906781.998669297,57832028.319178894,-15131.628602167293,-15117.620805805247,228.2123769260943
60069.32548611111,-4634203.21065082,4496242.593058327,-2410429.162801849,-1143.82123138911,2593.437517411612,7055.94085436692,-20.56220608823398,156.0233627362593,6885808.882509644,28910273.253209393,57833688.06054104,-16935.500748322145,-16923.288124578572,202.36651775240898
60069.325833333336,-4665971.245879721,4571566.799498493,-2197464.651609265,-973.8475175872741,2427.7108366738444,7140.39557480479,-18.683743694046314,155.6210874536828,6885602.113144817,28913703.92935317,57835419.43865117,-18609.794278132467,-18599.24856936677,179.02892888709903
60069.32618055555,-4692622.984398887,4641878.233787952,-1982083.7621362843,-802.7661039392073,2259.2832869512467,7217.01728865894,-16.80471481452259,155.22487189341354,6885386.8510560775,28917066.4665665,57837222.49856651,-20147.12788792645,-20137.98698329465,158.29004482924938
60069.326527777775,-4714128.022361698,4707098.636885466,-1764522.8325948056,-630.7656765736277,2088.339870070925,7285.717468021349,-14.92516937595341,154.83395499832793,6885163.122909123,28920353.887751322,57839097.044858426,-21540.71268114618,-21532.65740438899,140.0855730175972
60069.326875,-4730461.632942833,4767155.346620681,-1545020.728630359,-458.0360998803093,1915.068636230344,7346.416449946357,-13.045154186034722,154.44762700408864,6884930.9842139,28923559.803154577,57841042.63908242,-22784.38221680079,-22777.041181271954,124.14817063882947
60069.32722222222,-4741604.803271082,4821981.384586447,-1323818.5692415005,-284.76815236471487,1739.6604317397232,7399.043427265366,-11.16471339805574,154.0652214370931,6884690.518891358,28926677.478460435,57843058.603265285,-23872.619999766994,-23865.673002932563,111.06886930763721
60069.327569444446,-4747544.2559863655,4871515.536939168,-1101159.4657335938,-111.1535514759384,1562.308767623128,7443.536414146942,-9.283889056874838,153.68610794404069,6884441.837135991,28929699.073064666,57845144.03769738,-24800.584130191073,-24793.939343626174,103.17503786832094
60069.32791666667,-4748272.476042239,4915702.436637865,-877288.2546608417,62.615075145879025,1383.2097741966525,7479.842684834818,-7.40272155179806,153.30968586662667,6884185.085133799,28932618.25847281,57847297.73920339,-25564.129003724986,-25557.925877750386,101.67766985669732
60069.32826388889,-4743787.739459001,4954492.632136658,-652451.2057634013,236.34487973775305,1202.5616970503106,7507.919221814889,-5.521249860866106,152.93537848716304,6883920.452928235,28935432.28934413,57849518.13492242,-26159.824102146675,-26154.281295157976,104.39793497696519
60069.32861111111,-4734094.098641575,4987842.644867959,-426895.7400017913,409.8432128693338,1020.5643151930535,7527.732175392867,-3.63951189605957,152.562627531487,6883648.15780002,28938137.342512775,57851803.42165134,-26584.969903846464,-26580.104728972685,110.45492906495929
