MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60069.84736111111,-250.96256074681878,-260.36432743196684,-218.9541052641347,5.922002284686915e-12,6.143857224419179e-12,5.1666938198159955e-12,3.866867944101215e-13,4.8805782957856444e-12
60069.847708333335,-222.3089835755527,-259.8996703186383,-218.6360222461737,5.2454455994997665e-12,6.13240886651358e-12,5.158781000829708e-12,3.9322350484449157e-13,4.871872329456577e-12
60069.84805555556,-196.65970024093986,-259.1395683082441,-218.17741322035178,4.6398589694358846e-12,6.113967675520969e-12,5.147533665608778e-12,3.9995595036650526e-13,4.8606784653589e-12
60069.84840277778,-174.05639466270804,-258.12501397170126,-217.5980798403422,4.10621684340955e-12,6.089504968374568e-12,5.1334218559763416e-12,4.0686079236254164e-13,4.847105581829984e-12
60069.84875,-154.09842686727643,-256.90575143005697,-216.9111888855282,3.6350569734390067e-12,6.060198421472192e-12,5.116759111722791e-12,4.13912710256465e-13,4.831256129084106e-12
60069.84909722222,-136.25381449982524,-255.53960041012616,-216.1301034823888,3.2138201700381848e-12,6.0274152694830776e-12,5.09786304679956e-12,4.2108436882779527e-13,4.813225740616004e-12
60069.849444444444,-120.43655671924353,-254.09135488371055,-215.27473302467,2.84046912769e-12,5.992687509678555e-12,5.0772062053695256e-12,4.2834635707553236e-13,4.7931432677403e-12
60069.84979166667,-107.08690153807402,-252.63207158055155,-214.3683115268333,2.5253759913273986e-12,5.957693789300612e-12,5.0553389766233944e-12,4.356671171625618e-13,4.771219757399725e-12
60069.85013888889,-96.50295328721404,-251.22858114503325,-213.43034966556976,2.275555995812359e-12,5.924012526772653e-12,5.032723821667371e-12,4.4301287070943445e-13,4.747750316480106e-12
60069.850486111114,-88.4185278750956,-249.93333491055915,-212.47280279594577,2.0847158090294406e-12,5.8928822613687864e-12,5.009644716130419e-12,4.503474265441278e-13,4.723038422860947e-12
60069.85083333333,-83.43910380452871,-248.80700576379894,-211.50550095513464,1.967113680214181e-12,5.865734918698075e-12,4.986335487783813e-12,4.576319069149539e-13,4.697420461966376e-12
60069.85118055555,-83.50981866940856,-247.94756524239978,-210.54448700770735,1.9685812870900165e-12,5.844880816326363e-12,4.963176113028378e-12,4.648241063836987e-13,4.671367924337007e-12
60069.85152777778,-89.89314190670848,-247.47802825563897,-209.61032392113572,2.118840639556406e-12,5.833220338538466e-12,4.940653573501811e-12,4.718766100444603e-13,4.645464518266501e-12
60069.851875,-102.40864819288254,-247.51018692875903,-208.7218685682449,2.4135948143782674e-12,5.833387259949862e-12,4.919213645656447e-12,4.787321149966024e-13,4.6203023814619965e-12
60069.852222222224,-119.64205018803477,-248.10739132873715,-207.89149636373753,2.8194718084594034e-12,5.846872351504878e-12,4.8991488552293126e-12,4.853671120258482e-13,4.596376344000627e-12
60069.85256944445,-139.60980439931154,-249.28542768464735,-207.12408117393238,3.289699834044304e-12,5.8740446891414145e-12,4.88057452982023e-12,4.91784521909288e-13,4.574020772944866e-12
60069.85291666666,-160.53815452381968,-251.05228132735937,-206.41963886043263,3.782469250742546e-12,5.915089389598086e-12,4.86349141769361e-12,4.979798540336602e-13,4.553411302353953e-12
60069.85326388889,-180.72138456255198,-253.42017325907946,-205.77404051739722,4.25759007065076e-12,5.970290765435114e-12,4.847802122727308e-12,5.039463282072709e-13,4.534573045664415e-12
