MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,nrlmsise00_rho,rho_eff_360
60068.936944444446,-502.36121252551675,-210.5310852635031,-210.5310852635031,1.7203180389071238e-11,7.209561859059763e-12,7.209561859059763e-12,7.679368546174442e-13,1.2751457099610426e-12,7.209561859059763e-12
60068.93729166667,-523.611359283328,-219.25794125155855,-215.66354877202482,1.7929596448126353e-11,7.50787074227748e-12,7.384790894043423e-12,7.709686137342856e-13,1.2743902303955922e-12,7.384790894043423e-12
60068.93763888889,-542.5029785186052,-228.54159823879598,-220.93515247761482,1.857526500817108e-11,7.825248746594687e-12,7.564804562177414e-12,7.732996297592742e-13,1.2724146890567027e-12,7.564804562177414e-12
60068.93798611111,-557.5670624822378,-238.09410596421608,-226.27851612848184,1.908991578589527e-11,8.15183811565215e-12,7.747297334637071e-12,7.749402993702461e-13,1.2693274826282555e-12,7.747297334637071e-12
60068.93833333333,-568.2389410249889,-247.54134274398288,-231.62164776748978,1.945424485687646e-11,8.474832585839353e-12,7.929805447148653e-12,7.759046576583764e-13,1.2652666670090397e-12,7.929805447148653e-12
60068.938680555555,-575.3290982432663,-256.576677280354,-236.90945469788633,1.9696027711772565e-11,8.783740230311782e-12,8.110445307144013e-12,7.762102027392875e-13,1.2603965886907049e-12,8.110445307144013e-12
60068.93902777778,-579.8648799881339,-265.1145279822871,-242.10574902046585,1.985045227784516e-11,9.075637217386795e-12,8.287980153619688e-12,7.758776428235703e-13,1.2549019188976062e-12,8.287980153619688e-12
60068.939375,-582.1675493754447,-273.2405456326281,-247.1812982794954,1.9928526633527345e-11,9.353461038563772e-12,8.461411309093766e-12,7.749306081841234e-13,1.248979312339585e-12,8.461411309093766e-12
60068.939722222225,-581.7319121286273,-281.0640731199955,-252.10116024786498,1.9912963815708325e-11,9.620958729003939e-12,8.629544257843338e-12,7.733953876252133e-13,1.2428271539284918e-12,8.629544257843338e-12
60068.94006944444,-577.7800056487322,-288.646679941689,-256.8211435145442,1.977713934430282e-11,9.880240843688474e-12,8.79086761776641e-12,7.713006660956174e-13,1.2366339604720353e-12,8.79086761776641e-12
60068.940416666665,-570.2460812181234,-296.0083396412432,-261.29864262459535,1.951880469905511e-11,1.0131992417040344e-11,8.943923231568503e-12,7.686772250012678e-13,1.2305661911970889e-12,8.943923231568503e-12
60068.94076388889,-560.3779225535691,-303.15943900290875,-265.5110268489471,1.9180671044296864e-11,1.0376571309217683e-11,9.087937728553706e-12,7.655577060738975e-13,1.2247565836206588e-12,9.087937728553706e-12
60068.94111111111,-550.2693301290274,-310.12908923774955,-269.46600328339264,1.8834400258093497e-11,1.0614975392163232e-11,9.223175423202509e-12,7.619762651020733e-13,1.2192938307752088e-12,9.223175423202509e-12
60068.941458333335,-542.2457721941173,-316.98745798294743,-273.2027124465533,1.8559579448527347e-11,1.084960770983225e-11,9.350976452407986e-12,7.579682176356923e-13,1.214214798718356e-12,9.350976452407986e-12
60068.94180555556,-538.0842431373894,-323.83816518603516,-276.782192591024,1.841702076638309e-11,1.10840157266151e-11,9.47342995771832e-12,7.535697221731913e-13,1.2095002672826492e-12,9.47342995771832e-12
60068.94215277778,-538.0819310061634,-330.7749394768849,-280.2661891032259,1.841688743984535e-11,1.1321407535235874e-11,9.592648554945435e-12,7.488174590139456e-13,1.2050747968588755e-12,9.592648554945435e-12
60068.9425,-541.3424533121288,-337.8488580892483,-283.7014031059746,1.8528492604615175e-11,1.1563530682444017e-11,9.710229296088766e-12,7.437483544115399e-13,1.200811080024255e-12,9.710229296088766e-12
60068.94284722222,-546.6335856504738,-345.0579464652265,-287.1161067753837,1.870965458908327e-11,1.1810315284415746e-11,9.827137090995761e-12,7.383994058584901e-13,1.1965387002312494e-12,9.827137090995761e-12
60068.943194444444,-552.6771593429148,-352.3443711284548,-290.5207356544546,1.8916622180966645e-11,1.205978071203734e-11,9.94372736272597e-12,7.328075380940332e-13,1.1920565667268652e-12,9.94372736272597e-12
60068.94354166667,-558.1873396523297,-359.60025290735064,-293.90892051518716,1.9105379522349755e-11,1.230823205773011e-11,1.005977934745755e-11,7.270093696573822e-13,1.1871477942370807e-12,1.005977934745755e-11
60068.94388888889,-561.8998950198293,-366.6908959473173,-297.2588076964952,1.9232648598022717e-11,1.2551056172736938e-11,1.0174542194730519e-11,7.210411574876793e-13,1.1815960406483276e-12,1.0174542194730519e-11
60068.944236111114,-562.6628219336271,-373.479891418914,-300.53540046485483,1.9258990171490285e-11,1.27835806413643e-11,1.028681494157846e-11,7.149386564774067e-13,1.175201413261217e-12,1.028681494157846e-11
60068.94458333333,-559.709773644805,-379.84207941504815,-303.69606355241524,1.9158163424949216e-11,1.30015178861681e-11,1.0395135284421949e-11,7.087370839487005e-13,1.1677947644238853e-12,1.0395135284421949e-11
60068.94493055555,-552.7310944534838,-385.689763119258,-306.69648561146425,1.891955633898395e-11,1.3201861223167127e-11,1.0497982647840349e-11,7.024711362072836e-13,1.1592490979140945e-12,1.0497982647840349e-11
60068.94527777778,-541.8437137678266,-390.9942377338186,-309.49585737523046,1.8547160562258258e-11,1.338362469085363e-11,1.0593957656490995e-11,6.961749210662853e-13,1.1494870799613915e-12,1.0593957656490995e-11
60068.945625,-527.0755007006228,-395.7553859295944,-312.05561788494094,1.8041918079456787e-11,1.3546799733537893e-11,1.0681737031280161e-11,6.898820568986806e-13,1.1384846813501342e-12,1.0681737031280161e-11
60068.945972222224,-507.9731507077813,-399.96832482920337,-314.33372873171817,1.7388300715220904e-11,1.3691214779763375e-11,1.0759878533950363e-11,6.836256724998338e-13,1.1262706995214635e-12,1.0759878533950363e-11
60068.94631944445,-484.4575979448855,-403.6395126874248,-316.2891755042833,1.658359081681211e-11,1.381708645772383e-11,1.0826974927425186e-11,6.774385535578169e-13,1.112923058401818e-12,1.0826974927425186e-11
60068.94666666666,-457.0456030666828,-406.79600338762003,-317.88868036294696,1.5645468547008145e-11,1.3925337063402506e-11,1.0881884251149393e-11,6.713530313308125e-13,1.0985621527196406e-12,1.0881884251149393e-11
60068.94701388889,-426.5279540680349,-409.47466328361384,-319.1093463596333,1.460099588825732e-11,1.4017224001210334e-11,1.0923819200272831e-11,6.654007448141054e-13,1.0833425218647193e-12,1.0923819200272831e-11
60068.94736111111,-394.47030114755034,-411.71851898661504,-319.9466903017213,1.3503765525210165e-11,1.4094217807039501e-11,1.0952624503879732e-11,6.596118355986891e-13,1.0674435675014627e-12,1.0952624503879732e-11
60068.94770833333,-363.21078249812126,-413.5769117102027,-320.42211988629714,1.2433817939732724e-11,1.415800486129063e-11,1.0969030916779126e-11,6.540126570702587e-13,1.051059831278176e-12,1.0969030916779126e-11
60068.94805555556,-334.3487621471286,-415.0954902485013,-320.5734964326105,1.144590771157925e-11,1.421014584401653e-11,1.0974333003007507e-11,6.486204628023127e-13,1.034391624017709e-12,1.0974333003007507e-11
60068.94840277778,-308.21281630918384,-416.30424524520834,-320.4405858936489,1.0551287573262106e-11,1.425166500910735e-11,1.0969890260879915e-11,6.434313711686766e-13,1.0176363913819653e-12,1.0969890260879915e-11
60068.94875,-285.44181771203876,-417.2344076430425,-320.06825857256797,9.771833087543016e-12,1.4283628875923237e-11,1.0957236835378314e-11,6.383937872170644e-13,1.0009811712704297e-12,1.0957236835378314e-11
60068.94909722222,-268.51008949428797,-417.9657854352146,-319.5255410033229,9.19225613842669e-12,1.4308767927697988e-11,1.093873463452995e-11,6.333524698331301e-13,9.845971429088844e-13,1.093873463452995e-11
60068.94944444444,-260.9890847541392,-418.65335912996284,-318.91578625072725,8.934829073685148e-12,1.4332385618632724e-11,1.0917920348026988e-11,6.27942292711866e-13,9.686383543183223e-13,1.0917920348026988e-11
60068.949791666666,-266.8851779811084,-419.52567094831414,-318.3793882273291,9.136714919316702e-12,1.4362305489520808e-11,1.0899600076799593e-11,6.214386590435248e-13,9.53250197535197e-13,1.0899600076799593e-11
60068.95013888889,-289.92179445177317,-420.8667913534368,-318.0890046173745,9.925387416582436e-12,1.4408250896955908e-11,1.0889683577436935e-11,6.127265181261897e-13,9.385892194670068e-13,1.0889683577436935e-11
60068.95048611111,-327.60404734686017,-422.9099626874551,-318.1851161600965,1.1215434226643024e-11,1.4478205958460871e-11,1.0892979714661439e-11,6.008198952267075e-13,9.248276498736323e-13,1.0892979714661439e-11
60068.950833333336,-366.5343348123133,-425.6599351854995,-318.6686083466187,1.2548186551945005e-11,1.4572332704196727e-11,1.090951860711669e-11,5.859380209178146e-13,9.120917898030484e-13,1.090951860711669e-11
60068.95118055555,-392.5616114921868,-428.87730627680816,-319.4002222391491,1.3439182241403835e-11,1.468243483194258e-11,1.0934532743281866e-11,5.696859706085457e-13,9.00390495216904e-13,1.0934532743281866e-11
60068.951527777775,-402.556367572397,-432.25352131010345,-320.21547856594566,1.3781282512755051e-11,1.479794725452056e-11,1.0962390190687302e-11,5.537525126139117e-13,8.896524205912907e-13,1.0962390190687302e-11
60068.951875,-401.89817801490426,-435.55862581705054,-321.0085144829258,1.3758659620078685e-11,1.491099787216198e-11,1.0989467301725079e-11,5.389832242171565e-13,8.798003188847701e-13,1.0989467301725079e-11
60068.95222222222,-397.2414447441697,-438.67765428597727,-321.74152342774545,1.3599127450567136e-11,1.5017650875257498e-11,1.1014470018483035e-11,5.255298025644599e-13,8.707666403302233e-13,1.1014470018483035e-11
60068.952569444446,-392.89149106293917,-441.57062418218703,-322.41914216712826,1.345007815572207e-11,1.511653864137763e-11,1.1037558103680198e-11,5.132569413730469e-13,8.624779392115796e-13,1.1037558103680198e-11
60068.95291666667,-390.7059457488358,-444.2197218624875,-323.06335729525756,1.3375106236818004e-11,1.520705286686367e-11,1.1059485457190635e-11,5.019726584565051e-13,8.548431087750424e-13,1.1059485457190635e-11
60068.95326388889,-390.8089619874954,-446.6147474542881,-323.6964937877084,1.3378461097887074e-11,1.5288845972654623e-11,1.1081017506962558e-11,4.915074991234059e-13,8.477499041433103e-13,1.1081017506962558e-11
60068.95361111111,-392.52436405047774,-448.7633486519878,-324.33378888273404,1.3436994454660495e-11,1.5362181763871825e-11,1.1102677239458916e-11,4.817294662242445e-13,8.41066395769272e-13,1.1102677239458916e-11
60068.95395833333,-395.7206828072667,-450.701536146986,-324.9887145150692,1.3546204422875795e-11,1.542829426816885e-11,1.1124926629354102e-11,4.725394616785566e-13,8.346448130563379e-13,1.1124926629354102e-11
60068.954305555555,-400.6770618483424,-452.48421206145235,-325.67679039991714,1.3715647271974195e-11,1.548906698113177e-11,1.1148299733426366e-11,4.638631408496485e-13,8.283265442087687e-13,1.1148299733426366e-11
60068.95465277778,-407.0551913678646,-454.15311157001804,-326.40992914737615,1.3933741786335256e-11,1.5545931663007683e-11,1.1173206399731917e-11,4.556438690541772e-13,8.219482284870408e-13,1.1173206399731917e-11
60068.955,-413.4086027145386,-455.69848455575607,-327.18670301851154,1.415097509663985e-11,1.5598557611482046e-11,1.1199599756669091e-11,4.4783745168773323e-13,8.153486233109554e-13,1.1199599756669091e-11
60068.955347222225,-418.0467036291957,-457.0560728872195,-327.990773820376,1.430948132133444e-11,1.564474801739683e-11,1.1226922281190118e-11,4.404084496800486e-13,8.083760806175897e-13,1.1226922281190118e-11
60068.95569444444,-420.5023850426078,-458.14322901529573,-328.8022791819745,1.4393277951416361e-11,1.568167761071888e-11,1.1254496439647616e-11,4.333276521916921e-13,8.008962046263612e-13,1.1254496439647616e-11
60068.956041666665,-421.45449298992753,-458.891051585041,-329.60795060639146,1.4425607483583027e-11,1.5706991615943362e-11,1.128187028019099e-11,4.2657027722422134e-13,7.927990228252162e-13,1.128187028019099e-11
60068.95638888889,-422.3049842007458,-459.2610846644888,-330.40706296496353,1.4454463758260538e-11,1.5719380429350267e-11,1.1309023326208563e-11,4.2011477748857615e-13,7.840052581327812e-13,1.1309023326208563e-11
60068.95673611111,-424.3385882563889,-459.23618997801094,-331.20989651446286,1.4523824209569085e-11,1.571826338330304e-11,1.1336311253736657e-11,4.139419012669856e-13,7.74470783395062e-13,1.1336311253736657e-11
60068.957083333335,-427.6249119117856,-458.8124445987244,-332.0269729161351,1.4636074241066638e-11,1.5703512154730314e-11,1.1364098045437663e-11,4.0803407856004016e-13,7.641890197781503e-13,1.1364098045437663e-11
60068.95743055556,-431.43806728348136,-458.0186161350459,-332.86236026375985,1.4766372287473074e-11,1.5676116488810946e-11,1.1392526308792528e-11,4.023749867435885e-13,7.531908116931936e-13,1.1392526308792528e-11
60068.95777777778,-435.1503239683807,-456.8984346590936,-333.71475996129834,1.489323783703123e-11,1.563757782066963e-11,1.1421554842258475e-11,3.9694927709816374e-13,7.415417405597328e-13,1.1421554842258475e-11
60068.958125,-438.38322580233216,-455.4779657677437,-334.5797886046127,1.5003723574657872e-11,1.558879329887524e-11,1.1451037280688692e-11,3.9174237962135475e-13,7.293370129594688e-13,1.1451037280688692e-11
60068.95847222222,-441.0569852553308,-453.7871992133558,-335.4525525115858,1.5095103529939443e-11,1.553079303056808e-11,1.1480809008417429e-11,3.8674030775671433e-13,7.166943433260453e-13,1.1480809008417429e-11
60068.958819444444,-443.25585747882724,-451.88201246329896,-336.3290021454658,1.517026791318264e-11,1.5465494879656113e-11,1.1510735805141185e-11,3.819296011895081e-13,7.037458368944012e-13,1.1510735805141185e-11
60068.95916666667,-444.8686873540282,-449.82584156878295,-337.2043221874703,1.52254175536372e-11,1.539507378016624e-11,1.1540656270351807e-11,3.772972334444558e-13,6.906294720254472e-13,1.1540656270351807e-11
60068.95951388889,-446.10189148038626,-447.6720547894016,-338.07550274181364,1.5267622262797914e-11,1.5321360345399173e-11,1.1570471165317736e-11,3.7283055376202096e-13,6.774811698856611e-13,1.1570471165317736e-11
60068.959861111114,-447.1497736312449,-445.4601363501201,-338.94117155839643,1.530353716390929e-11,1.5245709947057013e-11,1.1600137406310048e-11,3.685172462977282e-13,6.644281464733775e-13,1.1600137406310048e-11
60068.96020833333,-447.2968601100147,-443.2122915290296,-339.7943659564407,1.5308680249774192e-11,1.5168886390391423e-11,1.162942055489167e-11,3.6434531147621453e-13,6.515840324019965e-13,1.162942055489167e-11
60068.96055555555,-445.57209184393287,-440.9429611909514,-340.6207544399367,1.524981912878111e-11,1.5091385944850484e-11,1.1657832687010847e-11,3.6030306143461873e-13,6.390459285118577e-13,1.1657832687010847e-11
60068.96090277778,-441.65756621956825,-438.674253867132,-341.40398553900366,1.511607533201161e-11,1.5013969135474883e-11,1.1684818191229552e-11,3.563791321320875e-13,6.268932999619917e-13,1.1684818191229552e-11
60068.96125,-435.7261608541012,-436.43225519439824,-342.12954073373515,1.4913364317622893e-11,1.4937531427807003e-11,1.1709883278024363e-11,3.525625275696804e-13,6.151884053654044e-13,1.1709883278024363e-11
60068.961597222224,-427.75545274838805,-434.22188069764525,-342.78317364987754,1.4640915460911318e-11,1.4862243849201527e-11,1.1732543523607143e-11,3.488425920647987e-13,6.03977631133959e-13,1.1732543523607143e-11
60068.96194444445,-418.45528561621904,-432.0249799557651,-343.3564472253801,1.432301993458285e-11,1.4787487726512637e-11,1.175251312941248e-11,3.452090502994901e-13,5.93293465421084e-13,1.175251312941248e-11
60068.96229166666,-409.48410411179066,-429.81228548772634,-343.8536476530975,1.4016440535403349e-11,1.4712264237929564e-11,1.1769942121844629e-11,3.416520278449854e-13,5.831565297545502e-13,1.1769942121844629e-11
60068.96263888889,-401.3516933657229,-427.53340965819854,-344.2827375464753,1.3738626414777221e-11,1.4634849913982044e-11,1.1785105159373866e-11,3.381620121250459e-13,5.735772817345475e-13,1.1785105159373866e-11
