MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60069.14319444444,-1525338.6765684271,2829078.439930303,6082327.893389446,4949.065060096833,-4672.455434702858,3406.6336275579183,62.08704999011506,-155.45577004809792,6872959.415936316,28965118.715381984,57941830.28952618,36297.59981491549,36269.61630286264,304.0350066050887
60069.143541666665,-1376057.0056595416,2687378.2137983567,6181161.6958033135,5002.135313176936,-4773.36075363218,3181.685806822988,63.90954311890498,-156.77843364334385,6872759.286710965,28964727.574493267,57943520.58788886,38387.89589152453,38347.34239844999,307.7481624148786
60069.14388888889,-1225265.4951360533,2542729.266006998,6273194.238094425,5049.712010571875,-4869.019183741432,2953.2578067619834,65.72081477805075,-158.26702482808304,6872572.219217314,28964335.43727827,57945100.708600745,40365.7972742396,40312.10188267282,315.2466050721705
60069.14423611111,-1073129.7303856178,2395290.5696728006,6358324.873461674,5091.744364088582,-4959.327169733201,2721.600791244732,67.51812806270357,-159.9603750798478,6872398.691174268,28963948.756292857,57946566.58990658,42222.52235993844,42155.207212342655,324.70356665179133
60069.144583333335,-919816.725617216,2245224.1184282936,6436460.538237543,5128.187663794642,-5044.1871296446,2486.969141663836,69.29782295348224,-161.90970390983165,6872239.150577304,28963574.012777966,57947914.422139876,43949.82443114736,43868.26510251443,334.22142466902733
60069.14493055556,-765494.7498335605,2092694.7398017086,6507515.84650277,5159.003219680431,-5123.507540530151,2249.6200877678984,71.05490978632035,-164.1835978618149,6872094.012657955,28963217.13891561,57949140.673636556,45540.029019798625,45443.30842515563,342.30346106365323
60069.14527777778,-610333.140002283,1937869.9180236913,6571413.167671849,5184.15824328515,-5197.202884358566,2009.8134778256642,72.7824421379064,-166.87529087977603,6871963.650900374,28962882.364128027,57950242.16670662,46986.068779940055,46873.023986394925,348.855757471174
60069.145625,-454502.1306393028,1780919.6149212637,6628082.703115252,5203.625903717408,-5265.193634372369,1767.811692199917,74.4705307114642,-170.11326518124218,6871848.396073019,28962572.366176426,57951216.08607226,48281.51549306032,48150.84968553794,354.9473755657673
60069.14597222222,-298172.6690831082,1622016.0822765199,6677462.563750973,5217.385483916986,-5327.406362958231,1523.8794631977723,76.10476989948776,-174.07627906999113,6871748.53998645,28962289.231115732,57952059.9474607,49420.609193132,49271.065841209595,361.7276690341532
60069.146319444444,-141516.23034717538,1461333.687700097,6719498.833632246,5225.422477639263,-5383.773862455362,1278.2835611579058,77.66371840862944,-179.01298014826614,6871664.337931372,28962034.96730086,57952771.57728451,50398.28418318553,50228.9212585515,369.7658903710544
60069.14666666667,15295.368850993225,1299048.7148778317,6754145.624536665,5227.728584141989,-5434.235233334992,1031.2924694632763,79.11495826970393,174.73846159320547,6871596.004401381,28961811.43912314,57953349.14887515,51210.19218687816,51021.07218966817,378.71472761407495
60069.14701388889,172090.15319032653,1135339.1820069402,6781365.128559879,5224.30167558114,-5478.735957921975,783.1760958166434,80.40945011980618,166.75110368957093,6871543.720085722,28961620.245582867,57953791.12373032,51852.721898242504,51646.6657903238,386.2895223982632
60069.147361111114,328696.1767164137,970384.6469790579,6801127.6476990385,5215.145789368111,-5517.227953856024,534.2054765589301,81.47546751632848,156.5900997471151,6871507.621640994,28961462.69517991,57954096.33783547,52323.0156208273,52108.76864995468,386.9511708766222
60069.14770833333,484941.70982460893,804366.0108206294,6813411.633438518,5200.271137170423,-5549.669601448125,284.6524962493625,82.21852603895128,144.0824935650267,6871487.8102800995,28961339.81447307,57954263.92940286,52618.98206518527,52414.211708861025,371.980386197567
60069.14805555555,640655.4193387196,637465.3278073022,6818203.698350854,5179.694088978172,-5576.025764978117,34.78960070148163,82.5414618167006,129.78306124142668,6871484.341983327,28961252.251706086,57954293.421431944,52739.30604256424,52566.87191577806,336.3749753534794
60069.14840277778,795666.5541680162,469865.60833559046,6815498.637685472,5153.437106548605,-5596.267790056263,-215.11044316761894,82.39059608484907,115.15818703554882,6871497.234916074,28961199.845966518,57954184.659253575,52683.45426958893,52556.262553664434,290.6278986632824
