MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60070.09909722222,-786448.5573741649,-48181.16171793034,-6826331.603887461,7520.816842231107,-729.2666494731483,-871.5829484118186,-83.54461656969106,-75.51081801723053,6865296.775280515,28927086.328191552,58006479.00763268,53224.636002486455,53347.36587048708,-268.1167570129037
60070.099444444444,-560433.0857774857,-70028.72130426008,-6848711.524237255,7545.500161151557,-727.1039658599556,-620.2820465731908,-85.41378777773869,-71.89620919727608,6865603.442976784,28924001.338204242,58003891.54327273,53725.81154617822,53849.14957925769,-272.3748384192586
60070.09979166667,-333801.5236023868,-91799.41426609707,-6863542.1158718355,7561.886244862668,-724.1427835293966,-368.3400796860532,-87.2370397462604,-63.27160182591528,6865910.725159169,28921090.382742032,58001298.73000596,54049.711261499964,54170.824519907794,-275.9075836353004
60070.10013888889,-106803.03709097549,-113469.33794930218,-6870808.258974832,7569.960010191093,-720.386601298997,-116.03111959796935,-88.78686641606218,-28.33423206821905,6866218.32396001,28918357.31596931,57998703.07990655,54195.0056757893,54305.75169955598,-273.418089967221
60070.100486111114,120312.88917739612,-135014.70398285481,-6870503.0540308505,7569.715257867491,-715.8398130872293,136.37073408551117,-88.40483291900311,55.632293737131285,6866525.914289462,28915806.350153837,57996107.33561478,54161.15196438539,54388.479626968096,-400.92449368163943
60070.10083333333,347296.71438714693,-156411.8717941623,-6862627.824414029,7561.154403895644,-710.507605495627,388.5916161026499,-86.70597213279528,77.00490665844754,6866833.145093054,28913440.210561443,57993514.45962577,53948.39525943811,54144.641384638526,-383.8226479627192
60070.10118055555,573899.0992732018,-177637.36559109867,-6847192.102967405,7544.288435802296,-704.3958705448628,640.3579079312648,-84.86307018742647,83.42127848957085,6867139.631941898,28911259.8976355,57990927.696705125,53557.76672123006,53735.38727858205,-381.0185366123915
60070.10152777778,799871.1628869426,-198667.8948117094,-6824213.627579957,7519.136978858432,-697.511242143453,891.396420041341,-82.98892946873404,86.36993666747603,6867444.965634712,28909265.208707657,57988350.50118915,52991.07781342587,53157.60774774922,-385.7455939091742
60070.101875,1024964.7433503856,-219480.385002031,-6793718.321772133,7485.728323127447,-689.8611301364058,1141.4345787356967,-81.10336176441832,88.02355791774619,6867748.713684597,28907454.902039535,57985786.52434059,52250.91134800739,52409.147301152894,-390.9553277492523
60070.102222222224,1248932.6586503868,-240051.989940966,-6755740.274282181,7444.099596655597,-681.4537413744843,1390.200653861608,-79.21242846772564,89.05814392977545,6868050.428083533,28905827.932279278,57983239.54875865,51340.60905822282,51491.43726936822,-393.2511176504195
60070.10256944445,1471528.9762841116,-260360.1271342763,-6710321.7076715175,7394.296880061171,-672.2981519539936,1637.42430135663,-77.31858596995085,89.74983206235366,6868349.65255335,28904384.749138188,57980713.4271527,50264.255861890764,50407.77874573535,-392.5310588777065
60070.10291666666,1692509.276606023,-280382.4964068807,-6657512.925916531,7336.374920004982,-662.4043323458329,1882.837095095288,-75.4230135806085,90.23202648928346,6868645.916906914,28903125.99652775,57978212.12984907,49026.661216104345,49162.84513820542,-390.14214454218745
60070.10326388889,1911630.9076603532,-300097.111780243,-6597372.254980655,7270.396815617653,-651.7830645787071,2126.1726242921586,-73.52634540419203,90.57696150449725,6868938.731834967,28902050.524052165,57975739.78868266,47633.337344343134,47762.36538984825,-386.53108700737357
60070.10361111111,2128653.23591029,-319482.3211112472,-6529965.98537772,7196.4340386329395,-640.4458578147973,2367.1665088540253,-71.62895103403083,90.82712470136642,6869227.591672293,28901155.524913542,57973300.67358732,46090.474317757165,46212.49723310211,-380.77888697758317
60070.10395833333,2343337.8998627174,-338516.8258524819,-6455368.303741683,7114.566524698016,-628.4049257542083,2605.55661267436,-69.73105911102877,91.0091294275196,6869511.97460878,28900437.423458416,57970899.19074189,44404.91228131909,44519.72470130001,-371.38774548098445
60070.10430555556,2555449.06138473,-357179.7081586304,-6373661.223391133,7024.882729055845,-615.6732408795197,2841.0833363103234,-67.83281759313174,91.1404911636955,6869791.3493480915,28899892.710191198,57968539.82636357,42584.1108062358,42691.21728567258,-357.5314409546554
60070.10465277778,2764753.667232694,-375450.45113822026,-6284934.503916577,6927.479618738346,-602.2646101287417,3073.490075604065,-65.9343254848576,91.23320778990309,6870065.182883439,28899518.88674269,57966227.08111539,40636.11553884119,40734.9089684873,-340.14492344111204
60070.105,2971021.6950270236,-393308.9612509799,-6189285.5517330235,6822.462402698592,-588.1936245481667,3302.5236571892146,-64.03565070970757,91.29577327019317,6870332.934242083,28899313.741244696,57963965.52281748,38569.522695859465,38659.38693797346,-321.0356928445399
60070.10534722222,3174026.400208421,-410735.59765075287,-6086819.313634312,6709.944279197834,-573.4755552926396,3527.9344746563365,-62.136840646050615,91.33436970715525,6870594.051166467,28899274.049963307,57961759.814384975,36393.4411135576,36473.88653731124,-301.55244329571724
60070.10569444444,3373544.551833752,-427711.18234531116,-5977648.171322994,6590.046351701412,-558.1262863815882,3749.476614540365,-60.23792872747689,91.3536041934701,6870847.970102618,28899395.376054138,57959614.7138852,34117.45219261462,34188.28992188848,-282.38241847604513
60070.106041666666,3569356.6697937124,-444217.027616228,-5861891.825942881,6462.897540352755,-542.16232373395,3966.9080151204744,-58.33893863471857,91.35698063776782,6871094.116211975,28899671.901400667,57957535.07440322,31751.567807151703,31812.983557490952,-263.2408825941384
60070.10638888889,3761247.259580367,-460234.9467298421,-5739677.179606486,6328.634593316215,-525.6008811081138,4179.990630497611,-56.43988709699216,91.34721184678898,6871331.906438823,28900096.886494063,57955525.81816554,29306.186415933786,29358.69290259065,-243.1915587671101
60070.10673611111,3949005.047174757,-475747.2847489272,-5611138.21392224,6187.402087473336,-508.45989117020554,4388.4907666941735,-54.54078578916844,91.32643115266437,6871560.759073225,28900663.63117912,57953591.85595153,26792.047496365336,26836.450097460896,-221.6556527018547
60070.107083333336,4132423.2098390167,-490736.93042299664,-5476415.849512965,6039.352267767139,-490.757940212001,4592.179432814315,-52.641642630796106,91.29633979906141,6871780.092161391,28901365.556614004,57951738.10050869,24220.18471816136,24257.528536469254,-198.41496943682432
60070.10743055555,4311299.604892381,-505187.3428717395,-5335657.8045292925,5884.644869846728,-472.5142154382234,4790.832587741875,-50.7424627119571,91.25831139211425,6871989.329719473,28902195.905887056,57949969.414224304,21601.877833063118,21633.259230391584,-173.18122079595923
60070.107777777775,4485436.994736324,-519082.5635541789,-5189018.440155215,5723.446995003493,-453.74849025292485,4984.231376221976,-48.843248948184545,91.21346763123833,6872187.903089201,28903147.804368462,57948290.59774988,18948.603627640547,18974.90069321949,-145.53763945400715
60070.108125,4654643.260872876,-532407.2358392919,-5036658.602088469,5555.932965971616,-434.4811221784103,5172.162398985964,-46.94400261058671,91.16273391023502,6872375.251572684,28904214.424691904,57946706.38470447,16271.986175472872,16293.66470885993,-115.13502394780517
60070.10847222222,4818731.622388775,-545146.6232915148,-4878745.453031106,5382.284147177338,-414.7330365953923,5354.417967255994,-45.04472366568288,91.10688085790855,6872550.827544355,28905388.950336963,57945221.39867091,13583.74640039551,13600.904290863604,-81.88628456741571
60070.108819444446,4977520.841916685,-557286.6253949599,-4715452.298151864,5202.688764787881,-394.52570282694455,5530.796334349689,-43.14541107676721,91.0465557992086,6872714.096887967,28906664.50274855,57943840.14958491,10895.651405928762,10908.197771168134,-45.98126246035099
60070.10916666667,5130835.429841997,-568813.7933066171,-4546958.4025446335,5017.341737021036,-373.88110583983996,5701.101928061627,-41.24606301232314,90.98230687104676,6872864.541159709,28908034.190752648,57942567.015588365,8219.463613607997,8227.155228990065,-7.760720927268267
60070.10951388889,5278505.84193379,-579715.3440493429,-4373448.803672131,4826.44449112288,-352.82171906916386,5865.145609374907,-39.34667702563253,90.91460173163023,6873001.660390107,28909491.30525353,57941406.219507225,5566.890006272554,5569.242035950046,32.24189008772373
60070.10986111111,5420368.671906389,-589979.1774673676,-4195114.1117980555,4630.20472343491,-331.37048574746416,6022.744929900961,-37.44725016016267,90.84384218886103,6873124.973406169,28911029.335195594,57940361.826219484,2949.531617300108,2945.8081748864392,73.2525213509798
60070.11020833333,5556266.834829007,-599593.8884701068,-4012150.309398806,4428.836137989145,-309.5507952405584,6173.724320167432,-35.54777908078547,90.77037581392149,6873234.019330655,28912641.606709737,57939437.73010808,378.83358398611773,368.191601742439,114.50146894901991
60070.110555555555,5686049.744969569,-608548.778166349,-3824758.539562696,4222.558236572927,-287.38645264744235,6317.9152381898675,-33.64826014867872,90.69450522310416,6873328.356610713,28914320.995683435,57938637.663320445,-2133.964145553589,-2152.220214679712,155.45752403512597
60070.11090277778,5809573.485248586,-616833.8706923164,-3633144.8953700955,4011.5961446591514,-264.90165308281905,6455.156340363004,-31.74868953219408,90.61649549242415,6873407.565239268,28916059.94608943,57937965.17713569,-4577.875137193679,-4604.0443486327995,195.8450672365725
60070.11125,5926700.9764439985,-624439.918671608,-3437520.199273335,3796.1804503944804,-242.12097434513618,6585.293687223258,-29.849063255145335,90.53658028493197,6873471.250706736,28917850.762578785,57937423.608758934,-6942.213746509399,-6976.201647811574,235.61750030517578
60070.111597222225,6037302.133361713,-631358.420042445,-3238099.776446958,3576.5470066281446,-219.06937457969644,6708.181033394819,-27.949377256821954,90.45496675074767,6873519.043984429,28919686.329148732,57937016.08153156,-9216.64106458591,-9258.16684028591,274.48889546096325
60070.11194444444,6141254.025590362,-637581.6252416121,-3035103.2231485336,3352.9365829331527,-195.77214897175543,6823.680089771789,-26.04962740693162,90.37183965724472,6873550.611303035,28921560.215516202,57936745.422648616,-11391.209377282377,-11439.889001205816,311.665805965662
60070.112291666665,6238441.011080791,-643102.5483548203,-2828754.1590181813,3125.5945414554567,-172.25486775008795,6931.660613545725,-24.14980951309597,90.28736476067375,6873565.642775679,28923465.919210423,57936614.259021945,-13456.405020868959,-13511.757498070741,346.6669819392264
60070.11263888889,6328754.87763136,-647914.9743017526,-2619279.9943960556,2894.7706441070445,-148.54334954869728,7032.000523538895,-22.24991940953753,90.20169166841715,6873563.863614329,28925396.785865173,57936624.92286922,-15403.189208731346,-15464.63268891401,379.3393653072417
