MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho
60025.93798611111,363.8816888891161,168.24868914665032,159.82014298356242,3.9650172205860855e-12,1.833312777689093e-12,1.7414715784708163e-12,5.171347175722159e-13
60025.93833333333,361.987077627331,174.58024049159138,162.9790013373713,3.943722404504954e-12,1.9019905636503546e-12,1.775599127048797e-12,5.139324088643134e-13
60025.938680555555,357.33764285221696,180.77508502652248,165.96913428375353,3.892457524897769e-12,1.9691721655995017e-12,1.80789183162195e-12,5.109023435371732e-13
60025.93902777778,349.9075590148568,186.70316962177554,168.75608011301267,3.810957103144176e-12,2.0334449831631873e-12,1.8379773904174126e-12,5.080223143281876e-13
60025.939375,339.43322364240885,192.2405804168433,171.30350016569022,3.696364560218483e-12,2.0934641013139455e-12,1.8654631985020755e-12,5.052702618713877e-13
60025.939722222225,325.6237074807286,197.26817463890958,173.57291497914667,3.5455251116275136e-12,2.147937176682903e-12,1.889933425051287e-12,5.026243184519552e-13
60025.94006944444,308.8869499117136,201.68456819088507,175.53398794918388,3.3628916249465347e-12,2.1957656205415667e-12,1.9110609177127657e-12,5.000627854132798e-13
60025.940416666665,289.8691767863929,205.4188028840969,177.16734778971545,3.1555061360697954e-12,2.236182198297489e-12,1.9286378057147805e-12,4.975641622610083e-13
60025.94076388889,268.423372451216,208.42670670480777,178.4526439117084,2.9217708569020448e-12,2.2687110734399783e-12,1.9424453599438627e-12,4.951071375228355e-13
60025.94111111111,244.15512566640973,210.6909614003574,179.3651783805237,2.6573934872977304e-12,2.2931682762326516e-12,1.9522172863478606e-12,4.926705101280682e-13
60025.941458333335,217.46589029952884,212.22945635008315,179.88710594105802,2.3667419808859486e-12,2.3097524086766267e-12,1.957761582123864e-12,4.90233132107653e-13
60025.94180555556,189.5048869214952,213.08560383307437,180.01707595430716,2.062318047197755e-12,2.31893907076406e-12,1.9590653865202573e-12,4.87773750933771e-13
60025.94215277778,161.00326788052917,213.3053230072682,179.76355851332346,1.7520691107479496e-12,2.3212303235762137e-12,1.9562222696190064e-12,4.852708507163595e-13
60025.9425,132.0980048328638,212.93748665979754,179.1363801754227,1.4374742668945292e-12,2.3171595810090947e-12,1.949340091037792e-12,4.827023394952522e-13
60025.94284722222,103.749720338732,212.06893948720148,178.15733264507605,1.1289743761087545e-12,2.3076727134099822e-12,1.938656439896798e-12,4.800448507039388e-13
60025.94319444445,78.39716697111726,210.85155107540388,176.87835616207659,8.530941411488599e-13,2.2944224877519598e-12,1.924736507296246e-12,4.7727257144477e-13
60025.94354166667,59.203613474965096,209.4806933823973,175.38880245717644,6.442440081428355e-13,2.2795345353418998e-12,1.9085521718393724e-12,4.743542355327581e-13
60025.94388888889,48.597137965261936,208.15947092063726,173.8039066510275,5.28840366968862e-13,2.2652183976020004e-12,1.8913566852363466e-12,4.712456904528657e-13
60025.944236111114,46.96956394985318,207.063547659417,172.23805056829696,5.111499128313251e-13,2.2533850739950664e-12,1.874393908110734e-12,4.679641549744429e-13
60025.94458333333,52.47204307094216,206.27968418660262,170.77748950125604,5.710625398888418e-13,2.2449783443691306e-12,1.8586016705805423e-12,4.64567614107928e-13
60025.94493055555,62.061821911484,205.7816456803431,169.46766218089735,6.754763629886704e-13,2.2397124884962576e-12,1.8444737290730945e-12,4.610991540962327e-13
60025.94527777778,72.85054863244295,205.47817513893048,168.31745844817766,7.929655118719499e-13,2.2365940872955137e-12,1.832106169422943e-12,4.575957180185571e-13
60025.945625,82.91600084677339,205.26644146957744,167.3127354175729,9.026126741060682e-13,2.234503470343166e-12,1.8213444206786454e-12,4.5409063811409436e-13
60025.945972222224,91.55128229781984,205.04846704956145,166.43178828827342,9.967235877694497e-13,2.2323733607511863e-12,1.811951563954487e-12,4.506147457195191e-13
60025.94631944445,99.56919015198946,204.74200032229226,165.66325267751157,1.0841464231091018e-12,2.229307147831418e-12,1.8038031900910755e-12,4.4719693559662485e-13
60025.94666666666,108.67464164271952,204.29194266982375,165.01565482484347,1.1834477254282034e-12,2.22470330908249e-12,1.7969914453873839e-12,4.4386450008067794e-13
60025.94701388889,119.68715319037436,203.65398524565,164.5063458177146,1.3035608327445765e-12,2.21807730840006e-12,1.7917046519170916e-12,4.406434292930791e-13
60025.94736111111,131.88571597263217,202.73763424114634,164.14389437499145,1.436644082909083e-12,2.2084410011162164e-12,1.7880355947600849e-12,4.3755856330342763e-13
60025.94770833333,144.07646603882313,201.39486999642105,163.92337318448412,1.5696998736268465e-12,2.1941786238516732e-12,1.7859301053569411e-12,4.3463366557473043e-13
60025.94805555556,155.60646861046553,204.29101371709257,163.83297204781,1.6956162428591112e-12,2.226123143993502e-12,1.7852589998399699e-12,4.318914956256592e-13
60025.94840277778,166.0492310784757,207.9426169530799,163.85680279007522,1.8097434883450598e-12,2.2663326685470486e-12,1.785848569995687e-12,4.293538675429702e-13
60025.94875,174.74905770644546,210.89246607590468,163.97267784237704,1.9049289781969685e-12,2.2989261011425428e-12,1.7874563088014808e-12,4.270417550221554e-13
60025.94909722222,181.1088716797531,213.3166423180451,164.1530588301389,1.9746524972371967e-12,2.325817816370794e-12,1.7897811661111231e-12,4.24975320045441e-13
60025.94944444444,184.98290576040745,215.2925379478683,164.3700364023292,2.01730895682254e-12,2.3478470259398887e-12,1.7925177751134448e-12,4.231740019682766e-13
60025.949791666666,187.39574614912271,216.87733032200487,164.60741485332704,2.0440565172757225e-12,2.3656327830477224e-12,1.7954882436611109e-12,4.2165654501015016e-13
60025.95013888889,190.25457052141428,218.14739145108808,164.86912052340958,2.0756911079368758e-12,2.3800037991922106e-12,1.7987340146727026e-12,4.2044111093277164e-13
60025.95048611111,195.10813623666763,219.1919395259892,165.1745651265738,2.1291152516349918e-12,2.3919294729674734e-12,1.8024655074690495e-12,4.1954535418120383e-13
60025.950833333336,202.13353174179792,220.0959311592703,165.54415479272603,2.2062749173085896e-12,2.4023333888939494e-12,1.8069041453883484e-12,4.1898659954385616e-13
60025.95118055555,210.42460970580575,220.9215144471576,165.9885157324595,2.2972918238956392e-12,2.411890840960389e-12,1.8121647491036354e-12,4.187818568314065e-13
60025.951527777775,219.0542148835957,221.70653640224288,166.50876768492162,2.3920492186508226e-12,2.4210122934753e-12,1.8182584062620352e-12,4.189479418641287e-13
60025.951875,227.79078943654895,222.4875307250147,167.10373876988888,2.4880184121141792e-12,2.4300941854536563e-12,1.8251711573632814e-12,4.1950151408395994e-13
60025.95222222222,237.03024795651436,223.30606960201015,167.7761090505295,2.589523096400943e-12,2.439588321685462e-12,1.832931084349773e-12,4.1971807898542935e-13
60025.952569444446,247.09082230180505,224.18726850797734,168.53148727197024,2.7000416244200176e-12,2.4497670573017623e-12,1.841598269092845e-12,4.2098745291703016e-13
60025.95291666667,257.18263359740376,225.11418496749053,169.36781884107808,2.8109436235645147e-12,2.460443280936517e-12,1.851149059907458e-12,4.226875687076086e-13
60025.95326388889,265.8488521911204,226.0247960222885,170.2695107415458,2.906299402055489e-12,2.47093686549771e-12,1.861411750240251e-12,4.248341896105588e-13
60025.95361111111,272.91470309719443,226.83827391217153,171.21992918928325,2.9841838452392647e-12,2.4803614638878004e-12,1.87220307616663e-12,4.2744313300016194e-13
60025.95395833333,279.99815752729774,227.49226249977946,172.21789458687974,3.0622772581436697e-12,2.4880320213850226e-12,1.8835086155428363e-12,4.3053030618145494e-13
60025.954305555555,288.4877851419151,227.95406505012264,173.2748935919255,3.155765242089304e-12,2.4935874318708625e-12,1.8954524755879277e-12,4.341117736170438e-13
60025.95465277778,298.0439234226942,228.19824911480148,174.39893890571622,3.2609362496183703e-12,2.496745896015264e-12,1.9081208408536413e-12,4.3820381149996506e-13
60025.955,307.4859948195517,228.19224925450982,175.58721619066117,3.364872755967458e-12,2.4971474980187036e-12,1.9214814658561993e-12,4.428229255254239e-13
60025.955347222225,316.54892883077264,227.92353046877932,176.83466497508692,3.464667544331768e-12,2.4946514951780356e-12,1.9354774843654616e-12,4.47985758462023e-13
60025.95569444444,326.0356324724853,227.43003581439456,178.14344539173078,3.5691024242027465e-12,2.4896698744428666e-12,1.950131027034639e-12,4.537090269666662e-13
60025.956041666665,336.64330825582147,226.7946994152541,179.52170506880984,3.685807527342992e-12,2.483107757576463e-12,1.965529792623245e-12,4.600094108333659e-13
60025.95638888889,347.6175713464618,226.1114046887184,180.97080736430684,3.806521707838788e-12,2.4759909776818835e-12,1.9816872433953193e-12,4.66903372122478e-13
60025.95673611111,356.4233848825097,225.46023808618386,182.47040204394958,3.903477035048235e-12,2.469195061306184e-12,1.998379046283301e-12,4.744067578747942e-13
60025.957083333335,359.4891371652484,224.88349721878768,183.97056081616398,3.937537739882013e-12,2.4631822378782793e-12,2.0150567885113033e-12,4.825340513531678e-13
60025.95743055556,354.99094473943114,224.37431781062236,185.40770689955278,3.8886977672619105e-12,2.4578765222913713e-12,2.0310223303939843e-12,4.912971407387809e-13
60025.95777777778,344.4213816225529,223.88146404890963,186.73282085557778,3.773281516731424e-12,2.452715874533864e-12,2.0457368186090995e-12,5.00702975378392e-13
60025.958125,329.7404470667243,223.27918263288836,187.91470206393436,3.6127470884396916e-12,2.4463217180115377e-12,2.058856590981437e-12,5.107490764638309e-13
60025.95847222222,311.50646022334695,222.40663484806817,188.92774926196233,3.4132061159559205e-12,2.4369307967106697e-12,2.070099441251928e-12,5.214134368078844e-13
60025.95881944445,290.2270019426942,221.17905673229447,189.7513204219683,3.1802198670288872e-12,2.423613329161011e-12,2.0792376827848025e-12,5.326289467184236e-13
60025.95916666667,267.5036690942943,219.60433325674384,190.3783554919064,2.931342696641138e-12,2.4064550614294104e-12,2.0861927010542574e-12,5.442076529430175e-13
60025.95951388889,246.9114355444908,217.76389646828176,190.83062013232708,2.705759186357068e-12,2.386348214397677e-12,2.0912020632929364e-12,5.555781028724854e-13
60025.959861111114,208.5148544125259,215.40735139157624,190.97097119804295,2.285017534578868e-12,2.360549210720286e-12,2.0927622591327014e-12,5.661619146488067e-13
60025.96020833333,-121.00417796894908,207.7333946980536,188.5144739605076,-1.3260228066636796e-12,2.276443869119731e-12,2.0658335609038677e-12,6.000598070778744e-13
60025.96055555555,-195.39392663538456,199.04976746278504,185.51518958085217,-2.1411804571688588e-12,2.181242167729377e-12,2.0329265360418954e-12,6.226455175832583e-13
60025.96090277778,-231.3790799044073,190.04533363251636,182.2834510577106,-2.5354287173525827e-12,2.0824976773604862e-12,1.9974437477268666e-12,6.40544200775629e-13
60025.96125,-264.20991564914584,180.81068209192406,178.84888669842712,-2.8950436322669463e-12,1.9812080578050035e-12,1.9597119559353976e-12,6.582533835752979e-13
60025.961597222224,-293.8712890446186,171.4391044003268,175.24033573855652,-3.2198490447018045e-12,1.8784007050246874e-12,1.920049520507411e-12,6.765060088117834e-13
60025.96194444445,-319.6269439943135,162.0427365726481,171.4913411951257,-3.501772007795803e-12,1.7753094025978725e-12,1.8788265177892335e-12,6.955179216788579e-13
60025.96229166666,-341.3368634916842,152.72935734279454,167.63549003206697,-3.739277761599844e-12,1.6731198722966552e-12,1.836413604788021e-12,7.153793980666292e-13
60025.96263888889,-358.2651754617691,143.59985630307347,163.7108582000234,-3.924309577131939e-12,1.5729418597232777e-12,1.7932306367393434e-12,7.361374512416111e-13
60025.96298611111,-368.786006141454,134.77003506937373,159.76643698267915,-4.03907114109889e-12,1.476047762844884e-12,1.7498169512576766e-12,7.578198552860799e-13
60025.96333333333,-371.4401879273355,126.37773185670376,155.86050591716435,-4.067605744317081e-12,1.3839503768360576e-12,1.7068133976521918e-12,7.80443749488763e-13
60025.96368055556,-366.064717259258,118.54749123007059,152.05083275529265,-4.008163704824944e-12,1.2980157039005246e-12,1.6648548751191032e-12,8.040190889325467e-13
60025.96402777778,-353.7957408055663,111.3442761004592,148.38527787441686,-3.873225503894695e-12,1.2189561381463813e-12,1.6244673871909155e-12,8.285500908244582e-13
60025.964375,-336.79512325301766,104.74429715499282,144.89477139148568,-3.686496686647495e-12,1.1465115666684222e-12,1.585991179112099e-12,8.540356961496028e-13
60025.96472222222,-317.52153904363513,98.64231920484454,141.59179774552052,-3.474918993706417e-12,1.0795301308395967e-12,1.5495642557695314e-12,8.804696135558515e-13
60025.96506944444,-297.4509567692876,92.90197719285885,138.47801934470627,-3.2546642571184468e-12,1.0165196571203317e-12,1.5152059514380689e-12,9.07840156695213e-13
60025.965416666666,-276.443621058017,87.42004945737621,135.5560359615885,-3.024217036605021e-12,9.56351251289557e-13,1.4829456791250855e-12,9.361298830442494e-13
60025.96576388889,-253.28882662951943,82.16420531502614,132.83684111829405,-2.770349453990063e-12,8.986719404916767e-13,1.4529044773068635e-12,9.653153447557255e-13
60025.96611111111,-226.8518624305725,77.16916513064255,130.3390028992047,-2.480675525287083e-12,8.438619687550928e-13,1.4252859598246996e-12,9.953667781301562e-13
60025.966458333336,-196.74242209270597,72.50819141498457,128.08326893374323,-2.150958580238506e-12,7.927223564836817e-13,1.4003172440777076e-12,1.0262478033115876e-12
60025.96680555555,-163.16614605858922,68.26290094237774,126.08840992694644,-1.783479960183239e-12,7.461444594700927e-13,1.3782034922570916e-12,1.0579151370425964e-12
60025.967152777775,-126.70502101257443,64.49166408963501,124.36872672327623,-1.384631706510444e-12,7.047645167531888e-13,1.359100696587952e-12,1.090318248693383e-12
60025.9675,-88.17146150022745,61.210895703919235,122.93264437041472,-9.633171437022563e-13,6.687595306878754e-13,1.3431003844976266e-12,1.1233991073113708e-12
60025.96784722222,-48.315467324107885,58.41085202867786,121.78332818454544,-5.277487166210493e-13,6.38020367020137e-13,1.3302364380353353e-12,1.1570919072273979e-12
60025.968194444446,-7.963620409369469,56.0800297556445,120.91834852725268,-8.696623562450322e-14,6.124185773370733e-13,1.320481520813655e-12,1.1913230260401697e-12
60025.96854166667,31.65466708317399,54.20633310638368,120.32719831901375,3.456024241591659e-13,5.918192119070936e-13,1.3137200692101584e-12,1.226010878655909e-12
60025.96888888889,69.08236299827695,52.76426467951387,119.99006124453521,7.540590108476509e-13,5.759410579706176e-13,1.3097349738291381e-12,1.2610659730022163e-12
60025.96923611111,103.45305621251464,51.72099509841452,119.88197624432593,1.1289669437328494e-12,5.644230910214055e-13,1.3082531660658506e-12,1.296390939635354e-12
60025.96958333333,134.38967867568135,51.04833878123512,119.9761821042698,1.4662384896540126e-12,5.569552654008164e-13,1.3089821910174119e-12,1.3318807190012648e-12
60025.969930555555,161.589718490839,50.72301956141988,120.24465653257023,1.7626037278701886e-12,5.532813857390302e-13,1.3116161216209706e-12,1.3674227941697702e-12
60025.97027777778,185.1354898810387,50.72556263009707,120.66062341300913,2.0189927735035285e-12,5.531869899600258e-13,1.315862922197321e-12,1.4028976960317132e-12
60025.970625,205.55065018311143,51.02814436399688,121.20132422046203,2.2411469116332135e-12,5.563668518969326e-13,1.3214746497788605e-12,1.4381793607592025e-12
60025.970972222225,223.12152188643813,51.57592688674728,121.84638876265174,2.432215037812486e-12,5.622216265937402e-13,1.3282296416143312e-12,1.4731358946816432e-12
60025.97131944444,237.70161870867017,52.28581826128066,122.57503800759525,2.590625886587155e-12,5.698446439907412e-13,1.3359019944288591e-12,1.507630314079571e-12
60025.971666666665,249.2412350662053,53.07094665002079,123.36670173921156,2.7158632231614844e-12,5.782888701657687e-13,1.344268287417445e-12,1.5415213687068903e-12
60025.97201388889,258.19423635303974,53.86710709414135,124.20413984240305,2.8128962083181554e-12,5.868550105471568e-13,1.3531415687467195e-12,1.574664474756867e-12
60025.97236111111,265.1528134867549,54.63541707086067,125.07419338341757,2.8881957471896806e-12,5.9512013904343e-13,1.3623794847314006e-12,1.6069128426559483e-12
60025.972708333335,270.27881694585085,55.34355086268237,125.96501929484353,2.9435402541579307e-12,6.02733028112151e-13,1.3718541064371949e-12,1.6381186007179333e-12
60025.97305555556,273.04564460366964,55.94380747346829,126.86185237599491,2.973209181060549e-12,6.091752250618549e-13,1.3814057527200227e-12,1.6681341335886594e-12
60025.97340277778,272.9333483725786,56.37451624131452,127.74713416991361,2.97155643501982e-12,6.137764311575716e-13,1.3908443979507708e-12,1.6968132292803927e-12
60025.97375,269.87356024980545,56.58603168552121,128.6033174595515,2.937852987319538e-12,6.159975140728384e-13,1.3999801982381067e-12,1.7240123983672158e-12
60025.97409722222,263.8483758829534,56.55269041371843,129.41316810879343,2.871917015952584e-12,6.15560483757178e-13,1.4086267476016265e-12,1.7495922131345757e-12
60025.97444444445,255.4098051264882,56.26094211420666,130.16314809104162,2.7797668252948157e-12,6.123190939026498e-13,1.4166378646278897e-12,1.7734184732393423e-12
60025.97479166667,245.5555736385286,55.68689904939384,130.84594350848238,2.6722661739188153e-12,6.060144123593945e-13,1.4239350532801238e-12,1.7953636420685464e-12
60025.97513888889,235.27755858376625,54.80006194009136,131.46024712657228,2.5602092698733963e-12,5.963153792192514e-13,1.4305050823343606e-12,1.8153079534526366e-12
60025.975486111114,225.45711343735456,53.590281773669034,132.0099364032435,2.453183282882585e-12,5.831121554240137e-13,1.4363910023571445e-12,1.8331404940259638e-12
60025.97583333333,216.1625557765365,52.06822445628544,132.49919581820453,2.3519265919974514e-12,5.665210667819202e-13,1.441639052349411e-12,1.848760058186387e-12
60025.97618055555,207.08543809503317,50.24383294402312,132.93033016662548,2.253078469871483e-12,5.466502101323421e-13,1.4462748691865406e-12,1.862074717449073e-12
60025.97652777778,198.18134355917573,48.11292812880129,133.3053359907206,2.1561513715679338e-12,5.234536920176272e-13,1.4503205895760452e-12,1.873002028690872e-12
60025.976875,189.5728204883635,45.661753332676994,133.6268644735643,2.062474318981193e-12,4.967810963918269e-13,1.4538053271176809e-12,1.8814979299869996e-12
60025.977222222224,181.2941803857684,42.88969681666544,133.89770149579272,1.972416402503196e-12,4.666246942928392e-13,1.4567595171880668e-12,1.8875388144848986e-12
60025.97756944445,173.61573829129338,39.842902706811834,134.1220971839029,1.888914597055766e-12,4.334851278614972e-13,1.4592293858367974e-12,1.891111701510036e-12
60025.97791666666,166.85084768757224,36.632264548850564,134.30596656875497,1.8153747706892503e-12,3.985672819578419e-13,1.4612791402684139e-12,1.8922168634259035e-12
60025.97826388889,160.6134179867804,33.39263910297305,134.4529355710903,1.7475934675117001e-12,3.633367541193515e-13,1.4629479581285574e-12,1.8908686055780727e-12
60025.97861111111,154.03403843194246,30.219516716462877,134.56171947587282,1.676107783471329e-12,3.2883100188004743e-13,1.4642214647280528e-12,1.8870952316196982e-12
60025.97895833333,146.71508200839162,27.169093965490667,135.37680326480833,1.5965864899450847e-12,2.956601855484078e-13,1.4732007928958802e-12,1.880938848323385e-12
60025.97930555556,138.7204109877348,24.289326478230464,136.20284848786477,1.5097190237167193e-12,2.643450808453343e-13,1.4823199411131821e-12,1.872454914596195e-12
60025.97965277778,129.68985622003677,21.61370738285284,137.01381775393253,1.4115792548022153e-12,2.352494007645211e-13,1.4912952207654762e-12,1.8617116386915584e-12
60025.98,118.71810175478458,19.133947927194345,137.77284055850987,1.2923046451475302e-12,2.0828238845494906e-13,1.4997248035239648e-12,1.8487892281877636e-12
60025.98034722222,105.23622939363122,16.77269449134668,138.43722532871698,1.1456894286787878e-12,1.8260155157514392e-13,1.5071431816648975e-12,1.8337788727119547e-12
60025.98069444444,89.22359052672982,14.784506759916747,138.96500925775618,9.714930220718728e-13,1.6097811203563518e-13,1.513092400889411e-12,1.816781660895822e-12
60025.981041666666,70.49655748531222,17.976185684154434,139.31672026635044,7.676984675745817e-13,1.9575835607911418e-13,1.5171412118709104e-12,1.7979074083753573e-12
60025.98138888889,49.33060975000262,22.05492795724422,139.45762335297962,5.372867481808462e-13,2.4021232625266606e-13,1.5189095237232027e-12,1.7772735085652003e-12
60025.98173611111,27.3612720631063,26.36726715670278,139.36572299336808,2.9805512705926594e-13,2.8722711226549766e-13,1.5181555952036735e-12,1.7550036071653022e-12
60025.982083333336,6.80629288777709,30.884203965651498,139.03789631389083,7.415578891244055e-14,3.3648897391978035e-13,1.5148429636929777e-12,1.7312263827965576e-12
60025.98243055555,-10.355796966701746,35.60946216695011,138.49175775736157,-1.1284833608393295e-13,3.8804049242227825e-13,1.5091609534746377e-12,1.7060744261629151e-12
60025.982777777775,-22.793281611055136,40.556689873337746,137.76346261544774,-2.4842678722004116e-13,4.420323645115737e-13,1.5015009684811964e-12,1.679682961700568e-12
60025.983125,-30.047870747745037,45.7448397524034,136.9012178150937,-3.2755750322733567e-13,4.986731213211279e-13,1.492385982113525e-12,1.6521887634110239e-12
60025.98347222222,-32.23630350828171,51.178654284961524,135.95470480703645,-3.5148219515218225e-13,5.580163913145807e-13,1.482355384654065e-12,1.623728899788235e-12
60025.983819444446,-29.722408521920443,56.82971424528708,134.96835744064302,-3.241364737400781e-13,6.197540541015831e-13,1.4718917349862794e-12,1.5944396015313987e-12
60025.98416666667,-23.16949739307165,62.634225754191476,133.9831480902309,-2.5272458415742896e-13,6.831917149175605e-13,1.4614402207676803e-12,1.56445518440069e-12
60025.98451388889,-13.957650627940891,68.50267686471344,133.0397025273285,-1.522758147296469e-13,7.473536348484212e-13,1.4514426269693422e-12,1.533907183799937e-12
60025.98486111111,-4.267717871814966,74.32814391360928,132.17465702982412,-4.656958725040936e-14,8.11073057571573e-13,1.4422975950436025e-12,1.502923352881813e-12
60025.98520833333,3.5101311281323433,79.99989815329512,131.40829623022842,3.831051981674708e-14,8.73140510044218e-13,1.434225660820762e-12,1.4716268380037712e-12
60025.985555555555,9.547194570302963,85.45104371352743,130.75094461300307,1.042216689912468e-13,9.328238077989862e-13,1.4273388448725015e-12,1.4401354443509657e-12
60025.98590277778,15.968902461230757,90.67470803403606,130.21341096210398,1.7435884671148695e-13,9.900453432600414e-13,1.4217545768622288e-12,1.4085610339530027e-12
60025.98625,21.80539195984602,95.64552491766712,129.78175285388198,2.381322463490331e-13,1.0445253056591845e-12,1.4173201013364491e-12,1.3770094427689277e-12
