MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,nrlmsise00_rho,rho_eff_360
60068.93173611111,150.47405345365405,-244.6301438351472,-244.6301438351472,-5.160445419976672e-12,8.389489592178354e-12,8.389489592178354e-12,5.148669283526614e-13,8.221546142660204e-13,8.389489592178354e-12
60068.93208333333,188.21030847355723,-235.220568784958,-235.220568784958,-6.453998282108231e-12,8.066046749335882e-12,8.066046749335882e-12,5.231221844549753e-13,8.320534946648964e-13,8.066046749335882e-12
60068.93243055556,223.58637998253107,-225.45871881118163,-225.45871881118163,-7.66637733243064e-12,7.730576484256068e-12,7.730576484256068e-12,5.313374294652454e-13,8.425719241661986e-13,7.730576484256068e-12
60068.93277777778,255.80891137197614,-215.43230984903252,-215.43230984903252,-8.770404417051558e-12,7.386093282450681e-12,7.386093282450681e-12,5.394684852668688e-13,8.537575353490034e-13,7.386093282450681e-12
60068.933125,284.5225891433656,-205.22914864510602,-205.22914864510602,-9.753930430046023e-12,7.035613039122434e-12,7.035613039122434e-12,5.474675668186747e-13,8.656295477296281e-13,7.035613039122434e-12
60068.93347222222,309.6507104560733,-194.93155146308243,-194.93155146308243,-1.0614362790281548e-11,6.681961760895464e-12,6.681961760895464e-12,5.552812431953504e-13,8.781776254430885e-13,6.681961760895464e-12
60068.93381944444,331.1707165874541,-184.61582071699348,-184.61582071699348,-1.1350965691214035e-11,6.327757081325535e-12,6.327757081325535e-12,5.628460999346577e-13,8.913626486593827e-13,6.327757081325535e-12
60068.934166666666,348.83016657829285,-174.35724403823798,-174.35724403823798,-1.1955126985832713e-11,5.975581222873147e-12,5.975581222873147e-12,5.701407566428356e-13,9.051192175706544e-13,5.975581222873147e-12
60068.93451388889,361.490491963923,-164.24690939668776,-164.24690939668776,-1.238787071068557e-11,5.628556002072985e-12,5.628556002072985e-12,5.771674844612241e-13,9.193598786514044e-13,5.628556002072985e-12
60068.93486111111,367.41470251604915,-154.40132399089634,-154.40132399089634,-1.2589730223751507e-11,5.290672915166005e-12,5.290672915166005e-12,5.83920839626409e-13,9.339801883751261e-13,5.290672915166005e-12
60068.935208333336,366.17101265117526,-144.93637241558596,-144.93637241558596,-1.2545978924823829e-11,4.9659001148148994e-12,4.9659001148148994e-12,5.903931998766437e-13,9.488645862239146e-13,4.9659001148148994e-12
60068.93555555555,359.5368993394077,-135.9279211342468,-135.9279211342468,-1.2317581054994998e-11,4.656832690286645e-12,4.656832690286645e-12,5.965764088390157e-13,9.63892344316334e-13,4.656832690286645e-12
60068.935902777775,348.9801555611193,-127.4207618939772,-127.4207618939772,-1.1954866841272315e-11,4.364999605225911e-12,4.364999605225911e-12,6.024626457400518e-13,9.789433118422163e-13,4.364999605225911e-12
60068.93625,335.08718648925424,-119.44648692185253,-119.44648692185253,-1.1477958432815497e-11,4.091477881320984e-12,4.091477881320984e-12,6.080449559709927e-13,9.939028714225857e-13,4.091477881320984e-12
60068.93659722222,319.0582926608622,-112.0142025221455,-112.0142025221455,-1.0927994851873949e-11,3.836573618852462e-12,3.836573618852462e-12,6.133175985766426e-13,1.0086657997536746e-12,3.836573618852462e-12
