MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60071.27166666667,-5328319.106247807,443121.926870157,-4306567.50916887,4740.209218274482,-569.486245500033,-5938.104488031154,-38.97851035984546,-147.11551505452215,6859041.101407258,29027491.463801913,58059226.79130148,5087.44548055392,5133.625678149548,488.94788767024875
60071.27201388889,-5183190.218561183,425795.2756185769,-4482287.590242524,4934.146135740177,-585.5163701066712,-5775.4934759786,-40.88553034992874,-147.18373613547797,6859318.491133479,29022476.19978699,58056886.986072384,7759.6713087598655,7803.918600366983,494.11375127732754
60071.272361111114,-5032325.615437025,407997.47856693855,-4653033.608412109,5122.555527422814,-600.8931476306071,-5606.5317882745485,-42.79227718140386,-147.24857176850506,6859597.409682598,29017423.199666224,58054534.4996956,10456.715951719649,10497.51890938739,501.0271862372756
60071.27270833333,-4875894.214165738,389748.3852952006,-4818617.911888129,5305.232447485432,-615.6000472428071,-5431.411728027002,-44.69874534841632,-147.30956513714727,6859877.898286792,29012344.04968344,58052168.96016935,13166.602081440164,13202.772443364393,509.38410879671574
60071.27305555555,-4714070.977292949,371068.3318990986,-4978858.714319252,5481.978732578289,-629.621308427558,-5250.332094693435,-46.60492903061888,-147.36618137790688,6860159.995532066,29007250.46051732,58049790.01787588,15877.306331289614,15907.901943698656,518.9014811106026
60071.27340277778,-4547036.711178452,351978.1133630811,-5133580.290245067,5652.603183346869,-642.9419590775689,-5063.4979113875215,-48.5108219375166,-147.41778950118962,6860443.742200241,29002154.104875725,58047397.304761164,18576.812692970158,18601.161892737942,529.2840589508414
60071.27375,-4374977.847982295,332498.9624424749,-5282613.151586282,5816.92173187614,-655.5478291451961,-4871.12016835445,-50.416417103095974,-147.46363921724816,6860729.170774104,28997066.542809684,58044990.52317184,21253.165878846565,21271.069727903567,540.1567005030811
60071.274097222224,-4198086.236195808,312652.5252704446,-5425794.230115604,5974.757609340574,-667.4255404345116,-4673.41556274745,-52.32170661479847,-147.50283069993446,6861016.314194333,28991999.18226373,58042569.37193229,23894.524177327796,23906.360621561176,551.0751132518053
60071.27444444445,-4016558.9137976146,292460.8380554863,-5562967.036967655,6125.941494808773,-678.5624928609188,-4470.606226462009,-54.22668124984779,-147.5342747549025,6861305.195005218,28986963.14330923,58040133.638195865,26489.21185616147,26495.772369468024,561.9685834161937
60071.27479166666,-3830597.8856716543,271946.3012046004,-5693981.828139236,6270.311641627989,-688.9468877102252,-4262.919477518536,-56.131330013800316,-147.55663954084054,6861595.830816973,28981969.184513997,58037683.151365146,29025.770622564527,29027.96276795305,573.2501494474709
60071.27513888889,-3640409.8950444516,251131.65949150245,-5818695.753003219,6407.714026607606,-698.5677707063498,-4050.5876090957217,-58.03563946861541,-147.56827839840636,6861888.231735518,28977027.978006642,58035217.80490532,31493.01003489195,31491.597741444373,585.4752234816551
60071.27548611111,-3446206.1856657113,230039.97099232976,-5936973.001842817,6538.002547266577,-707.4150646420187,-3833.8476308722134,-59.939592894217604,-147.56713014158427,6862182.400244839,28972150.519245606,58032737.557422176,33880.056709752775,33875.55426841255,598.7299744077027
60071.27583333333,-3248202.263959155,208694.584216316,-6048684.942386219,6661.039177137585,-715.4795855790749,-3612.9409323742875,-61.8431690484133,-147.55057914975256,6862478.331726167,28967348.06878387,58030242.42835522,36176.401954554756,36169.02585293875,612.5797846578062
60071.27618055556,-3046617.6544032088,187119.10732507147,-6153710.244356118,6776.694058604098,-722.7530509221779,-3388.1129600833556,-63.74634040226395,-147.51525461391037,6862776.009930628,28962631.8834111,58027732.53630061,38371.947787364246,38361.54044696521,626.3585087917745
60071.27652777778,-2841675.6562807565,165337.38540969626,-6251934.99801641,6884.845584574747,-729.2280669217771,-3159.612925519081,-65.64907052102691,-147.45673606587633,6863075.406973283,28958013.068066046,58025208.09911721,40457.05096526561,40443.12364901134,639.1534684039652
60071.276875,-2633603.0890408987,143373.47284303722,-6343252.824744341,6985.380482876631,-734.898103221625,-2927.6935185290818,-67.55131019239404,-147.36910949772573,6863376.479929764,28953502.525554843,58022669.462723024,42422.56505069335,42404.49924470768,649.6839897222817
60071.27722222222,-2422630.0448660133,121251.60568473954,-6427564.973586335,7078.193893105348,-739.7574927190471,-2692.610612160764,-69.45299129163119,-147.24427769029023,6863679.166895629,28949110.922574293,58020117.13440731,44259.88012260751,44237.144980842284,656.3129184246063
60071.27756944444,-2208989.63693229,98996.17809688067,-6504780.4128237255,7163.189426337714,-743.8014429346488,-2454.622951294264,-71.35401695460722,-147.0708501167855,6863983.384796003,28944848.588564325,58017551.801339336,45960.96006037925,45933.28940097003,657.169440291822
60071.277916666666,-1992917.740348846,76631.71331123798,-6574815.914554679,7240.279172121918,-747.0260289685473,-2213.9918154573033,-73.25424513211598,-146.83227962616752,6864289.026649593,28940725.068565443,58014974.353666976,47518.377282399524,47485.98180759866,650.5493601858616
60071.27826388889,-1774652.7419734602,54182.840806942666,-6637596.122256308,7309.383582314411,-749.4281473936986,-1970.9807502645585,-75.15345941715694,-146.5035751784566,6864595.954208104,28936748.009713423,58012385.946642205,48925.34474533982,48889.01291541157,636.1700796224177
