MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60070.79597222222,-286.10114849358797,-165.63218459989875,-282.4078295516471,6.732842686284374e-12,3.8978363021906034e-12,6.645927497172789e-12,7.313918963118982e-13,6.649042967582764e-12
60070.796319444446,-311.3542876690626,-163.41342543897528,-282.4710724444646,7.327064102084513e-12,3.845589062853148e-12,6.647358770228371e-12,7.146801120681262e-13,6.641225559880391e-12
60070.79666666667,-329.4713249132037,-161.61621543820948,-282.62208278940784,7.75332974155727e-12,3.80325605029544e-12,6.6508434404397574e-12,6.994514608771589e-13,6.633114510695464e-12
60070.79701388889,-341.6376174762845,-160.19604917354883,-282.8131761035365,8.039537832449124e-12,3.7697903628221756e-12,6.655260171861229e-12,6.85510277501448e-13,6.62453585270765e-12
60070.79736111111,-349.36764485388994,-159.13448538246254,-283.00035134197935,8.221332261830185e-12,3.744758559974064e-12,6.659574671175183e-12,6.726405612296872e-13,6.6154671399851905e-12
60070.79770833333,-353.9631024338305,-158.42196493825566,-283.14331525088187,8.329348407898532e-12,3.727935856481799e-12,6.6628394481679674e-12,6.60662444402382e-13,6.606016799240322e-12
60070.798055555555,-356.35732992365956,-158.04367678221314,-283.2098751089225,8.385553815238136e-12,3.718974314627563e-12,6.664298582665598e-12,6.494381568466721e-13,6.596378007304872e-12
60070.79840277778,-357.0817503929138,-157.9754584648957,-283.181891411398,8.402457027277553e-12,3.717305630027789e-12,6.663526407802299e-12,6.388643380925264e-13,6.586761455593072e-12
60070.79875,-356.7591794282198,-158.1971791004141,-283.05117590317707,8.394716891248213e-12,3.722456514420994e-12,6.660331743251332e-12,6.288629867515099e-13,6.577372532129491e-12
60070.799097222225,-356.4042095132172,-158.71165332303693,-282.81306495709964,8.386210210625999e-12,3.734493735247609e-12,6.654606622859508e-12,6.193740815311254e-13,6.56840383052252e-12
60070.79944444444,-357.14551135897636,-159.5602732113252,-282.46964250689166,8.403496709456437e-12,3.754391944586428e-12,6.6464021969524325e-12,6.10350243326556e-13,6.560017113398095e-12
60070.799791666665,-359.8170700892806,-160.82039970345795,-282.0340955364828,8.466199751900841e-12,3.7839717491228936e-12,6.6360303280388565e-12,6.017528778250987e-13,6.552350777061375e-12
60070.80013888889,-364.22381879016757,-162.5632154804965,-281.52736209829646,8.569729844976455e-12,3.824908662003621e-12,6.623985891875983e-12,5.935496099540822e-13,6.545500387596974e-12
60070.80048611111,-369.2906658053398,-164.80952548409502,-280.97192453969683,8.68879144769176e-12,3.877692365718159e-12,6.610799245786711e-12,5.85712509901954e-13,6.539489149135261e-12
60070.800833333335,-374.72875126823783,-167.53517769897977,-280.39295610576454,8.816589693939458e-12,3.941754978965606e-12,6.597064246307912e-12,5.782168522517989e-13,6.53432256575035e-12
60070.80118055556,-381.11599157750607,-170.69838668915133,-279.82287746632676,8.966724018651462e-12,4.0161141429285706e-12,6.583545618119811e-12,5.710402719417299e-13,6.530041862687475e-12
60070.80152777778,-388.7380776517093,-174.25942460540682,-279.3000625884781,9.145918252072804e-12,4.099836223201757e-12,6.571148254022361e-12,5.641621106922674e-13,6.5267279903684984e-12
60070.801875,-397.401594709605,-178.1961687253167,-278.8618966577575,9.349624440221517e-12,4.192402034736451e-12,6.560753754254828e-12,5.575629481261525e-13,6.524504067394938e-12
60070.80222222222,-407.30377128720284,-182.5182270458589,-278.5418082029248,9.582485112357022e-12,4.294038790442433e-12,6.55315005269482e-12,5.512243221421218e-13,6.523550098945006e-12
60070.802569444444,-418.1565108522773,-187.24709818586706,-278.3621318306153,9.837726405846635e-12,4.405254191754097e-12,6.548864895386556e-12,5.451284698870367e-13,6.524019727742069e-12
60070.80291666667,-428.5028774738312,-192.37920217911403,-278.3240849071079,1.0081075629381174e-11,4.525965608728262e-12,6.5479283732422854e-12,5.392581738206982e-13,6.525935938369183e-12
