MJD,EDR,rho_eff,jb08_rho
60026.04111111111,438.56500040367246,9.234050340421588e-13,1.8352952981683267e-12
60026.04145833333,419.8313632942736,8.839350184082303e-13,1.85066316483778e-12
60026.04180555556,401.66998648270965,8.456840650512529e-13,1.8637200588194935e-12
60026.04215277778,384.27838633954525,8.090664142307101e-13,1.8743855037557096e-12
60026.0425,367.09409664198756,7.728962697144986e-13,1.88261953872363e-12
60026.04284722222,349.79144687205553,7.364863712537635e-13,1.888399445347906e-12
60026.04319444444,332.5913821235299,7.003002943388907e-13,1.891713542583633e-12
60026.043541666666,315.60335997119546,6.645669120138603e-13,1.8925635723035174e-12
60026.04388888889,298.3627906292677,6.283063099236915e-13,1.8909650853521253e-12
60026.04423611111,280.0151634812355,5.897171089335166e-13,1.886947799453095e-12
60026.044583333336,260.1415737271309,5.47914699834783e-13,1.8805550316455834e-12
60026.04493055555,238.5806486979127,5.02556420923875e-13,1.871843417399589e-12
60026.045277777775,214.94245313107967,4.52817744669739e-13,1.860882144392765e-12
60026.045625,188.90760081633925,3.980221721195531e-13,1.847752222363205e-12
60026.04597222222,160.89958709478378,3.390580638687825e-13,1.8325455342314214e-12
60026.046319444446,132.16651076823473,2.7855203209880926e-13,1.8153636543746306e-12
60026.04666666667,104.09113281220198,2.1941612852020924e-13,1.7963169259468094e-12
60026.04701388889,77.67110693082213,1.6375254126886152e-13,1.7755232529555011e-12
60026.04736111111,53.428864162415266,1.1266311115969679e-13,1.7531068865812013e-12
60026.04770833333,31.85068380087614,6.717457997854519e-14,1.7291971385915881e-12
60026.048055555555,13.698305696249008,2.889590151522566e-14,1.7039269601975014e-12
60026.04840277778,-0.5437756255269051,-1.1472940668323257e-15,1.677431947123449e-12
60026.04875,-10.96671911329031,-2.3142985497263633e-14,1.6498489847439934e-12
60026.049097222225,-17.74752862378955,-3.746017840073679e-14,1.62131505909954e-12
60026.04944444444,-20.971700008958578,-4.427475071373933e-14,1.5919661685446364e-12
60026.049791666665,-21.11189593374729,-4.4580105004831645e-14,1.5619362496256022e-12
60026.05013888889,-19.102912604808807,-4.034644005644603e-14,1.5313563401386427e-12
60026.05048611111,-16.038210917264223,-3.3880775249239324e-14,1.5003536121732166e-12
60026.050833333335,-13.137144293636084,-2.7758101881264646e-14,1.4690506813135542e-12
60026.05118055556,-11.349941845983267,-2.39868371125616e-14,1.4375647627657488e-12
60026.05152777778,-10.824097223579884,-2.288022845885281e-14,1.4060073119917743e-12
60026.051875,-11.162796944379807,-2.3600944482684603e-14,1.3744834520210955e-12
60026.05222222222,-13.153759088367224,-2.7815821787820972e-14,1.3430918509236505e-12
60026.052569444444,-18.330158658325672,-3.8769613167827086e-14,1.3119244329895722e-12
60026.05291666667,-26.761787209659815,-5.6613602323395566e-14,1.2810660989995425e-12
60026.05326388889,-37.5460210442543,-7.944139553750293e-14,1.2505946466254027e-12
60026.053611111114,-50.267788015305996,-1.0637669021596342e-13,1.2205809188024623e-12
60026.05395833333,-64.59943928942084,-1.3672733498539602e-13,1.1910889375703129e-12
60026.05430555555,-79.60392677038908,-1.685104442202882e-13,1.1621760445627624e-12
60026.05465277778,-93.85369737446308,-1.9870325402938867e-13,1.133893292497133e-12
60026.055,-105.858317758888,-2.2414811507807893e-13,1.1062856799036947e-12
60026.055347222224,-114.83968017622828,-2.431944037485446e-13,1.0793928461990656e-12
60026.05569444445,-120.88810400664806,-2.560303330101571e-13,1.05324959275726e-12
60026.05604166666,-124.72615231946111,-2.64183792780382e-13,1.027886805568307e-12
60026.05638888889,-126.55516019836068,-2.680795242802484e-13,1.0033325070707091e-12
60026.05673611111,-125.20926669985056,-2.6524645218023835e-13,9.796137169755147e-13
60026.05708333333,-119.16408105194569,-2.524537649021562e-13,9.56757962993479e-13
60026.05743055556,-107.0768971145153,-2.268556331752767e-13,9.347853286197896e-13
60026.05777777778,-83.74593954905868,-1.7743067554831893e-13,9.13572234335689e-13
60026.058125,-7.495295666158199,-1.5880298616366085e-14,8.897623995006757e-13
60026.05847222222,-9.103244002908468,-1.928700489596977e-14,8.20976782401845e-13
60026.05881944444,-133.38735491782427,-2.8260233083361555e-13,7.946946052622476e-13
60026.059166666666,-134.8638623021543,-2.8572150576737084e-13,7.789324238044334e-13
60026.05951388889,-112.19780905172229,-2.376904929865504e-13,7.630700642552352e-13
60026.05986111111,-81.0052786283195,-1.7159900840317176e-13,7.472715475546648e-13
60026.060208333336,-45.898326363414526,-9.722240292148672e-14,7.318209246668164e-13
60026.06055555555,-7.789788477122784,-1.6498990659507196e-14,7.168722657414132e-13
60026.060902777775,33.01871541142464,6.992756716785569e-14,7.025040607741186e-13
60026.06125,74.59173382073641,1.5795376857395298e-13,6.887546327656364e-13
60026.06159722222,114.79755705222487,2.4306235425802254e-13,6.756398894438805e-13
60026.061944444446,152.30577926710248,3.22434982618798e-13,6.631625837388179e-13
60026.06229166667,186.33210362493992,3.9441133343333014e-13,6.513172320200531e-13
60026.06263888889,216.45185019820929,4.580938022478654e-13,6.400930453207129e-13
60026.06298611111,242.31832139194012,5.12751057792712e-13,6.294756584655985e-13
60026.06333333333,263.9593184031546,5.584452637010715e-13,6.1944818377095e-13
60026.063680555555,282.24955170601606,5.970306257637628e-13,6.099919746755633e-13
60026.06402777778,298.4738805219531,6.312279196826218e-13,6.010871234020201e-13
60026.064375,313.75002504885197,6.634028049832746e-13,5.927127942313426e-13
60026.064722222225,328.79551462829113,6.950733041772836e-13,5.848475348594319e-13
60026.06506944444,344.1089316867292,7.272936081358485e-13,5.774694644039868e-13
60026.065416666665,359.7213345654309,7.601292238294069e-13,5.705563442555429e-13
60026.06576388889,374.69961977377534,7.916087855068084e-13,5.640857543901874e-13
60026.06611111111,387.6824985072017,8.188583631459917e-13,5.580350900243582e-13
60026.066458333335,397.3085413835943,8.390063912630884e-13,5.523816184195487e-13
60026.06680555556,402.56506564095616,8.499202481403273e-13,5.471024685730624e-13
60026.06715277778,403.13698675483465,8.509417383718689e-13,5.42174670924345e-13
60026.0675,399.00829673931,8.420443689316347e-13,5.375752212407899e-13
60026.06784722222,390.0043043605983,8.228667405360465e-13,5.332810533233954e-13
60026.068194444444,376.4924540966749,7.941911431579636e-13,5.292691360138793e-13
60026.06854166667,360.42528096586466,7.601418744541972e-13,5.255163726207943e-13
60026.06888888889,344.1005937606096,7.255675743517404e-13,5.219997736968778e-13
60026.069236111114,328.7699187025428,6.931070443069608e-13,5.186964588804976e-13
60026.06958333333,314.62477234378457,6.631626786964842e-13,5.155837487001582e-13
60026.06993055555,301.5913602113724,6.355774291084598e-13,5.126391060319899e-13
60026.07027777778,289.86059103533626,6.107521034560318e-13,5.09840199447361e-13
60026.070625,279.7863346785307,5.894305845482318e-13,5.071648823396777e-13
60026.070972222224,270.85963851958513,5.705389227688931e-13,5.045912429625954e-13
60026.07131944445,261.0274351350963,5.497518294824444e-13,5.020976068589116e-13
60026.07166666666,247.84686493128538,5.219254722929855e-13,4.99662490368243e-13
60026.07201388889,230.70433258637786,4.857698792733264e-13,4.972645063198565e-13
60026.07236111111,211.70138133317232,4.4571140125800517e-13,4.948822885089895e-13
60026.07270833333,193.66340815275908,4.0769791237017023e-13,4.924944819352175e-13
60026.07305555556,177.73876857757568,3.741448443608632e-13,4.900797107694429e-13
60026.07340277778,163.14784359931946,3.434089241730491e-13,4.876163470399124e-13
60026.07375,148.1948910728097,3.1191925889847987e-13,4.85082130284768e-13
60026.07409722222,131.5504678748548,2.768765949387992e-13,4.824534756517977e-13
60026.07444444444,112.58952750265598,2.369643263007982e-13,4.79704019116391e-13
60026.074791666666,91.00712509825826,1.915392435759681e-13,4.768010503150221e-13
60026.07513888889,67.69258745387197,1.424712290107681e-13,4.73700986730143e-13
60026.07548611111,44.653775069862604,9.398405681289646e-14,4.704343331998431e-13
60026.075833333336,23.217189610004425,4.886769221325383e-14,4.670566806587919e-13
60026.07618055555,3.9512597918510437,8.317064975684642e-15,4.636098327809103e-13
60026.076527777775,-12.756750836968422,-2.6853627793350297e-14,4.601300220317421e-13
60026.076875,-26.862644113600254,-5.655173902562449e-14,4.566501570983856e-13
60026.07722222222,-38.644720271229744,-8.136309672169322e-14,4.5320082727760854e-13
60026.077569444446,-48.35238575562835,-1.0181245545145284e-13,4.4981081700366597e-13
60026.07791666667,-55.87827656045556,-1.1767307898708409e-13,4.4650742377716277e-13
60026.07826388889,-60.87118997052312,-1.2820418484499e-13,4.433166319946313e-13
60026.07861111111,-62.929398361593485,-1.325577809174307e-13,4.4026326998100823e-13
60026.07895833333,-61.518625508993864,-1.2960572284601676e-13,4.373711039025285e-13
60026.079305555555,-56.512117981910706,-1.190774253500731e-13,4.346629624133866e-13
60026.07965277778,-48.69393637031317,-1.0262120591435392e-13,4.321607847509786e-13
60026.08,-39.46756949648261,-8.319184360187675e-14,4.298857053372933e-13
60026.080347222225,-30.133385121822357,-6.35286817643055e-14,4.27858077241192e-13
60026.08069444444,-21.413338135927916,-4.5153447651538933e-14,4.2609752086713495e-13
60026.081041666665,-13.49256719276309,-2.845695630702634e-14,4.246230246593344e-13
60026.08138888889,-6.362907472997904,-1.3422675762517335e-14,4.23452955645491e-13
60026.08173611111,0.009607933461666107,2.027239412205303e-17,4.2260521021258733e-13
60026.082083333335,5.961767427623272,1.2581811595308992e-14,4.2209724939058343e-13
60026.08243055556,12.075327955186367,2.5489499207125332e-14,4.219462035543095e-13
60026.08277777778,19.03221470490098,4.018339584637611e-14,4.221689779014479e-13
60026.083125,27.612049229443073,5.831109429361842e-14,4.2278232541223127e-13
60026.08347222222,38.565108489245176,8.145959546981012e-14,4.2380299136608353e-13
60026.083819444444,52.251172568649054,1.1039219088554916e-13,4.252477717588836e-13
60026.08416666667,68.0055392831564,1.4370778378677322e-13,4.262981375304163e-13
60026.08451388889,84.93326846510172,1.7951725419280824e-13,4.2851393282309705e-13
60026.084861111114,103.24310922250152,2.1826296816630815e-13,4.3119561519748774e-13
60026.08520833333,121.89995484054089,2.577573286478561e-13,4.3435930498784677e-13
60026.08555555555,137.73262138292193,2.9129315337510437e-13,4.3802130612248946e-13
60026.08590277778,148.65044374391437,3.1444361405935025e-13,4.4219805752264793e-13
60026.08625,154.6017262376845,3.2709264129559875e-13,4.4690609003450323e-13
60026.086597222224,156.89801513776183,3.320092364925581e-13,4.5216199449962824e-13
60026.08694444445,157.22575318813324,3.327582018253511e-13,4.579823888164592e-13
60026.08729166666,156.7496684640646,3.318026572909586e-13,4.643837750009996e-13
60026.08763888889,156.30514501035213,3.3091018107801626e-13,4.713822985744238e-13
60026.08798611111,156.1670623794198,3.3066264321580964e-13,4.789933362351909e-13
60026.08833333333,154.93226209282875,3.2808875721365936e-13,4.872307043830446e-13
60026.08868055556,150.46664459630847,3.18667846806241e-13,4.961053212759724e-13
60026.08902777778,142.8018105737865,3.024647502906002e-13,5.056225082042963e-13
60026.089375,133.86039831861854,2.8355058838933747e-13,5.157766799565736e-13
60026.08972222222,124.88529375195503,2.6455824898028597e-13,5.265393734707359e-13
60026.09006944444,115.60256177559495,2.4490806394448985e-13,5.378281182073723e-13
60026.090416666666,106.10538888350129,2.247980984830636e-13,5.494113211275759e-13
60026.09076388889,103.61719624698162,2.195333278438413e-13,5.605774022700697e-13
60026.09111111111,169.6649514697492,3.594744346022369e-13,5.723351176942725e-13
60026.091458333336,6.660158667713404,1.4111120063253447e-14,6.085502078358153e-13
60026.09180555555,-90.02875875681639,-1.9074493189122656e-13,6.295241327711894e-13
60026.092152777775,-139.19990581274033,-2.949166859621407e-13,6.472984609008024e-13
60026.0925,-178.05019780620933,-3.7721191741988914e-13,6.650745649722439e-13
60026.09284722222,-212.25338396430016,-4.4964945961451094e-13,6.83440043785655e-13
60026.093194444446,-241.41936137154698,-5.114016633892417e-13,7.025806365335301e-13
60026.09354166667,-264.3089337237179,-5.598435572785711e-13,7.225772752109773e-13
60026.09388888889,-280.48709976673126,-5.940553549342623e-13,7.434731147841126e-13
60026.09423611111,-290.39975694939494,-6.149842865407316e-13,7.65293916304505e-13
60026.09458333333,-295.02945079281926,-6.247146161804442e-13,7.880554964539142e-13
60026.094930555555,-295.71803257614374,-6.260912619352004e-13,8.117667266900858e-13
60026.09527777778,-293.6984878666699,-6.217278938018691e-13,8.364306533712968e-13
60026.095625,-289.0498248115182,-6.117946947384563e-13,8.620449950701792e-13
60026.095972222225,-280.77377912402153,-5.941823427068056e-13,8.886021046235012e-13
60026.09631944444,-268.7132347114384,-5.685630191031354e-13,9.16088949648251e-13
60026.096666666665,-254.16343831643462,-5.376819750419577e-13,9.444868983619818e-13
60026.09701388889,-238.6846801750362,-5.048433431800958e-13,9.737713409794369e-13
60026.09736111111,-223.24912621825933,-4.721051589876748e-13,1.0039113130155487e-12
60026.097708333335,-208.21180000901222,-4.402189986445944e-13,1.0348691155618996e-12
60026.09805555556,-193.38575271517038,-4.0879007406620897e-13,1.0665999521645042e-12
60026.09840277778,-178.1391181908548,-3.7648349543799793e-13,1.0990516630503558e-12
60026.09875,-161.64802077412605,-3.415596548925843e-13,1.132164461203278e-12
60026.09909722222,-143.0662328414619,-3.0223308689071254e-13,1.1658707622843232e-12
60026.099444444444,-121.41542370989919,-2.564407185850264e-13,1.2000951333936853e-12
60026.09979166667,-95.77794354781508,-2.0224922896881172e-13,1.2347541839737084e-12
60026.10013888889,-65.75073121488094,-1.38813142879945e-13,1.2697567159522912e-12
60026.100486111114,-31.51215297356248,-6.651468091599122e-14,1.305003840903452e-12
60026.10083333333,5.627302646636963,1.1875457578209022e-14,1.3403891950338423e-12
60026.10118055555,43.905595649033785,9.263651430345825e-14,1.3757992043213072e-12
60026.10152777778,82.83593466132879,1.7474121952904116e-13,1.4111133633578816e-12
60026.101875,122.64894673228264,2.586765427609189e-13,1.446204847128889e-12
60026.102222222224,163.30927816405892,3.4436855068945453e-13,1.48094118700832e-12
60026.10256944445,205.25780640915036,4.3274775738544647e-13,1.5151849867695136e-12
60026.10291666666,249.43151918798685,5.257901681862703e-13,1.5487949385726842e-12
60026.10326388889,295.76769019290805,6.233638946846492e-13,1.5816267704113557e-12
60026.10361111111,342.41906202957034,7.215771083685598e-13,1.6135344709026108e-12
60026.10395833333,387.1825190372765,8.157909136156271e-13,1.6443713566857888e-12
60026.10430555556,428.9622308500111,9.037018542126014e-13,1.6739910497889464e-12
60026.10465277778,467.7507131807506,9.853000704549427e-13,1.702248921784778e-12
60026.105,503.9833861142397,1.0615082855482338e-12,1.7290031508404739e-12
60026.10534722222,537.5017492584884,1.131997711255052e-12,1.7541163821263372e-12
60026.10569444444,567.176045935601,1.1943940134136606e-12,1.7774569118409103e-12
60026.106041666666,591.4804661124945,1.2454891474091664e-12,1.7988999560747101e-12
60026.10638888889,609.4139994569123,1.2831801737712433e-12,1.8183287249072532e-12
60026.10673611111,619.7512805759907,1.3048911883527422e-12,1.835635295437611e-12
60026.107083333336,621.5466271676123,1.308634279575158e-12,1.8507210767984868e-12
60026.10743055555,616.2680308781564,1.2975020329148141e-12,1.8634960046524434e-12
60026.107777777775,606.6585631594062,1.2772700080315528e-12,1.8738824579994612e-12
60026.108125,594.5622692741454,1.251819890876651e-12,1.8818438820134453e-12
60026.10847222222,580.5111774764955,1.222270493461891e-12,1.8873585134452644e-12
60026.108819444446,564.1063695475459,1.187780109588567e-12,1.8904159607961445e-12
60026.10916666667,544.7602805010974,1.147109208464369e-12,1.891019230381498e-12
60026.10951388889,524.5265089124441,1.1045793863787488e-12,1.889184961698024e-12
60026.10986111111,507.4724752791226,1.0687543246701627e-12,1.8849436234998816e-12
60026.11020833333,493.18991197645664,1.0387739710052254e-12,1.8783398162167727e-12
60026.110555555555,478.13208565860987,1.0071673470557786e-12,1.8694316165219866e-12
60026.11090277778,461.0139905810356,9.71225133746692e-13,1.8582895471665913e-12
60026.11125,441.8864789418876,9.31051126978312e-13,1.8449957618144485e-12
60026.111597222225,421.0449375882745,8.87264227945107e-13,1.829642963994344e-12
60026.11194444444,399.0449369326234,8.410318660443282e-13,1.8123336636220938e-12
60026.112291666665,376.3700095973909,7.933702344545914e-13,1.7931788157129044e-12
60026.11263888889,352.8349187262356,7.438862044779231e-13,1.7722966975742205e-12
60026.11298611111,328.88591765612364,6.935180219678679e-13,1.7498116633275925e-12
60026.113333333335,306.1974280886352,6.457949806914502e-13,1.725852854739141e-12
60026.11368055556,286.18469002842903,6.037024530063748e-13,1.7005529444561396e-12
60026.11402777778,269.26696284487844,5.681269892383528e-13,1.674047176530811e-12
60026.114375,253.5626802481711,5.351006654691299e-13,1.6464720868983448e-12
60026.11472222222,236.27146084979177,4.987131718476023e-13,1.6179641150231782e-12
60026.115069444444,217.59988261386752,4.593977336565717e-13,1.5886584019610575e-12
60026.11541666667,199.1681645512581,4.2057313522643127e-13,1.5586876519261926e-12
60026.11576388889,180.65305437147617,3.8155637543908666e-13,1.5281815364642414e-12
60026.116111111114,161.28040133044124,3.407114821580977e-13,1.4972658466315747e-12
60026.11645833333,141.3766759186983,2.987268532779118e-13,1.4660616636425477e-12
60026.11680555555,121.44478971883655,2.566645277900525e-13,1.4346848427782173e-12
60026.11715277778,101.84911904111505,2.1529475052450074e-13,1.403245422873073e-12
60026.1175,82.7621666751802,1.749828739556015e-13,1.371847312686171e-12
60026.117847222224,63.98759200051427,1.3531468272180468e-13,1.340587883186993e-12
60026.11819444445,45.016790591180325,9.521529017004347e-14,1.3095578483233086e-12
60026.11854166666,25.837740395218134,5.465965360846831e-14,1.278840979093058e-12
60026.11888888889,7.2310458198189735,1.5299965182446802e-14,1.2485141420130135e-12
60026.11923611111,-9.766370218247175,-2.0667880976924662e-14,1.2186473367888544e-12
60026.11958333333,-24.69740053266287,-5.227374006961158e-14,1.1893038173420853e-12
60026.11993055556,-37.39424242824316,-7.915938879612157e-14,1.1605403543513568e-12
60026.12027777778,-47.15729362517595,-9.984065805852697e-14,1.1324074290766217e-12
60026.120625,-53.27567903324962,-1.1280897443919242e-13,1.1049497003588123e-12
60026.12097222222,-55.80754555016756,-1.1818398877690533e-13,1.0782064842077958e-12
60026.12131944444,-55.86658754199743,-1.1832149903435613e-13,1.0522123744933207e-12
60026.121666666666,-54.905727691948414,-1.162972619123386e-13,1.0269981605885521e-12
60026.12201388889,-53.4216965995729,-1.1316292602231782e-13,1.0025919966856151e-12
60026.12236111111,-50.76490234956145,-1.0754218922639595e-13,9.7902123475897e-13
60026.122708333336,-46.4814304895699,-9.847311257851254e-14,9.563139911327536e-13
60026.12305555555,-41.349400293082,-8.760404996809909e-14,9.344888861462226e-13
60026.123402777775,-35.92972777783871,-7.612363680350463e-14,9.133818332757958e-13
60026.12375,3.4401404596865177,7.288634933420256e-15,8.88407738116688e-13
60026.12409722222,118.03028310090303,2.50070034938925e-13,8.179210326408129e-13
60026.124444444446,26.36730793118477,5.586321696241244e-14,7.945052672102898e-13
60026.12479166667,11.456456068903208,2.4271475507995484e-14,7.788206266713286e-13
60026.12513888889,18.002451237291098,3.8137929150783955e-14,7.622455160102737e-13
60026.12548611111,33.2823025919497,7.050376957166099e-14,7.446655520666649e-13
60026.12583333333,53.2603868432343,1.1281603630668244e-13,7.274976135415451e-13
60026.126180555555,74.59628480300307,1.5799576370243827e-13,7.108859370821917e-13
60026.12652777778,95.19768922775984,2.0160937018707097e-13,6.949024731467246e-13
60026.126875,114.69574519246817,2.428746581219514e-13,6.795804943286575e-13
60026.127222222225,132.62560632824898,2.8080678986444545e-13,6.649317370011196e-13
60026.12756944444,148.7608546167612,3.1492648728859895e-13,6.509552541924061e-13
60026.127916666665,163.7662649191916,3.4664145820871786e-13,6.376422169393123e-13
60026.12826388889,177.23025297746062,3.7508091145112e-13,6.249787714787984e-13
60026.12861111111,187.59573878347874,3.96951028687192e-13,6.129477689303442e-13
60026.128958333335,194.17631371691823,4.1080261601971623e-13,6.015296893336636e-13
60026.12930555556,197.85650290176272,4.1851085479915943e-13,5.907033714618685e-13
60026.12965277778,200.20414812117815,4.2339500802905127e-13,5.804465318584883e-13
60026.13,201.94476407021284,4.2699098085572625e-13,5.707361679811768e-13
60026.13034722222,203.00346717238426,4.2914154299747527e-13,5.615488019248353e-13
60026.130694444444,203.30538929998875,4.2968969364837895e-13,5.528606370953668e-13
60026.13104166667,203.0216965675354,4.289985087327232e-13,5.446477091422364e-13
60026.13138888889,201.91602652147412,4.265698446944825e-13,5.368859449415129e-13
60026.131736111114,198.60221310704947,4.1947745913496737e-13,5.295513295292084e-13
60026.13208333333,191.68210880085826,4.0477238752957293e-13,5.226198431885315e-13
60026.13243055555,180.89648142829537,3.819127515774898e-13,5.160675348499266e-13
60026.13277777778,167.45750515162945,3.534628676422491e-13,5.098705155866735e-13
60026.133125,153.31720645353198,3.2354599798009485e-13,5.040050284030332e-13
60026.133472222224,139.41154015436769,2.941379352652402e-13,4.98447566708603e-13
60026.13381944445,125.31410032510757,2.6433889131151046e-13,4.931748736423597e-13
60026.13416666666,110.33196248486638,2.326876338153242e-13,4.881639599403231e-13
60026.13451388889,94.27753442898393,1.9878949440937164e-13,4.833921026110876e-13
60026.13486111111,77.40561747550964,1.631825589842537e-13,4.788368400060315e-13
60026.13520833333,60.016110226511955,1.2649935511143806e-13,4.744760107739849e-13
60026.13555555556,42.42466780170798,8.940496484173246e-14,4.702877378673822e-13
60026.13590277778,24.94326889514923,5.255609912295214e-14,4.662505096346752e-13
60026.13625,7.872975148260593,1.6585912569213014e-14,4.623431267948149e-13
60026.13659722222,-8.604370456188917,-1.812403107963812e-14,4.585447457437324e-13
60026.13694444444,-24.280504181981087,-5.113677756066473e-14,4.548348561846007e-13
60026.137291666666,-38.895325999706984,-8.190643885288333e-14,4.511933033947574e-13
60026.13763888889,-52.037222385406494,-1.0956830899103932e-13,4.476002155562413e-13
60026.13798611111,-62.843989595770836,-1.3230927591207096e-13,4.440359847633032e-13
60026.138333333336,-69.967001888901,-1.4729267949676235e-13,4.404811890574472e-13
60026.13868055555,-72.24004141241312,-1.5206633064940193e-13,4.369164843999493e-13
60026.139027777775,-69.41211580857635,-1.4610447435002222e-13,4.333224237038878e-13
60026.139375,-62.617599703371525,-1.3179650377863094e-13,4.296791081391584e-13
60026.13972222222,-53.95088966935873,-1.1355114081192715e-13,4.259655220960021e-13
60026.140069444446,-45.23619669303298,-9.520738393086125e-14,4.221581621368103e-13
60026.14041666667,-37.54068560525775,-7.901047645704542e-14,4.182273885147363e-13
60026.14076388889,-31.028242900967598,-6.53046159960869e-14,4.141356837906778e-13
60026.14111111111,-24.826014772057533,-5.2252152838642e-14,4.099183004331307e-13
60026.14145833333,-17.975266359746456,-3.7834605847473553e-14,4.056259471350867e-13
60026.141805555555,-10.260306935757399,-2.1597181508745038e-14,4.012970713851953e-13
60026.14215277778,-1.9730721861124039,-4.153446221105276e-15,3.9696485386378874e-13
60026.1425,6.527982581406832,1.3742932559657305e-14,3.9265917923600766e-13
60026.142847222225,14.743739642202854,3.1041926089524763e-14,3.8840753071550364e-13
60026.14319444444,21.942536056041718,4.6203406651441733e-14,3.8423547302211685e-13
60026.143541666665,27.801773067563772,5.854788768838506e-14,3.80166932586815e-13
60026.14388888889,33.125692162662745,6.976866670272684e-14,3.7622435660835543e-13
60026.14423611111,39.24302616715431,8.266460507513298e-14,3.724289076911059e-13
60026.144583333335,46.67272846400738,9.833012452639627e-14,3.688005740550061e-13
60026.14493055556,54.339276157319546,1.145006371520185e-13,3.653582989250269e-13
60026.14527777778,60.537367548793554,1.275828491405426e-13,3.621200301053503e-13
60026.145625,64.49268608540297,1.3594325682530844e-13,3.5910274959347574e-13
60026.14597222222,66.27269542962313,1.397216380421045e-13,3.5632255576510576e-13
60026.146319444444,65.8639141023159,1.388869474529683e-13,3.537947121990098e-13
60026.14666666667,63.29772664234042,1.3350254258058675e-13,3.5153378498448144e-13
60026.14701388889,59.57213847339153,1.2567081379178568e-13,3.4955366497327296e-13
60026.147361111114,56.1896449662745,1.1856028442194883e-13,3.4786767407308307e-13
60026.14770833333,54.20679511129856,1.1440101555699928e-13,3.464887188052526e-13
60026.14805555555,54.33621460944414,1.1469905104373546e-13,3.4542933683063584e-13
60026.14840277778,57.38565716519952,1.211626558871168e-13,3.4470181211738633e-13
60026.14875,64.57635732367635,1.363748291588116e-13,3.443182513988136e-13
60026.149097222224,76.94785722345114,1.625370286644376e-13,3.4429072175174575e-13
60026.14944444445,94.16952984035015,1.9895769616914536e-13,3.44631327328798e-13
60026.14979166666,114.96119564026594,2.429378620643763e-13,3.446812885450952e-13
60026.15013888889,138.77342007681727,2.9332052116533947e-13,3.456828314937459e-13
60026.15048611111,164.18759059906006,3.4710985253208946e-13,3.4708141044557515e-13
60026.15083333333,188.04606659337878,3.97630015710187e-13,3.488884867954536e-13
60026.15118055556,207.8266165740788,4.395434657416861e-13,3.51115656948485e-13
60026.15152777778,222.1293395794928,4.698826707248688e-13,3.5377461870263655e-13
60026.151875,229.82289112359285,4.862463558337506e-13,3.5687718650082134e-13
60026.15222222222,230.9335500188172,4.886816904687419e-13,3.6043523836177877e-13
60026.15256944444,227.10974439233541,4.806697859742934e-13,3.644606387890819e-13
60026.152916666666,220.5100391805172,4.667745744620471e-13,3.6896515483710607e-13
60026.15326388889,212.78353616967797,4.504847315050322e-13,3.7396023608782123e-13
60026.15361111111,204.0155405960977,4.3198007993535226e-13,3.7945665170922294e-13
60026.153958333336,193.36262993514538,4.0947403518275967e-13,3.8546376417981163e-13
60026.15430555555,181.3206041753292,3.840157576973575e-13,3.919882610954256e-13
60026.154652777775,169.8047728277743,3.596618312006199e-13,3.990317738669605e-13
60026.155,160.28822926804423,3.3953377729370866e-13,4.0658601068577543e-13
60026.15534722222,153.01777566969395,3.241561793333454e-13,4.146215267669828e-13
60026.155694444446,146.87176017090678,3.1115431492426433e-13,4.2305828915635414e-13
60026.15604166667,140.0076275281608,2.96625355004077e-13,4.3167436258069086e-13
60026.15638888889,133.6160560399294,2.8309234856820827e-13,4.397916251575428e-13
60026.15673611111,205.95428909733891,4.3636212171681285e-13,4.496068425463379e-13
60026.15708333333,164.5918127372861,3.4872649449934664e-13,4.793847071320967e-13
60026.157430555555,98.44503902643919,2.085762520210419e-13,4.953806562265317e-13
60026.15777777778,67.03588912636042,1.420255679105536e-13,5.090589144972884e-13
60026.158125,44.268232986330986,9.378499794456455e-14,5.227559702687481e-13
60026.158472222225,24.321317736059427,5.152337330429136e-14,5.369255854008203e-13
60026.15881944444,6.302334349602461,1.3350229079348982e-14,5.517152565355482e-13
60026.159166666665,-9.648007787764072,-2.043568704855091e-14,5.671899407601589e-13
60026.15951388889,-22.693426497280598,-4.806294593142606e-14,5.833841524708968e-13
60026.15986111111,-31.84562550112605,-6.74393524853417e-14,6.003182405401732e-13
60026.160208333335,-38.10528217628598,-8.068575818006768e-14,6.180043755961352e-13
60026.16055555556,-44.291219014674425,-9.377184553487684e-14,6.364490169638596e-13
60026.16090277778,-52.244625840336084,-1.1059484219243379e-13,6.556537615176891e-13
60026.16125,-61.828883938491344,-1.30863535253987e-13,6.756156728010843e-13
60026.16159722222,-71.45916337519884,-1.5122201822887272e-13,6.963273177723782e-13
60026.161944444444,-79.45408858731389,-1.6811226562574882e-13,7.177766679387802e-13
60026.16229166667,-85.81059920787811,-1.8152926712695223e-13,7.399469715121002e-13
60026.16263888889,-91.86845046654344,-1.9430838821646913e-13,7.628164991041838e-13
60026.162986111114,-98.54777766391635,-2.0839565691542696e-13,7.863581634555614e-13
60026.16333333333,-106.03882626071572,-2.2419246832771565e-13,8.105392044444916e-13
60026.16368055555,-114.42099614813924,-2.418655985684234e-13,8.353209734988503e-13
60026.16402777778,-123.79604363813996,-2.616289508141545e-13,8.606585980646091e-13
60026.164375,-134.08794113248587,-2.833206318331816e-13,8.865008118968293e-13
