MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60070.00013888889,1205040.258991633,7125.464931638329,6754904.731743623,-7466.962140659183,730.3540745076021,1318.4857565069233,80.01388180614565,136.98534010093223,6855195.688271877,29013672.687149532,58091868.835615605,52035.48889574589,51855.27981872389,0.0
60070.00048611111,980407.135013962,29028.12448356836,6790711.330294113,-7507.201660266674,729.688730669362,1068.3966192615364,81.91004907030387,138.23734748341084,6854823.564030121,29015996.87381302,58095021.37835571,52883.296789600565,52689.873240648914,-6.237345315515995
60070.00083333333,754691.0430273416,50898.72384310147,6818996.452713498,-7539.1531559349805,728.21693113949,817.0998790948478,83.79898299789394,140.32376283916372,6854463.784887688,29018391.2099297,58098069.33738307,53556.92367532966,53349.977798276326,-12.718992281705141
60070.001180555555,528141.1964106935,72713.0900517219,6839728.003178482,-7562.77987030455,725.9401379015716,564.8711668889773,85.670965461266,144.32484546105292,6854116.831910201,29020853.942841385,58101008.59891493,54053.263158931826,53831.776218045605,-17.988791901618242
60070.00152777778,301007.77983183647,94447.10457195902,6852882.170697563,-7578.053971734122,722.860655228373,311.98729387753036,87.48740385163345,154.4130168143701,6853783.145660887,29023382.79846676,58103835.39349924,54369.99891895179,54132.13260199055,-20.40621694549918
60070.001875,73541.6753306209,116076.73335166075,6858443.464726222,-7584.9566451711235,718.9816359664123,58.7259069490702,88.91720849452916,-160.61120376871753,6853463.131614835,29025975.31706476,58106546.250493325,54505.61616202424,54338.7794967852,-108.7147156894207
60070.002222222225,-154005.80357210094,137578.04745301857,6856404.73176436,-7583.478064881326,714.3070944974935,-194.63481721518713,88.1777934376756,-83.1365048826159,6853157.155779761,29028628.448929027,58109138.03545871,54459.40966283303,54315.01629068916,-146.29840853065252
60070.00256944444,-381383.1841982079,158927.25225015692,6846767.167967916,-7573.617413635016,708.841893762081,-447.816380398196,86.42801021313225,-66.02856828262158,6852865.544460291,29031338.53451036,58111607.95244855,54231.48803999518,54017.63302191851,-89.08373130112886
60070.002916666665,-608339.1074199928,180100.7115921555,6829540.325761478,-7555.382959741761,702.5917406573899,-700.540237974222,84.56949346352026,-60.44055969763434,6852588.586853794,29034101.72370856,58113953.52227966,53822.77425021311,53589.22766471837,-78.29774124920368
60070.00326388889,-834622.5949960573,201074.97253362904,6804742.113438806,-7528.7921128394755,695.5631918067213,-952.5281160841741,82.68452249182289,-57.773712922693534,6852326.538789774,29036914.322040554,58116172.55107706,53235.0023504588,52998.940805688995,-81.580416880548
