MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
52277.00193287037,-1295.3332190327346,-1309.0004054447636,-1240.8735444367346,2.973446722338739e-11,3.0048198470631915e-11,2.8484341475450265e-11,5.039558725228082e-12,2.8214836760516048e-11
52277.002280092594,-1255.477147039026,-1307.7717675441256,-1242.220726413197,2.882832095502612e-11,3.0029112309689813e-11,2.8523926446995824e-11,4.924800023320294e-12,2.8237720577884923e-11
52277.00262731482,-1218.094692863524,-1305.9286164543903,-1243.3518777798654,2.7978510771095653e-11,2.9995974923638333e-11,2.8558644995774186e-11,4.81737225210769e-12,2.8256498535198586e-11
52277.002974537034,-1185.9329879507422,-1303.5417782889679,-1244.293484684535,2.7248194564568892e-11,2.9950393790156724e-11,2.858909509271351e-11,4.718640245316036e-12,2.8271407041225875e-11
52277.00332175926,-1159.630790334195,-1300.7034358461076,-1245.0710456803854,2.6652151305866343e-11,2.9894467329761134e-11,2.8615850986902118e-11,4.626686133964771e-12,2.828277554356228e-11
52277.00366898148,-1139.3559253960848,-1297.553401205999,-1245.7136131873974,2.619435745160702e-11,2.983139583174822e-11,2.8639573410582745e-11,4.5405200993339235e-12,2.8290978599683516e-11
52277.004016203704,-1125.6283009760082,-1294.2464272132763,-1246.2549890878713,2.588689186242964e-11,2.976472542095413e-11,2.8661031450220072e-11,4.45955039722477e-12,2.8296445952086244e-11
52277.00436342593,-1117.4155675917864,-1290.89597890762,-1246.7193801310948,2.570614065774956e-11,2.969705682536663e-11,2.868077434741821e-11,4.383372658148522e-12,2.829965632709434e-11
52277.00471064815,-1113.282865215093,-1287.5686250011747,-1247.1167827663944,2.5619198032507568e-11,2.962991402726331e-11,2.869902414350285e-11,4.311678142861691e-12,2.8301164667114002e-11
52277.005057870374,-1112.4550784491003,-1284.2855292980869,-1247.4535748886565,2.5608305251111487e-11,2.9563778799680743e-11,2.871592080542658e-11,4.244209648545247e-12,2.8301561165434308e-11
52277.00540509259,-1112.9745457172394,-1281.0090493939197,-1247.7333480034852,2.5628451855558236e-11,2.949778040769973e-11,2.8731541220715354e-11,4.180738996513119e-12,2.8301300740312272e-11
52277.00575231481,-1112.6795544289052,-1277.6597822938736,-1247.9559155911,2.5629867042898085e-11,2.943008183794431e-11,2.874587212884904e-11,4.121055246482084e-12,2.830063632240597e-11
52277.00609953704,-1110.137663345784,-1274.135323697639,-1248.1224022428817,2.557952340583174e-11,2.935831781122908e-11,2.8758934369719113e-11,4.06495761416352e-12,2.8299700607849052e-11
52277.00644675926,-1104.0189218744636,-1270.3195137572786,-1248.2411277182193,2.5446711829681704e-11,2.9279801240470525e-11,2.8770912926992604e-11,4.012252140979573e-12,2.829849873468498e-11
52277.00679398148,-1093.8368197754025,-1266.111197701469,-1248.3291649951495,2.5220131948709037e-11,2.919218926487186e-11,2.878219647338609e-11,3.962749112186735e-12,2.8296669639494086e-11
52277.00714120371,-1079.8328001126647,-1261.4406519954402,-1248.402653742147,2.490525999012581e-11,2.9093862861715632e-11,2.879315451481675e-11,3.916261956006485e-12,2.8293354060656877e-11
52277.00748842592,-1062.2265686430037,-1256.2599996563047,-1248.457478522882,2.4507079173275612e-11,2.898370666168427e-11,2.880369139110765e-11,3.872605584634586e-12,2.8287577905091934e-11
52277.007835648146,-1042.1786679551005,-1250.5456402153397,-1248.451261374665,2.4052291097023476e-11,2.8861162383596963e-11,2.8812826516540502e-11,3.831596055665666e-12,2.82786881411902e-11
52277.00818287037,-1022.4008348733187,-1244.3223146105806,-1248.314637390317,2.3603447610397083e-11,2.872679242970104e-11,2.8818960372411085e-11,3.7930502732632305e-12,2.8266367332153383e-11
52277.00853009259,-1006.0223826952279,-1237.6759971866384,-1247.9911964366213,2.323282374101709e-11,2.8582573097517158e-11,2.8820789672168585e-11,3.7567850583919426e-12,2.8250490780143696e-11
52277.008877314816,-995.1261981315911,-1230.7285209067786,-1247.4666473797213,2.2988614038996394e-11,2.843131153318258e-11,2.8817982419694106e-11,3.7226165926059636e-12,2.8231122445329492e-11
52277.00922453704,-991.0746584013104,-1223.6098321154093,-1246.7766290363131,2.290242402223854e-11,2.8276004209503018e-11,2.881135823336182e-11,3.690360274794779e-12,2.8208540018544406e-11
52277.009571759256,-995.7797261551023,-1216.4693186874813,-1245.9956755130033,2.301860517511743e-11,2.8120101483317146e-11,2.8802637522337147e-11,3.6598306178721185e-12,2.8183251597433068e-11
52277.00991898148,-1010.2054324895144,-1209.46729407801,-1245.200873207425,2.335964541266534e-11,2.796730864756204e-11,2.8793599727517422e-11,3.6308406904284277e-12,2.8155917363523004e-11
52277.0102662037,-1030.7763971798122,-1202.693066645724,-1244.429442709436,2.38430600072207e-11,2.7819693036005713e-11,2.878510408120781e-11,3.603201823326796e-12,2.8127073499537442e-11
52277.010613425926,-1049.7058808468282,-1196.096658345374,-1243.658535009126,2.4288804763451208e-11,2.767609360188617e-11,2.8776612478218718e-11,3.576723941296816e-12,2.8096829039451843e-11
52277.01096064815,-1061.4764342606068,-1189.541493407699,-1242.8291271487665,2.4569125980172392e-11,2.753334305582971e-11,2.8766748286800803e-11,3.5512165512383616e-12,2.806497649388728e-11
52277.01130787037,-1067.8852899931371,-1182.9455163427317,-1241.8988996538023,2.4725471251916655e-11,2.7389538587149084e-11,2.8754526192016708e-11,3.5264887273362787e-12,2.8031482187032844e-11
52277.011655092596,-1074.0706930309534,-1176.353190034007,-1240.8627388859375,2.4876730109637735e-11,2.72457120485309e-11,2.8739828447662293e-11,3.5023467183474266e-12,2.7996761319082412e-11
52277.01200231481,-1082.4874034561217,-1169.8856354362022,-1239.7277728037495,2.5079774048671046e-11,2.710467327919831e-11,2.8722821461488295e-11,3.4785904872721924e-12,2.7961473897051664e-11
52277.012349537035,-1094.0840968079865,-1163.700341958863,-1238.4971968096163,2.5356637360464015e-11,2.6970072641936475e-11,2.8703574417245317e-11,3.4550090727186344e-12,2.7926320425731915e-11
52277.01269675926,-1110.0205505602062,-1157.9800008908535,-1237.1752325837397,2.5734278480047986e-11,2.684615145387359e-11,2.868218245856814e-11,3.431370595006799e-12,2.7892029738198495e-11
52277.01304398148,-1130.3463681153953,-1152.8900937130675,-1235.7688449647071,2.621394189703988e-11,2.6736755018424508e-11,2.8658801951199637e-11,3.4073839306785903e-12,2.7859345813423947e-11
52277.013391203705,-1154.5661937072873,-1148.571113209737,-1234.2845771872956,2.6784230924844983e-11,2.664515390930911e-11,2.86335797137852e-11,3.382859188577359e-12,2.7829026030235864e-11
52277.01373842593,-1181.278721112758,-1145.1378887192657,-1232.72678507761,2.7412708741188103e-11,2.6574025969408682e-11,2.860661054231255e-11,3.358016553959678e-12,2.780173423255261e-11
52277.014085648145,-1208.2183193229139,-1142.6540780210867,-1231.1080219105506,2.8046830835078693e-11,2.6524863194616885e-11,2.8578178196787694e-11,3.333020918551639e-12,2.777792686077619e-11
52277.01443287037,-1235.4529085457325,-1141.1643591222044,-1229.4596570233919,2.8688169743812006e-11,2.649871687834906e-11,2.854900181940066e-11,3.3079963132282618e-12,2.7757987369204426e-11
52277.01478009259,-1264.8408581726253,-1140.7129261904086,-1227.8237481705637,2.9379894078393855e-11,2.6496633729675836e-11,2.8520055653724313e-11,3.2830473045815792e-12,2.774236058811209e-11
52277.015127314815,-1296.8723151385784,-1141.302586137131,-1226.2456650498427,3.0133432474261956e-11,2.6518697338672742e-11,2.8492389353447994e-11,3.2582672574748924e-12,2.773145925217399e-11
52277.01547453704,-1330.3977448940277,-1142.8821102924644,-1224.7733656328585,3.092211447972659e-11,2.656373373070481e-11,2.8467112462548567e-11,3.2337423844467706e-12,2.772556451007868e-11
52277.01582175926,-1364.0091760717332,-1145.3783171984057,-1223.4503302348571,3.171322532849028e-11,2.6630055938692452e-11,2.8445230927767163e-11,3.2095543722933732e-12,2.7724808223789852e-11
52277.016168981485,-1396.9716189466417,-1148.7266974709307,-1222.3120116559376,3.24896601694084e-11,2.671617627887033e-11,2.842756527124852e-11,3.1857819537170533e-12,2.7729210832828644e-11
52277.0165162037,-1428.5171562507749,-1152.844356521219,-1221.387732840702,3.3233526035179084e-11,2.6820176971141242e-11,2.8414794208662698e-11,3.1625015937940177e-12,2.7738675888048436e-11
52277.016863425924,-1455.8112999498844,-1157.5504606766006,-1220.6873016197856,3.3878809532125095e-11,2.6937853540796268e-11,2.840713806197554e-11,3.13978826161849e-12,2.7752854062022953e-11
52277.01721064815,-1474.524811476469,-1162.5566380194698,-1220.1872656850765,3.432462228848481e-11,2.7062493067873254e-11,2.8404043587385704e-11,3.1177160149275367e-12,2.7771096391002586e-11
52277.01755787037,-1482.090117432177,-1167.5607588499163,-1219.8484247915653,3.451097487148937e-11,2.718705127014682e-11,2.840458744030056e-11,3.096358815884463e-12,2.7792609497134823e-11
52277.017905092594,-1479.285325013101,-1172.3192594591528,-1219.6425647913582,3.4455744130667965e-11,2.730584273390327e-11,2.8408104530443093e-11,3.0757911077193274e-12,2.781666256961223e-11
52277.01825231482,-1469.2855580821633,-1176.6910262198498,-1219.5556551727984,3.423268586412591e-11,2.7415565366543614e-11,2.841426256979112e-11,3.056087806133794e-12,2.7842717080483745e-11
52277.018599537034,-1455.8793544322252,-1180.693530757477,-1219.5837999930811,3.392994471159879e-11,2.7516611248029403e-11,2.8422967039782386e-11,3.0373237221331208e-12,2.7870482566817175e-11
52277.01894675926,-1442.3466251529753,-1184.471781467398,-1219.7354683895906,3.362390865141771e-11,2.7612343860837045e-11,2.843440907533307e-11,3.01957319012886e-12,2.789989783606654e-11
52277.01929398148,-1430.4949113726616,-1188.1833187694972,-1220.023865930053,3.3356721346417323e-11,2.770642492857519e-11,2.8448892623292792e-11,3.0029098779902346e-12,2.7930993028928376e-11
52277.019641203704,-1419.9857071265578,-1191.9455740525698,-1220.458433778522,3.312051045529714e-11,2.7801579726770293e-11,2.846662900432591e-11,2.987406385935298e-12,2.796370784441314e-11
52277.01998842593,-1409.0326703228056,-1195.8513277089844,-1221.0472426539286,3.287361281382706e-11,2.7899958856880093e-11,2.8487795299452045e-11,2.9731346614307957e-12,2.7997857140457776e-11
52277.02033564815,-1395.5829844735563,-1199.9686545481284,-1221.7930874070153,3.256810146217869e-11,2.8003136558374974e-11,2.8512443673473438e-11,2.9601657746589414e-12,2.8033177619682835e-11
52277.020682870374,-1379.3364181891084,-1204.3440773693223,-1222.69161245707,3.2196913208813846e-11,2.811218584623263e-11,2.854045989672963e-11,2.948570755457941e-12,2.8069428306242922e-11
52277.02103009259,-1361.9538278058171,-1208.9856077468023,-1223.738008047454,3.1798771962571904e-11,2.8227284113373942e-11,2.857172179068989e-11,2.938420253722683e-12,2.8106499320439926e-11
52277.02137731481,-1344.8713428229094,-1213.5913657935957,-1224.9277886347431,3.1407191354866776e-11,2.834136994256154e-11,2.8606112888681762e-11,2.9297844915132536e-12,2.814434067750669e-11
52277.02172453704,-1328.6338490508497,-1216.4601966754224,-1226.255861357972,3.1034901537614885e-11,2.8414692622214304e-11,2.864350471302141e-11,2.922732961715683e-12,2.818279777891616e-11
52277.02207175926,-1313.7262762598693,-1216.5668195246408,-1227.7155469428956,3.0693239692721326e-11,2.8423255033147498e-11,2.8683728290858008e-11,2.91733473135192e-12,2.8221621232144548e-11
52277.02241898148,-1300.5926799476147,-1216.108553912863,-1229.2956589578755,3.039259734388758e-11,2.8418349707319402e-11,2.8726509502422013e-11,2.913658388480399e-12,2.8260653425552346e-11
52277.02276620371,-1289.5796599686146,-1216.0126612617944,-1230.9841916280902,3.0141095008071736e-11,2.8421627831042188e-11,2.877155450342607e-11,2.911772215791739e-12,2.829991630285237e-11
52277.02311342592,-1280.2285674102604,-1216.4251849346483,-1232.7671484407244,2.992803281033651e-11,2.8436494679764038e-11,2.8818522414846157e-11,2.9117440415244734e-12,2.833944911935898e-11
52277.023460648146,-1270.80602036044,-1217.303707059597,-1234.6233130315525,2.971289189163647e-11,2.8461946880682306e-11,2.886689899107953e-11,2.913641446588745e-12,2.8379130188189756e-11
52277.02380787037,-1259.4823873341084,-1218.529530382653,-1236.5310111318818,2.945287696712961e-11,2.849519826564595e-11,2.8916161196977947e-11,2.9175320085825344e-12,2.8418731701693027e-11
52277.02415509259,-1245.5422785878181,-1219.9613885202134,-1238.472673338217,2.9131226827432144e-11,2.8532931029836336e-11,2.896588015261671e-11,2.923483652061276e-12,2.8458021258661532e-11
52277.024502314816,-1229.486940138042,-1221.463572099246,-1240.4276018495361,2.8759637016614624e-11,2.8571957794564025e-11,2.9015556334886372e-11,2.9315650816663554e-12,2.8496804042173857e-11
52277.02484953704,-1212.335123412311,-1222.9086858065177,-1242.3712892140366,2.836192275541293e-11,2.8609285513517265e-11,2.9064602565546246e-11,2.9418456633106143e-12,2.8534919455850327e-11
52277.025196759256,-1194.6932395249605,-1224.196647005404,-1244.2845214631202,2.7952267817185445e-11,2.8642559785139347e-11,2.911255628980137e-11,2.954395327227857e-12,2.8572166427835605e-11
52277.02554398148,-1176.521925278008,-1225.250631339786,-1246.1593075580688,2.752975068022373e-11,2.866996668472672e-11,2.915921438251768e-11,2.9692846945737282e-12,2.8608219166417745e-11
52277.0258912037,-1157.5210042744875,-1226.0017301035425,-1247.9962264333335,2.708735105406096e-11,2.868988047177219e-11,2.920457751929205e-11,2.9865852674805152e-12,2.864265505355634e-11
52277.026238425926,-1138.0146147757769,-1226.4190645878514,-1249.8006881713247,2.6632657814053103e-11,2.8701563986711094e-11,2.924875799630502e-11,3.0063693536266113e-12,2.8675062982783694e-11
52277.02658564815,-1119.778499852866,-1226.5373803449174,-1251.5886872257001,2.6207239803675085e-11,2.8705819283987225e-11,2.9292118812783674e-11,3.028710493776553e-12,2.8705243101251092e-11
52277.02693287037,-1104.0022893100977,-1226.4351241109894,-1253.3810996649786,2.5838956693192782e-11,2.870447313901645e-11,2.933513840315323e-11,3.0536828835541453e-12,2.873320599218631e-11
