MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho
60070.05743055556,-104.10116677358748,-84.8991045170774,-25.82792172367763,1.56698151142272e-11,1.2779427093641289e-11,3.8877446885393206e-12,5.702217272222254e-13
60070.05777777778,-104.61986359581353,-87.65315469174335,-26.299729758840122,1.5746832425517285e-11,1.3193092507091163e-11,3.958497202298185e-12,5.713542550255171e-13
60070.058125,-103.62060330808164,-90.11969781195124,-26.759973053776083,1.559538148184746e-11,1.3563432575542423e-11,4.027500081009929e-12,5.724252636964484e-13
60070.05847222222,-102.13992956653236,-92.32448323027542,-27.206008299413693,1.5371500008725984e-11,1.389432909149774e-11,4.094355249573867e-12,5.73454630106628e-13
60070.05881944444,-100.4301145710051,-94.30723241648326,-27.63673833630541,1.511316161790412e-11,1.4191763609309341e-11,4.158896909084052e-12,5.744624260371579e-13
60070.059166666666,-97.61255215108396,-96.06129677308103,-28.04595362177195,1.4688163321017492e-11,1.4454739526202177e-11,4.220190315817841e-12,5.754687541095498e-13
60070.05951388889,-92.94304963201284,-97.52558397551378,-28.42326231950591,1.3984561637746529e-11,1.4674067030968597e-11,4.276671202706699e-12,5.764937484804652e-13
60070.05986111111,-86.37131198495626,-98.62356969639659,-28.75822214416169,1.2994845495376344e-11,1.483823761563766e-11,4.326768285633805e-12,5.775574533847089e-13
60070.060208333336,-78.12816386297345,-99.29915317346652,-29.041957441396242,1.1753801293465996e-11,1.493881920810764e-11,4.369146541548789e-12,5.786798075571212e-13
60070.06055555555,-68.4484729282558,-99.5306130501752,-29.26713752989258,1.0296816926894765e-11,1.4972554643745685e-11,4.402703876760311e-12,5.798804788506596e-13
60070.060902777775,-57.53199880570173,-99.3146448172008,-29.42773333259604,8.653991200488608e-12,1.4938957105076787e-11,4.426533939324432e-12,5.811788494168016e-13
60070.06125,-45.74167842790485,-98.64010701949398,-29.51990251392547,6.8799619281530174e-12,1.4836363776040437e-11,4.440060190154643e-12,5.825939474386645e-13
60070.06159722222,-33.44387282803655,-97.48304716373484,-29.541947290971038,5.0298675739978065e-12,1.466118533773157e-11,4.443028578527555e-12,5.84144428148109e-13
60070.061944444446,-20.1088205575943,-95.80404405097167,-29.489248258941,3.0240685967350927e-12,1.4407508397868415e-11,4.434745903956545e-12,5.858485114348345e-13
60070.06229166667,-4.237037546932697,-93.53737713471055,-29.348958199429845,6.371347542326e-13,1.4065467471589644e-11,4.413281936317383e-12,5.877240318577688e-13
60070.06263888889,15.36764995008707,-90.59522954629114,-29.263582366373804,-2.3106766067846328e-12,1.3621879615868843e-11,4.400066075445199e-12,5.897885019868476e-13
60070.06298611111,38.15604420378804,-86.89784315265715,-29.086256261438958,-5.736625381592106e-12,1.3064781295794097e-11,4.373015059781744e-12,5.920592451953724e-13
60070.06333333333,62.10374179854989,-82.40406370572745,-28.811896541900932,-9.33621841234985e-12,1.238801905555756e-11,4.331367985229763e-12,5.945535249647194e-13
60070.063680555555,85.35994067415595,-77.11526664042225,-28.4376123820535,-1.2831164935397593e-11,1.1591839186926728e-11,4.2746948036892055e-12,5.972886775615563e-13
60070.06402777778,106.7918401695788,-71.06918915597102,-27.957692253030835,-1.6051196987689573e-11,1.0681954286829681e-11,4.202141520943984e-12,6.002825011974958e-13
60070.064375,126.56824478507042,-64.31995282073815,-27.858505980277226,-1.9021732324957982e-11,9.666539405580226e-12,4.186808821043095e-12,6.035539011023826e-13
60070.064722222225,145.97770781815052,-56.918825154006484,-27.860287650902237,-2.1936448965912587e-11,8.55333956021549e-12,4.1866377227336616e-12,6.071241238091069e-13
60070.06506944444,165.22755178809166,-48.93710875064134,-27.437266425974666,-2.4826483913014168e-11,7.353109877857462e-12,4.122622687136113e-12,6.110190184650278e-13
60070.065416666665,183.12402237579224,-40.49475604370237,-26.85489819749362,-2.7512463250999453e-11,6.083912274623711e-12,4.034666725765112e-12,6.152734389515402e-13
60070.06576388889,198.6372836343944,-31.736239391503236,-26.20458227108336,-2.983972476027252e-11,4.767486903977177e-12,3.9365093406445e-12,6.199405049542577e-13
60070.06611111111,211.1603615060449,-22.802268457723162,-25.53821407571021,-3.171719804145177e-11,3.424999177448608e-12,3.835950022471921e-12,6.251139968720064e-13
60070.066458333335,219.483819719404,-13.852421752735973,-24.896813554792768,-3.2963384756643565e-11,2.080439043891698e-12,3.739151457589191e-12,6.309906009376912e-13
60070.06680555556,219.58916396647692,-5.107432748936117,-24.324415767420497,-3.297506049818697e-11,7.669681911640275e-13,3.6527261501673855e-12,6.380837536291738e-13
60070.06715277778,196.55143310502172,2.991594557836651,-23.93788563768483,-2.951174515639085e-11,-4.491810352506931e-13,3.5942184158215336e-12,6.481821372937561e-13
60070.0675,211.2269673831761,11.042320651498933,-23.515506964280373,-3.171105264710903e-11,-1.6577599719581636e-12,3.530332743995774e-12,6.600655449911747e-13
60070.06784722222,324.95766301453114,20.6704294178014,-22.49190956213408,-4.877860401707752e-11,-3.102787858825775e-12,3.3762058107557154e-12,6.28531740328816e-13
60070.06819444445,295.6683703176677,29.451425247515242,-21.646383581972785,-4.437593453739825e-11,-4.420271662513771e-12,3.248837539750991e-12,6.180683069412813e-13
60070.06854166667,279.95841117948294,37.5416918080921,-20.892892810702325,-4.201217011560847e-11,-5.6337222947666796e-12,3.1353077168582198e-12,6.135983413692476e-13
60070.06888888889,268.10573380440474,44.915133293407656,-20.198226998477345,-4.022773472899335e-11,-6.7392593280483444e-12,3.03062864848506e-12,6.108334091782319e-13
60070.069236111114,255.8924436867237,51.473903237221144,-19.547999965565072,-3.838962528004378e-11,-7.722243879140676e-12,2.9326399124589955e-12,6.088770871288552e-13
60070.06958333333,242.36733048409224,57.12000898631911,-18.933633899336886,-3.6355202035329796e-11,-8.56802549588581e-12,2.8400530892448e-12,6.07440243862459e-13
60070.06993055555,226.48705823346972,61.75016407165676,-18.35691280040062,-3.3968091731310454e-11,-9.261170390792505e-12,2.7531343414108094e-12,6.064008554538069e-13
60070.07027777778,205.81250112503767,65.22957433698078,-17.83762198591398,-3.086271720871437e-11,-9.781533655159213e-12,2.6748495840529734e-12,6.056964181685524e-13
60070.070625,178.36183408275247,67.46983166895807,-17.410208953296145,-2.6742285938988338e-11,-1.011593954516956e-11,2.6103610589167105e-12,6.052892235396477e-13
60070.070972222224,144.54809215664864,68.49437885967394,-17.11026093835632,-2.166919838685205e-11,-1.0267989440400314e-11,2.564998494219106e-12,6.051528365311481e-13
60070.07131944445,107.48994279652834,68.41278261250505,-16.95669939606968,-1.6111352537684638e-11,-1.0254191509251133e-11,2.541589982634602e-12,6.052661738403201e-13
60070.07166666666,71.249806240201,67.39826101164023,-16.942890686914325,-1.0677791607662302e-11,-1.0100583058078155e-11,2.5391319013047076e-12,6.056107065247061e-13
60070.07201388889,38.50625370442867,65.66982322453211,-17.040869251369603,-5.769824114301129e-12,-9.84004656831156e-12,2.55342467459764e-12,6.061690252010694e-13
60070.07236111111,9.70751005038619,63.4529435561349,-17.21339164988862,-1.4543631081920479e-12,-9.506415109048858e-12,2.578881881401e-12,6.069240530275689e-13
60070.07270833333,-15.979724396020174,60.9334820487226,-17.422715844627884,2.393692141392733e-12,-9.127566503215074e-12,2.6098458875417874e-12,6.078584730961879e-13
60070.07305555556,-39.36674416437745,58.23855930113544,-17.63708889916953,5.8960753781783694e-12,-8.722563748787878e-12,2.6415597176876924e-12,6.089544433201878e-13
60070.07340277778,-59.97683848813176,55.46482238862664,-17.833513514366416,8.981571204055487e-12,-8.305893811030361e-12,2.670580435470317e-12,6.101932823363437e-13
60070.07375,-76.50727562978864,52.71677533605446,-17.990641569470366,1.14553292200707e-11,-7.893210311358663e-12,2.69371403388896e-12,6.115554349654213e-13
60070.07409722222,-88.44184857606888,50.10643808382253,-18.083808794762525,1.3240360204967933e-11,-7.501282475423605e-12,2.707272023090785e-12,6.130204205012491e-13
60070.07444444444,-96.36202058568595,47.727656241940956,-18.089106131241554,1.4424018637517654e-11,-7.144148690267852e-12,2.7076809139867798e-12,6.145668762439613e-13
60070.074791666666,-101.29244734719396,45.6392294637238,-17.98795639800115,1.515993405388331e-11,-6.830595242393143e-12,2.692167480395863e-12,6.161724971198098e-13
60070.07513888889,-104.5170467160642,43.855859583678345,-17.77128264059623,1.5640439321627253e-11,-6.5628041766214584e-12,2.6593811874806087e-12,6.178140657078255e-13
60070.07548611111,-107.57475144416094,42.34830727701386,-17.44221272700363,1.6095914900278836e-11,-6.336382291856763e-12,2.609798005177261e-12,6.194675055507975e-13
60070.075833333336,-111.85770409554245,41.058580921031535,-17.0140884079453,1.6734658867034537e-11,-6.142637655883879e-12,2.545421146828971e-12,6.211079007856108e-13
60070.07618055555,-118.03640604391694,39.91787531680117,-16.50520483745883,1.765692012805608e-11,-5.97126564399309e-12,2.468993196927605e-12,6.227095784684309e-13
60070.076527777775,-126.39207457378508,38.85923207855473,-15.937145572466155,1.8904681462783837e-11,-5.812242633177224e-12,2.3837464610773796e-12,6.242462370315747e-13
60070.076875,-136.92831732705235,37.827203056712946,-15.33271651328024,2.047840324850636e-11,-5.6572718710058785e-12,2.29309435610768e-12,6.256910563603218e-13
60070.07722222222,-148.86472380533814,36.77994578468303,-14.709256690264576,2.2261315777842493e-11,-5.500094088613057e-12,2.199630642297138e-12,6.270168506076842e-13
60070.077569444446,-160.6439573727548,35.68578016602745,-14.075531657971442,2.4020537513040556e-11,-5.3359717674980564e-12,2.1046657573416764e-12,6.281962266183714e-13
60070.07791666667,-170.25421128049493,34.532733256121475,-13.434986320407026,2.5455328518710505e-11,-5.163114985950886e-12,2.0087138394885778e-12,6.292017658624165e-13
60070.07826388889,-175.86220628023148,33.336715931010744,-12.78946825247258,2.629173410493365e-11,-4.983902395681275e-12,1.9120498130319313e-12,6.300063006727716e-13
60070.07861111111,-176.4285925887525,32.139903781128424,-12.138553713862267,2.637454965957474e-11,-4.804637819138652e-12,1.81460886256645e-12,6.305831326983995e-13
60070.07895833333,-172.06754310056567,30.999121451253693,-11.485589319840074,2.572101022761527e-11,-4.633812429278319e-12,1.7168895135158354e-12,6.309062465761726e-13
60070.079305555555,-163.74002251774073,29.97245323540022,-10.84018118319412,2.4474885993913515e-11,-4.480104281253805e-12,1.6203258954804215e-12,6.309505988407316e-13
60070.07965277778,-152.4938830472529,29.10472376079609,-10.203705606340534,2.2792866570639114e-11,-4.350207837842094e-12,1.525121504967748e-12,6.306922372232417e-13
60070.08,-138.88229162618518,28.416894769544403,-9.565675817450716,2.0757649004400234e-11,-4.247250823084522e-12,1.4297066874657195e-12,6.301085278094998e-13
60070.080347222225,-122.45752834156156,27.924986791051925,-8.909537054639724,1.8302303008383756e-11,-4.17362310571382e-12,1.3316049167970638e-12,6.291783438662777e-13
60070.08069444444,-103.17220221087337,27.644971953953306,-8.216136504213015,1.5419710571182137e-11,-4.131708513957473e-12,1.2279513686191037e-12,6.278822550066178e-13
60070.081041666665,-82.68491178750992,27.56902615521103,-7.476121488855117,1.2357694361486928e-11,-4.12033576265362e-12,1.1173456241453219e-12,6.262028188028554e-13
60070.08138888889,-62.316028103232384,27.671233568961423,-6.6916206509081855,9.313504676571303e-12,-4.135632053186828e-12,1.0001028968475252e-12,6.241246749698317e-13
60070.08173611111,-41.86014803126454,27.932431081868707,-5.868206229868035,6.2563482749171486e-12,-4.17473480702386e-12,8.770523672222157e-13,6.216346787954995e-13
60070.082083333335,-20.74967010319233,28.34896455394725,-5.0117264142466915,3.1012928176681918e-12,-4.237100624841286e-12,7.490640118769872e-13,6.187220744006889e-13
60070.08243055556,-1.0819722451269629,28.88832956366241,-4.13589395524727,1.6172003074657559e-13,-4.317875589040164e-12,6.181830454705225e-13,6.153786830713428e-13
60070.08277777778,13.421121504157782,29.447161931358277,-3.2716209083795547,-2.006122377391545e-12,-4.401615057494957e-12,4.89025593919928e-13,6.115988844957648e-13
60070.083125,22.35075604915619,29.890291824626427,-2.449964537202484,-3.3410781213359048e-12,-4.468117312719498e-12,3.66230247213722e-13,6.073794580609567e-13
