MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60068.94736111111,-394.91274389624596,-411.65847175760814,-319.8792466421094,9.294251666533117e-12,9.688361533809688e-12,7.528342063263169e-12,6.596118355986891e-13,7.528342063263169e-12
60068.94770833333,-363.6098342910409,-413.5222721679136,-320.35980255033945,8.557641609875717e-12,9.732342387862863e-12,7.539742102360137e-12,6.540126570702587e-13,7.539742102360137e-12
60068.94805555556,-334.5033935159445,-415.0385982148349,-320.5135372347482,7.872700876561897e-12,9.768136285939365e-12,7.543442770537034e-12,6.486204628023127e-13,7.543442770537034e-12
60068.94840277778,-308.087794393301,-416.2410209061578,-320.3799270966681,7.251067725948901e-12,9.79653166348965e-12,7.540371905960273e-12,6.434313711686766e-13,7.540371905960273e-12
60068.94875,-285.10135711357,-417.1654410548508,-320.0046231606777,6.710122194919572e-12,9.818371660225014e-12,7.531602606479257e-12,6.383937872170644e-13,7.531602606479257e-12
60068.94909722222,-268.0031057074666,-417.8926196516802,-319.45723876643336,6.307743682035393e-12,9.835555914245016e-12,7.5187724940357e-12,6.333524698331301e-13,7.5187724940357e-12
60068.94944444444,-260.3597827889025,-418.57568879748385,-318.8416402666674,6.127883602343156e-12,9.851687047232095e-12,7.504325123509764e-12,6.27942292711866e-13,7.504325123509764e-12
60068.949791666666,-266.2121064700186,-419.44187767927843,-318.29906775329994,6.265649889250942e-12,9.872112839933363e-12,7.491584605457264e-12,6.214386590435248e-13,7.491584605457264e-12
60068.95013888889,-289.27216904982924,-420.7746216068665,-318.00287490938695,6.808414031299887e-12,9.903503151281748e-12,7.484630279637512e-12,6.127265181261897e-13,7.484630279637512e-12
60068.95048611111,-326.97802006080747,-422.8067425619811,-318.0935329412195,7.695876619149937e-12,9.9513371690751e-12,7.486768017036374e-12,6.008198952267075e-13,7.486768017036374e-12
60068.950833333336,-365.89156598225236,-425.5435287797824,-318.5715132716298,8.611749826055782e-12,1.0015738952906639e-11,7.498008779290521e-12,5.859380209178146e-13,7.498008779290521e-12
60068.95118055555,-391.9027537815273,-428.74731866301346,-319.2975651578664,9.223930735123387e-12,1.0091114522818955e-11,7.515075095776299e-12,5.696859706085457e-13,7.515075095776299e-12
60068.951527777775,-401.95471493527293,-432.1122428130979,-320.1079293713704,9.460471133813878e-12,1.017026358394422e-11,7.534111960872115e-12,5.537525126139117e-13,7.534111960872115e-12
60068.951875,-401.4403474330902,-435.4111537000164,-320.8975644981832,9.448302984845993e-12,1.0247840132274654e-11,7.552647450274888e-12,5.389832242171565e-13,7.552647450274888e-12
60068.95222222222,-396.9621697328985,-438.5301151049013,-321.6289549331324,9.34282715799073e-12,1.0321162522251606e-11,7.569798746735363e-12,5.255298025644599e-13,7.569798746735363e-12
60068.952569444446,-392.8019671551883,-441.4273737443611,-322.306793144771,9.244821735054363e-12,1.03892488339488e-11,7.58567699698724e-12,5.132569413730469e-13,7.58567699698724e-12
60068.95291666667,-390.834908567369,-444.0825182182094,-322.9532847997012,9.198420717720332e-12,1.0451619715672554e-11,7.600805661517176e-12,5.019726584565051e-13,7.600805661517176e-12
60068.95326388889,-391.12545293569565,-446.4833586425831,-323.59040786639275,9.20514062176113e-12,1.0507989369479603e-11,7.615702803041323e-12,4.915074991234059e-13,7.615702803041323e-12
60068.95361111111,-392.8708366788924,-448.6357767066608,-324.23189331836033,9.246087808594225e-12,1.0558497598275718e-11,7.630692523045654e-12,4.817294662242445e-13,7.630692523045654e-12
60068.95395833333,-395.88064858689904,-450.5745624785001,-324.8892213483469,9.316780225911446e-12,1.0603964070946289e-11,7.64604555406959e-12,4.725394616785566e-13,7.64604555406959e-12
60068.954305555555,-400.5014569349587,-452.3536089329049,-325.5766053082252,9.425374825053484e-12,1.0645659944130235e-11,7.662098317402309e-12,4.638631408496485e-13,7.662098317402309e-12
60068.95465277778,-406.5933801829815,-454.01503147979577,-326.30648616295275,9.568579428552987e-12,1.0684578505720704e-11,7.679145020750456e-12,4.556438690541772e-13,7.679145020750456e-12
60068.955,-412.899669136852,-455.55283979009835,-327.0796395823626,9.716818582602634e-12,1.072058088175095e-11,7.697205295728863e-12,4.4783745168773323e-13,7.697205295728863e-12
60068.955347222225,-417.7448301166296,-456.9080278261254,-327.8819864012499,9.83066450906963e-12,1.0752280361686957e-11,7.71594900642603e-12,4.404084496800486e-13,7.71594900642603e-12
60068.95569444444,-420.53157023340464,-458.00119468991954,-328.69470204890035,9.896065385592019e-12,1.0777810966285156e-11,7.73493476736654e-12,4.333276521916921e-13,7.73493476736654e-12
60068.956041666665,-421.7261997908354,-458.76059498041866,-329.5036715944824,9.923998909441882e-12,1.0795486850327576e-11,7.753831939259565e-12,4.2657027722422134e-13,7.753831939259565e-12
60068.95638888889,-422.59627832472324,-459.13894469272344,-330.30619406629484,9.94429840361608e-12,1.080419991592412e-11,7.772579946466119e-12,4.2011477748857615e-13,7.772579946466119e-12
60068.95673611111,-424.4906718470156,-459.1125722832357,-331.1111896028822,9.988707829437867e-12,1.0803397222852676e-11,7.791391310461486e-12,4.139419012669856e-13,7.791391310461486e-12
60068.957083333335,-427.569472566247,-458.6794180241103,-331.9286326788429,1.0060996515742438e-11,1.0793034401838258e-11,7.810503394485368e-12,4.0803407856004016e-13,7.810503394485368e-12
60068.95743055556,-431.1486038044095,-457.8754060179616,-332.76241394880566,1.0145069775882012e-11,1.0773960304461084e-11,7.830010067324821e-12,4.023749867435885e-13,7.830010067324821e-12
60068.95777777778,-434.6984320357442,-456.7501028580591,-333.6118807661968,1.0228467981359662e-11,1.0747344499697285e-11,7.849898203308065e-12,3.9694927709816374e-13,7.849898203308065e-12
60068.958125,-437.9904140047729,-455.33194522752115,-334.4745132723007,1.0305817183206867e-11,1.0713859562090002e-11,7.870111025281176e-12,3.9174237962135475e-13,7.870111025281176e-12
60068.95847222222,-440.9355873055756,-453.6498552537213,-335.34714502667185,1.0375027234597368e-11,1.0674188563434642e-11,7.890575999902285e-12,3.8674030775671433e-13,7.890575999902285e-12
60068.958819444444,-443.3929688632488,-451.75398805675405,-336.22556635867653,1.0432785343505093e-11,1.0629515388012563e-11,7.911197080575188e-12,3.819296011895081e-13,7.911197080575188e-12
60068.95916666667,-445.14798398315907,-449.70136239621786,-337.10397295242234,1.0474046238475712e-11,1.0581184308860546e-11,7.931840032799333e-12,3.772972334444558e-13,7.931840032799333e-12
60068.95951388889,-446.406576000154,-447.54394564485796,-337.9783937768042,1.050365933626749e-11,1.0530420911767619e-11,7.952414014728122e-12,3.7283055376202096e-13,7.952414014728122e-12
60068.959861111114,-447.2589848190546,-445.32479010528573,-338.8457000549173,1.052375147779751e-11,1.0478240967850777e-11,7.972848076245842e-12,3.685172462977282e-13,7.972848076245842e-12
60068.96020833333,-447.064141407609,-443.0712591404716,-339.6978137663558,1.0519241892973744e-11,1.0425290957240143e-11,7.992954796758442e-12,3.6434531147621453e-13,7.992954796758442e-12
60068.96055555555,-445.0963844433427,-440.800079704759,-340.5212400997698,1.0473057320674464e-11,1.0371965855169649e-11,8.012418413445915e-12,3.6030306143461873e-13,8.012418413445915e-12
60068.96090277778,-441.1302065439522,-438.53192894421517,-341.30115456832937,1.0379892899072532e-11,1.0318754843216812e-11,8.030892870620237e-12,3.563791321320875e-13,8.030892870620237e-12
60068.96125,-435.37372644245625,-436.2922181672727,-342.02478973659186,1.02446449428714e-11,1.0266257688501686e-11,8.048079890219895e-12,3.525625275696804e-13,8.048079890219895e-12
60068.961597222224,-427.83404329046607,-434.0868991352618,-342.67982220646877,1.0067478714701656e-11,1.0214616358633464e-11,8.063691681681215e-12,3.488425920647987e-13,8.063691681681215e-12
