created:2023-01-29 12:35:05 UTC
ephemeris_start:2023-01-29 11:56:42 UTC ephemeris_stop:2023-02-01 11:56:42 UTC step_size:60
ephemeris_source:blend
UVW
2023029115642.000 6107.6211695850 3165.8209284976 -812.8971132903 -1.4857149850 4.3926109280 6.0060495303
4.8625341739e-07 -3.8298373573e-07 7.6275548332e-07 -1.6622553886e-10 3.5723941742e-11 1.2320975043e-06 8.3812355403e-10
-8.8936209787e-10 -3.0227392418e-13 1.9473053786e-12 -4.5894587574e-10 3.9946493442e-10 4.3059351672e-13 -8.0450474432e-13
4.9275739033e-13 -5.6131370770e-13 1.8771073604e-13 1.6638105211e-09 -2.6551042386e-16 9.9504977882e-16 5.4545386615e-12
2023029115742.000 6005.3468357025 3422.3480983062 -451.0334035397 -1.9222191868 4.1552022977 6.0517120530
5.3825067180e-07 -4.4963699409e-07 8.6926940561e-07 -2.0993779486e-10 9.0117123301e-11 1.4455007069e-06 9.4049558765e-10
-1.0306300366e-09 -3.6569250565e-13 2.1650747535e-12 -5.0957421149e-10 4.6641253395e-10 3.8951639899e-13 -9.0520897488e-13
5.4262193453e-13 -4.9199702088e-13 2.1782441780e-13 1.8880290925e-09 -2.1753051953e-16 8.2193278594e-16 5.2270655001e-12
2023029115842.000 5877.1189153253 3664.0849042426 -87.2159916318 -2.3505219422 3.8997801830 6.0711591110
5.9371348081e-07 -5.2442210005e-07 9.9359483761e-07 -2.5131041447e-10 1.4068966798e-10 1.6839873281e-06 1.0508559924e-09
-1.1907081299e-09 -4.0905392017e-13 2.3997781238e-12 -5.6366108405e-10 5.4140816749e-10 3.0541270764e-13 -1.0139782223e-12
5.9588945926e-13 -3.9522522781e-13 1.9512551222e-13 2.0813222387e-09 -9.1208786692e-17 5.7695017449e-16 4.9693724023e-12
2023029115942.000 5723.4855787133 3889.9834010458 276.9792144340 -2.7687576580 3.6274464580 6.0642937148
6.5250134989e-07 -6.0769885013e-07 1.1378187913e-06 -2.8759690381e-10 1.8014944118e-10 1.9436449827e-06 1.1692130905e-09
-1.3712598605e-09 -4.2142275038e-13 2.6526281764e-12 -6.2107514666e-10 6.2481261803e-10 1.7071302282e-13 -1.1308297235e-12
6.5244148526e-13 -2.6896176799e-13 1.0818380000e-13 2.2403446280e-09 1.2432442781e-16 2.6645790451e-16 4.6861590300e-12
2023029120042.000 5545.1058484706 4099.0637558983 639.9732926999 -3.1751019078 3.3393781615 6.0311342074
7.1443355656e-07 -6.9977482888e-07 1.3041076287e-06 -3.1690863031e-10 1.9917887465e-10 2.2201880265e-06 1.2955392971e-09
-1.5739731161e-09 -3.8851007950e-13 2.9248489755e-12 -6.8163845796e-10 7.1691130676e-10 -2.1606860636e-14 -1.2557068610e-12
7.1209774985e-13 -1.0970890092e-13 -5.4300718936e-14 2.3623380481e-09 4.4057620502e-16 -1.0166578845e-16 4.3825795558e-12
2023029120142.000 5342.7467233180 4290.4189962419 1000.1920454946 -3.5677795100 3.0368229797 5.9718150309
7.7928520094e-07 -8.0088706272e-07 1.4946949954e-06 -3.3673634157e-10 1.8773176305e-10 2.5090394529e-06 1.4297472506e-09
-1.8005471066e-09 -2.9517079506e-13 3.2176490551e-12 -7.4512894815e-10 8.1792161642e-10 -2.7632130906e-13 -1.3885000021e-12
7.7463705809e-13 8.5454488346e-14 -3.0191967864e-13 2.4451873985e-09 8.6552792717e-16 -5.1793474111e-16 4.0641435112e-12
2023029120242.000 5117.2800174080 4463.2190162117 1356.0728575873 -3.9450740258 2.7210949875 5.8865878580
8.4679087140e-07 -9.1119483334e-07 1.7118623435e-06 -3.4427011400e-10 1.3517428022e-10 2.8054088619e-06 1.5716888456e-09
-2.0526795840e-09 -1.2574194209e-13 3.5322163316e-12 -8.1128348326e-10 9.2798114016e-10 -5.9620470582e-13 -1.5290377957e-12
8.3979715562e-13 3.1900987147e-13 -6.4265502662e-13 2.4874564693e-09 1.4039176544e-15 -9.7198985527e-16 3.7366210226e-12
2023029120342.000 4869.6785001958 4616.7143621116 1706.0716959172 -4.3053381634 2.3935671572 5.7758198873
9.1664790598e-07 -1.0307717381e-06 1.9579181028e-06 -3.3649891911e-10 3.0576527941e-11 3.1043755643e-06 1.7211514837e-09
-2.3320527052e-09 1.3517200720e-13 3.8697090621e-12 -8.7980146227e-10 1.0471399906e-09 -9.8206032314e-13 -1.6770836964e-12
9.0727875900e-13 5.9277878305e-13 -1.0827791872e-12 2.4884131984e-09 2.0569149987e-15 -1.4530592612e-15 3.4059417113e-12
2023029120442.000 4601.0115348876 4750.2395335385 2048.6699486507 -4.6470002837 2.0556638801 5.6399909147
9.8852024596e-07 -1.1595987880e-06 2.2351749974e-06 -3.1023593245e-10 -1.3685674949e-10 3.4009739757e-06 1.8778551054e-09
-2.6403180617e-09 5.0212271706e-13 4.2312466463e-12 -9.5034898276e-10 1.1753542127e-09 -1.4325987217e-12 -1.8323332489e-12
9.7675010443e-13 9.0779680191e-13 -1.6265829786e-12 2.4480425223e-09 2.8220958130e-15 -1.9500221613e-15 3.0780907387e-12
2023029120542.000 4312.4403668452 4863.2158937893 2382.3811211832 -4.9685704709 1.7088553169 5.4796914005
1.0620428394e-06 -1.2975586877e-06 2.5459257891e-06 -2.6218819723e-10 -3.7740023911e-10 3.6902797958e-06 2.0414500935e-09
-2.9790810844e-09 9.8819272457e-13 4.6179004188e-12 -1.0225635125e-09 1.3124804074e-09 -1.9444803093e-12 -1.9944122146e-12
1.0478519286e-12 1.2641665881e-12 -2.2762407988e-12 2.3670465940e-09 3.6934802271e-15 -2.4517169490e-15 2.7590038984e-12
2023029120642.000 4005.2129982896 4955.1542342683 2705.7574086327 -5.2686479797 1.3546510234 5.2956200269
1.1368265145e-06 -1.4444314138e-06 2.8924177870e-06 -1.8912059244e-10 -7.0049979844e-10 3.9674954552e-06 2.2115160744e-09
-3.3498850451e-09 1.6042475239e-12 5.0306845107e-12 -1.0960590054e-09 1.4582716999e-09 -2.5124785365e-12 -2.1628756144e-12
1.1202028347e-12 1.6608702076e-12 -3.0317782683e-12 2.2468323829e-09 4.6615796398e-15 -2.9473221375e-15 2.4544636796e-12
2023029120742.000 3680.6586387261 5025.6569111890 3017.3960826226 -5.5459275354 0.9945924098 5.0885799730
1.2124632584e-06 -1.5998911976e-06 3.2768264652e-06 -8.7972096468e-11 -1.1143992736e-09 4.2280333291e-06 2.3875616662e-09
-3.7541948687e-09 2.3583972473e-12 5.4705468912e-12 -1.1704313789e-09 1.6123751218e-09 -3.1295900999e-12 -2.3372076883e-12
1.1934049452e-12 2.0956649286e-12 -3.8909694780e-12 2.0894869015e-09 5.7136641312e-15 -3.4265437554e-15 2.1699981891e-12
2023029120842.000 3340.1818072042 5074.4195590398 3315.9456440297 -5.7992051894 0.6302462275 4.8594751315
1.2885318346e-06 -1.7635050055e-06 3.7012285421e-06 4.3904272317e-11 -1.6258488062e-09 4.4675952570e-06 2.5690252212e-09
-4.1933809756e-09 3.2552867890e-12 5.9383607146e-12 -1.2452642628e-09 1.7743304393e-09 -3.7872274152e-12 -2.5168227673e-12
