created:2024-01-15 23:38:11 UTC
ephemeris_start:2024-01-15 23:21:42 UTC ephemeris_stop:2024-01-18 23:21:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015232142.000 -1378.1652020206 -6754.6529995751 767.6455409546 5.5923561389 -0.5571338419 5.0929504107
4.7532930558e-07 -3.9711857469e-07 7.9092565281e-07 -1.6195861604e-10 1.2072300896e-11 1.2918891409e-06 8.2581458603e-10
-9.1984942937e-10 1.3191365207e-14 1.9414752899e-12 -4.7201912401e-10 4.1710814267e-10 -1.6510784797e-13 -8.2974737180e-13
5.0526849176e-13 -5.2512351009e-13 1.8947739349e-13 1.7327544069e-09 -1.0266788122e-16 1.0251339683e-16 5.3958876313e-12
2024015232242.000 -1039.8989794503 -6773.5215981277 1071.3461657812 5.6791386474 -0.0715902154 5.0267595994
5.2378390966e-07 -4.6361052445e-07 9.0140195209e-07 -1.9529739842e-10 7.6030305003e-12 1.5130929497e-06 9.2273904317e-10
-1.0620194780e-09 6.1081191232e-14 2.1506440064e-12 -5.2135460951e-10 4.8561380163e-10 -3.3126067262e-13 -9.2888019202e-13
5.5564638617e-13 -4.2173926858e-13 7.3958573806e-14 1.9489583517e-09 1.2584931388e-16 -2.3445622616e-16 5.1599969451e-12
2024015232342.000 -697.1574467726 -6763.2373307350 1370.4226888082 5.7414806579 0.4142781505 4.9388715109
5.7506275946e-07 -5.3766270216e-07 1.0297836981e-06 -2.2253032491e-10 -2.1374797596e-11 1.7583652073e-06 1.0265700714e-09
-1.2222613102e-09 1.5817923875e-13 2.3751124753e-12 -5.7360891968e-10 5.6187973073e-10 -5.5407166181e-13 -1.0351943066e-12
6.0904881805e-13 -2.8876577234e-13 -1.1006509293e-13 2.1333318372e-09 4.4824845980e-16 -6.2578318933e-16 4.8952681817e-12
2024015232442.000 -351.4156154923 -6723.8437467410 1663.5843146473 5.7791117430 0.8983705260 4.8296664280
6.2897962863e-07 -6.1951160363e-07 1.1780271991e-06 -2.4118678566e-10 -8.4494010152e-11 2.0236912468e-06 1.1372209582e-09
-1.4020331797e-09 3.1873969678e-13 2.6158942270e-12 -6.2859029327e-10 6.4614493598e-10 -8.3863835801e-13 -1.1485875797e-12
6.6528055097e-13 -1.2372984826e-13 -3.7073092285e-13 2.2827014198e-09 8.7100470606e-16 -1.0619282105e-15 4.6065142042e-12
2024015232542.000 -4.1615680845 -6655.5102543702 1949.5657186025 5.7918690766 1.3785941224 4.6996172375
6.8530937575e-07 -7.0932641360e-07 1.3481389944e-06 -2.4872879253e-10 -1.9219627849e-10 2.3047096793e-06 1.2545572056e-09
-1.6027935632e-09 5.5790654200e-13 2.8739901959e-12 -6.8606493325e-10 7.3857245580e-10 -1.1883431735e-12 -1.2688996207e-12
7.2409877601e-13 7.5730280862e-14 -7.1475582865e-13 2.3944962648e-09 1.3977131326e-15 -1.5323238899e-15 4.2989646064e-12
2024015232642.000 343.1100550505 -6558.5313608603 2227.1327211697 5.7796982467 1.8528731825 4.5492878488
7.4378986597e-07 -8.0719888347e-07 1.5421579182e-06 -2.4234072290e-10 -3.5518648130e-10 2.5967895364e-06 1.3783887577e-09
-1.8259887366e-09 8.9058659187e-13 3.1503771774e-12 -7.4576065760e-10 8.3924505044e-10 -1.6043607408e-12 -1.3959144182e-12
7.8522139885e-13 3.1123031019e-13 -1.1468360895e-12 2.4667943145e-09 2.0280938033e-15 -2.0255033274e-15 3.9781724921e-12
2024015232742.000 688.9046724285 -6433.3253675741 2495.0876550212 5.7426536912 2.3191586921 4.3793309816
8.0412607342e-07 -9.1313672005e-07 1.7621341753e-06 -2.1902375769e-10 -5.8403373769e-10 2.8951098157e-06 1.5084680642e-09
-2.0730399737e-09 1.3308971129e-12 3.4460011064e-12 -8.0737121186e-10 9.4815736603e-10 -2.0856236360e-12 -1.5293566002e-12
8.4833091221e-13 5.8357313120e-13 -1.6694445824e-12 2.4983549676e-09 2.7580436920e-15 -2.5293827308e-15 3.6499184036e-12
2024015232842.000 1031.7342049096 -6280.4324696055 2752.2746015330 5.6808981690 2.7754381283 4.1904848985
8.6599449586e-07 -1.0270577348e-06 2.0101069606e-06 -1.7565373019e-10 -8.8874156338e-10 3.1947426465e-06 1.6444880345e-09
-2.3453299653e-09 1.8915439424e-12 3.7617692472e-12 -8.7056110119e-10 1.0652101149e-09 -2.6288294944e-12 -1.6688895629e-12
9.1307967481e-13 8.9260842720e-13 -2.2826529896e-12 2.4886402490e-09 3.5796676270e-15 -3.0316226060e-15 3.3201099694e-12
2024015232942.000 1370.1235531663 -6100.5122884073 2997.5844022169 5.5947012776 3.2197445222 3.9835693079
9.2904805893e-07 -1.1487852906e-06 2.2880807735e-06 -1.0906884800e-10 -1.2783572766e-09 3.4907382649e-06 1.7860807933e-09
-2.6441887438e-09 2.5832061747e-12 4.0985422772e-12 -9.3497088260e-10 1.1902056111e-09 -3.2285726512e-12 -1.8141143738e-12
9.7909561907e-13 1.2370979472e-12 -2.9840594395e-12 2.4378237568e-09 4.4814045174e-15 -3.5200503560e-15 2.9946794939e-12
2024015233042.000 1702.6169547004 -5894.3409019400 3229.9594211781 5.4844377681 3.6501641867 3.7594812488
9.9292143987e-07 -1.2780451571e-06 2.5980007629e-06 -1.6205038394e-11 -1.7606453476e-09 3.7782103218e-06 1.9328172954e-09
-2.9708793066e-09 3.4139082032e-12 4.4571263776e-12 -1.0002228218e-09 1.3228447265e-09 -3.8775740450e-12 -1.9645694705e-12
1.0459882663e-12 1.6145820986e-12 -3.7688011014e-12 2.3467872550e-09 5.4482217252e-15 -3.9830700178e-15 2.6794812991e-12
2024015233142.000 2027.7842513562 -5662.8074256685 3448.3980675402 5.3505860592 4.0648441653 3.5191912583
1.0572367229e-06 -1.4144638593e-06 2.9417274710e-06 1.0572950955e-10 -2.3417996081e-09 4.0524200441e-06 2.0842078311e-09
-3.3265831426e-09 4.3884208568e-12 4.8382654227e-12 -1.0659268205e-09 1.4627253246e-09 -4.5669342590e-12 -2.1197311777e-12
1.1133549471e-12 2.0212695284e-12 -4.6295862551e-12 2.2171050069e-09 6.4618988674e-15 -4.4099639359e-15 2.3801906305e-12
2024015233242.000 2344.2270527894 -5406.9101295238 3651.9591008639 5.1937262923 4.4620003703 3.2637398408
1.1216092824e-06 -1.5575685732e-06 3.3210113657e-06 2.5918435959e-10 -3.0260873089e-09 4.3088577959e-06 2.2397034171e-09
-3.7123858593e-09 5.5080193100e-12 5.2426333242e-12 -1.1316865189e-09 1.6093422230e-09 -5.2863334446e-12 -2.2790150540e-12
1.1807871414e-12 2.4520575537e-12 -5.5566709887e-12 2.0510161620e-09 7.5015806902e-15 -4.7910102785e-15 2.1022058919e-12
2024015233342.000 2650.5847626580 -5127.7520459715 3839.7656957902 5.0145375926 4.8399261786 2.9942327430
1.1856537820e-06 -1.7067885912e-06 3.7374675647e-06 4.4619470329e-10 -3.8156009536e-09 4.5433206337e-06 2.3986980512e-09
