created:2023-01-29 12:34:56 UTC
ephemeris_start:2023-01-29 12:09:42 UTC ephemeris_stop:2023-02-01 12:09:42 UTC step_size:60
ephemeris_source:blend
UVW
2023029120942.000 4199.0580702306 -272.2715004954 -5507.5400415749 -0.4589389173 7.5288468558 -0.7223725013
4.7156497979e-07 -3.6161039690e-07 7.2917320186e-07 -8.5964057148e-11 1.4432167138e-10 1.1646039166e-06 8.0715677376e-10
-8.4136283578e-10 -1.2856843571e-12 1.8768952890e-12 -4.4462978184e-10 3.7792918754e-10 1.6964479947e-12 -7.7367811103e-13
4.7758988807e-13 -7.2832875482e-14 -5.2161694074e-13 1.5811109793e-09 -3.1773814402e-16 2.0654002356e-15 5.5326195101e-12
2023029121042.000 4162.5230928874 179.7208790025 -5538.9900413871 -0.7584536452 7.5321607857 -0.3255879044
5.2276601513e-07 -4.2575579915e-07 8.2988347674e-07 -1.3482641927e-10 2.8591947952e-10 1.3687181055e-06 9.0689732223e-10
-9.7629240161e-10 -1.6171114844e-12 2.0878823134e-12 -4.9457756049e-10 4.4249936368e-10 2.0374960323e-12 -8.7211521394e-13
5.2669394720e-13 -2.7775706107e-13 -1.1761534385e-13 1.8161614139e-09 -9.9272269693e-16 2.6163994230e-15 5.3177921714e-12
2023029121142.000 4108.1089807793 630.9407799341 -5546.5828165260 -1.0547005452 7.5031208500 0.0725855165
5.7747492927e-07 -4.9796088138e-07 9.4775690195e-07 -2.0273201950e-10 4.8901359214e-10 1.5993047270e-06 1.0145567484e-09
-1.1294626038e-09 -2.0480330795e-12 2.3152000041e-12 -5.4808670585e-10 5.1511239207e-10 2.4295599666e-12 -9.7866150648e-13
5.7937231442e-13 -5.0537653541e-13 3.5569835345e-13 2.0217502998e-09 -1.7453338496e-15 3.1401002578e-15 5.0713450687e-12
2023029121242.000 4036.0495962594 1079.4505799056 -5530.2859534726 -1.3464203522 7.4418517948 0.4704503224
6.3555595120e-07 -5.7860659822e-07 1.0848701227e-06 -2.9161793261e-10 7.6237281382e-10 1.8526163020e-06 1.1301590748e-09
-1.3025348344e-09 -2.5871361675e-12 2.5600741601e-12 -6.0503746891e-10 5.9616853847e-10 2.8658990298e-12 -1.0933641642e-12
6.3552793732e-13 -7.5227604846e-13 8.8961921601e-13 2.1943463126e-09 -2.5572388679e-15 3.6262735090e-15 4.7977443299e-12
2023029121342.000 3946.6539045054 1523.3234962364 -5490.1688812610 -1.6323725263 7.3486121895 0.8663102898
6.9683256504e-07 -6.6802359721e-07 1.2433865368e-06 -4.0408683288e-10 1.1128406052e-09 2.1245080979e-06 1.2536967827e-09
-1.4972028705e-09 -3.2413738089e-12 2.8237552009e-12 -6.6526057835e-10 6.8599467499e-10 3.3385092485e-12 -1.2161986793e-12
6.9499795112e-13 -1.0152672050e-12 1.4732869757e-12 2.3309759568e-09 -3.4071707034e-15 4.0641621011e-15 4.5019272596e-12
2023029121442.000 3840.3046089184 1960.6523568935 -5426.4026000934 -1.9113397139 7.2237927625 1.2584766747
7.6108374307e-07 -7.6647402776e-07 1.4255449322e-06 -5.4233173689e-10 1.5455714474e-09 2.4105163011e-06 1.3851076734e-09
-1.7151814718e-09 -4.0140840443e-12 3.1074934167e-12 -7.2853984859e-10 7.8484976016e-10 3.8381368036e-12 -1.3470883597e-12
7.5757231202e-13 -1.2897443853e-12 2.0934733956e-12 2.4292813824e-09 -4.2711466359e-15 4.4444013268e-15 4.1892106476e-12
2023029121542.000 3717.4566556788 2389.5574153478 -5339.2590825356 -2.1821321072 7.0679171471 1.6452737579
8.2804770897e-07 -8.7414395792e-07 1.6336403825e-06 -7.0816246868e-10 2.0637223743e-09 2.7059330977e-06 1.5242734308e-09
-1.9581943249e-09 -4.9049945080e-12 3.4125338779e-12 -7.9461489003e-10 8.9291197269e-10 4.3546019692e-12 -1.4858950408e-12
8.2299330952e-13 -1.5699663724e-12 2.7347963354e-12 2.4875595938e-09 -5.1231255343e-15 4.7588974921e-15 3.8652027315e-12
2023029121642.000 3578.6353980579 2808.1943105912 -5229.1102375106 -2.4435936034 6.8816405884 2.0250474360
8.9742541514e-07 -9.9113525980e-07 1.8700035293e-06 -9.0286915208e-10 2.6683041348e-09 3.0058871368e-06 1.6710156742e-09
-2.2279604224e-09 -5.9100665502e-12 3.7401073298e-12 -8.6318448844e-10 1.0102693760e-09 4.8771370143e-12 -1.6324142586e-12
8.9095885088e-13 -1.8491026148e-12 3.3799473375e-12 2.5047919236e-09 -5.9356201500e-15 5.0010072634e-15 3.5357088115e-12
2023029121742.000 3424.4344203326 3214.7618382422 -5096.4263968664 -2.6946065756 6.6657458289 2.3961719747
9.6888458734e-07 -1.1174585256e-06 2.1369777970e-06 -1.1271313777e-09 3.3580512595e-09 3.3054268490e-06 1.8250925736e-09
-2.5261792083e-09 -7.0215463980e-12 4.0914202282e-12 -9.3391063469e-10 1.1369116260e-09 5.3946784546e-12 -1.7863710130e-12
9.6112648467e-13 -2.1193566019e-12 4.0098920200e-12 2.4806620604e-09 -6.6803992567e-15 5.1655493515e-15 3.2066333837e-12
2023029121842.000 3255.5131168554 3607.5095186039 -4941.7744432572 -2.9340956506 6.4211406034 2.7570557907
1.0420642811e-06 -1.2530271535e-06 2.4368948047e-06 -1.3809011631e-09 4.1294107224e-09 3.5996052236e-06 1.9861961288e-09
-2.8545146338e-09 -8.2280507028e-12 4.4676440294e-12 -1.0064231475e-09 1.2727228816e-09 5.8962467575e-12 -1.9474162429e-12
1.0331181062e-12 -2.3720936515e-12 4.6041820529e-12 2.4155622900e-09 -7.3291234186e-15 5.2489221199e-15 2.8838803378e-12
2023029121942.000 3072.5940245091 3984.7450272770 -4765.8155646057 -3.1610322752 6.1488551862 3.1061481165
1.1165798557e-06 -1.3976527103e-06 2.7720483069e-06 -1.6633022986e-09 4.9765882828e-09 3.8835646182e-06 2.1539501500e-09
-3.2145782966e-09 -9.5147732683e-12 4.8699038024e-12 -1.0803248342e-09 1.4174761182e-09 6.3712880106e-12 -2.1151241559e-12
1.1065253293e-12 -2.5980115659e-12 5.1412613936e-12 2.3105878057e-09 -7.8539717422e-15 5.2490994614e-15 2.5732528245e-12
2023029122042.000 2876.4598710406 4344.8414421297 -4569.3025957964 -3.3744393648 5.8500386545 3.4419459727
1.1920282765e-06 -1.5510416614e-06 3.1446670186e-06 -1.9725433814e-09 5.8916506469e-09 4.1526201716e-06 2.3279089931e-09
-3.6079118611e-09 -1.0863785043e-11 5.2992662795e-12 -1.1551971166e-09 1.5708290050e-09 6.8099745992e-12 -2.2889905156e-12
1.1809154665e-12 -2.7873447865e-12 5.5987684551e-12 2.1675191242e-09 -8.2282282224e-15 5.1655557588e-15 2.2803544185e-12
2023029122142.000 2667.9503426820 4686.2442429871 -4353.0769497561 -3.5733956428 5.5259542257 3.7630007812
1.2679936640e-06 -1.7127935408e-06 3.5568866963e-06 -2.3058566583e-09 6.8646638936e-09 4.4023404025e-06 2.5075571135e-09
