created:2024-01-15 23:38:07 UTC
ephemeris_start:2024-01-15 23:16:42 UTC ephemeris_stop:2024-01-18 23:16:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015231642.000 -4687.5995720551 1990.5870865385 -4713.9616256054 -2.7368663507 -7.0597927943 -0.2598020582
4.4627791771e-07 -3.5477878780e-07 7.2086859600e-07 -4.0637302766e-11 2.6491712435e-10 1.1503529980e-06 7.6460793491e-10
-8.2723635145e-10 -1.3034328226e-12 1.8022587496e-12 -4.3969143600e-10 3.7249508614e-10 1.7508757909e-12 -7.6376001343e-13
4.7052690192e-13 -1.1022739839e-13 -1.5415947351e-13 1.5624681914e-09 -4.8554602491e-16 2.3221213351e-15 5.5455311513e-12
2024015231742.000 -4841.6519294703 1563.0374696677 -4719.4121331040 -2.3963764153 -7.1867628316 0.0781823706
4.9306808785e-07 -4.1640993470e-07 8.1973665274e-07 -8.3604550680e-11 4.2966994358e-10 1.3523549890e-06 8.5703868733e-10
-9.5753802478e-10 -1.6442571211e-12 2.0012570204e-12 -4.8735726377e-10 4.3591699064e-10 2.0943009375e-12 -8.5831109616e-13
5.1899904795e-13 -2.9434123104e-13 2.5629555942e-13 1.7996664641e-09 -1.1453124886e-15 2.8610030839e-15 5.3337203795e-12
2024015231842.000 -4974.9593902563 1128.7913673003 -4704.5864514267 -2.0456183221 -7.2829401809 0.4158311136
5.4281416101e-07 -4.8547532108e-07 9.3522780079e-07 -1.4344297286e-10 6.5584005264e-10 1.5811086208e-06 9.5645038458e-10
-1.1049730802e-09 -2.0823516283e-12 2.2148709411e-12 -5.3813367897e-10 5.0700929572e-10 2.4853562291e-12 -9.6022128415e-13
5.7073859960e-13 -4.9946129884e-13 7.3061267514e-13 2.0077460436e-09 -1.8791293534e-15 3.3659707777e-15 5.0900117091e-12
2024015231942.000 -5086.9505446898 689.7088808694 -4669.5479211608 -1.6860837577 -7.3479149461 0.7517041850
5.9535362551e-07 -5.6226126647e-07 1.0692784636e-06 -2.2215729863e-10 9.5143137359e-10 1.8329046154e-06 1.0627886436e-09
-1.2710173169e-09 -2.6262295620e-12 2.4441419781e-12 -5.9186346072e-10 5.8608585866e-10 2.9165671089e-12 -1.0694509045e-12
6.2559811055e-13 -7.2277801728e-13 1.2593056054e-12 2.1831393248e-09 -2.6680390660e-15 3.8269654379e-15 4.8188187428e-12
2024015232042.000 -5177.1444715010 247.6713168471 -4614.4461420922 -1.3193017624 -7.3814070399 1.0843679971
6.5048566195e-07 -6.4699669043e-07 1.2238889692e-06 -3.2228264740e-10 1.3224803141e-09 2.1036328770e-06 1.1759636620e-09
-1.4571586300e-09 -3.2820903531e-12 2.6901172446e-12 -6.4834190649e-10 6.7338266445e-10 3.3791543020e-12 -1.1858910811e-12
6.8336928553e-13 -9.6119910270e-13 1.8306716982e-12 2.3228319256e-09 -3.4899655906e-15 4.2339060313e-15 4.5250310995e-12
2024015232142.000 -5245.1530096536 -195.4272665229 -4539.5163776812 -0.9468332242 -7.3832687680 1.4124015917
7.0796915803e-07 -7.3983774022e-07 1.4011096721e-06 -4.4600699760e-10 1.7732536844e-09 2.3888587666e-06 1.2958319256e-09
-1.6648855769e-09 -4.0524712492e-12 2.9538295516e-12 -7.0732072919e-10 7.6906052668e-10 3.8632955253e-12 -1.3093793488e-12
7.4379798728e-13 -1.2103122948e-12 2.4308317246e-12 2.4244201240e-09 -4.3202984573e-15 4.5782605480e-15 4.2139247133e-12
2024015232242.000 -5290.6824294778 -637.6879494248 -4445.0786154855 -0.5702638258 -7.3534857161 1.7344027219
7.6752691308e-07 -8.4086085356e-07 1.6030207297e-06 -5.9516669252e-10 2.3059714423e-09 2.6838978972e-06 1.4221949179e-09
-1.8956749528e-09 -4.9362152890e-12 3.2362915284e-12 -7.6851155937e-10 8.7319394218e-10 4.3583966700e-12 -1.4396922897e-12
8.0658575784e-13 -1.4645781374e-12 3.0438965220e-12 2.4861511371e-09 -5.1325509818e-15 4.8528601965e-15 3.8910738281e-12
2024015232342.000 -5313.5347304247 -1077.2149460863 -4331.5362806351 -0.1911978614 -7.2921768753 2.0489933439
8.2884973633e-07 -9.5005582256e-07 1.8317103672e-06 -7.7112273163e-10 2.9206691884e-09 2.9838961774e-06 1.5547961780e-09
-2.1509781519e-09 -5.9283866016e-12 3.5384869228e-12 -8.3159017531e-10 9.8576303273e-10 4.8534181564e-12 -1.5765418919e-12
8.7139419121e-13 -1.7173979562e-12 3.6521903084e-12 2.5069534209e-09 -5.8990385781e-15 5.0520261800e-15 3.5622567495e-12
2024015232442.000 -5313.6085643671 -1512.1236214101 -4199.3745998512 0.1887484111 -7.1995948533 2.3548258345
8.9160106470e-07 -1.0673200437e-06 2.0892514161e-06 -9.7461601635e-10 3.6151590349e-09 3.2839128070e-06 1.6933190075e-09
-2.4322065960e-09 -7.0202511172e-12 3.8613613099e-12 -8.9620134956e-10 1.1066467660e-09 5.3372585172e-12 -1.7195726563e-12
9.3785002745e-13 -1.9612024506e-12 4.2365552705e-12 2.4864554986e-09 -6.5915322788e-15 5.1717180258e-15 3.2333579916e-12
2024015232542.000 -5290.8997404791 -1940.5484927424 -4049.1585997286 0.5679535720 -7.0761247408 2.6505886971
9.5542202250e-07 -1.1924540738e-06 2.3776764492e-06 -1.2056397060e-09 4.3850363163e-09 3.5790048257e-06 1.8373848973e-09
-2.7407164019e-09 -8.1993969959e-12 4.2058123205e-12 -9.6196423742e-10 1.2356176133e-09 5.7990886549e-12 -1.8683595422e-12
1.0055508962e-12 -2.1875943586e-12 4.7766380192e-12 2.4249929701e-09 -7.1819313549e-15 5.2095297488e-15 2.9102684101e-12
2024015232642.000 -5245.5013563127 -2360.6510871696 -3881.5307750244 0.9447978221 -6.9222830541 2.9350121286
1.0199368376e-06 -1.3251585910e-06 2.6989518692e-06 -1.4633542584e-09 5.2237123443e-09 3.8643117849e-06 1.9865527338e-09
-3.0777924866e-09 -9.4500299608e-12 4.5726795133e-12 -1.0284782236e-09 1.3723377868e-09 6.2286301942e-12 -2.0224068441e-12
1.0740716292e-12 -2.3875553825e-12 5.2511555388e-12 2.3236035466e-09 -7.6429573148e-15 5.1645915741e-15 2.5987849549e-12
2024015232742.000 -5177.6034546215 -2770.6278535512 -3697.2084211733 1.3176700149 -6.7387153913 3.2068733858
1.0847585216e-06 -1.4650328360e-06 3.0549513370e-06 -1.7460181915e-09 6.1225142063e-09 4.1351391055e-06 2.1403188321e-09
-3.4446323306e-09 -1.0753358577e-11 4.9627340345e-12 -1.0953291353e-09 1.5163571773e-09 6.6164320042e-12 -2.1811480781e-12
1.1429710507e-12 -2.5516823484e-12 5.6381990583e-12 2.1840101462e-09 -7.9487896189e-15 5.0374866919e-15 2.3045117043e-12
2024015232842.000 -5087.4923304996 -3168.7177789653 -3496.9806626537 1.6849742429 -6.5261941577 3.4650017706
1.1494947259e-06 -1.6115745907e-06 3.4474289387e-06 -2.0509795529e-09 7.0708166200e-09 4.3870387020e-06 2.2981178463e-09
