created:2023-01-29 12:35:07 UTC
ephemeris_start:2023-01-29 11:57:42 UTC ephemeris_stop:2023-02-01 11:57:42 UTC step_size:60
ephemeris_source:blend
UVW
2023029115742.000 -4097.6363509782 5581.8879695467 -176.4396885445 -3.7550083038 -2.5735658501 6.0715466274
5.3312400592e-07 -4.2629122473e-07 8.3895119920e-07 -2.3907368410e-10 4.5097938829e-11 1.3441071383e-06 9.1182404033e-10
-9.8532367954e-10 -2.9132537355e-13 2.0794041056e-12 -5.0038299159e-10 4.3756130144e-10 2.7106754585e-13 -8.7242656125e-13
5.2574293685e-13 -7.7178841470e-13 2.7054731475e-13 1.7834481221e-09 -5.0885857471e-16 7.6984494970e-16 5.8612159541e-12
2023029115842.000 -4313.9185272218 5415.5215026939 187.9724938321 -3.4517879049 -2.9699947942 6.0711278852
5.8817572633e-07 -4.9950531908e-07 9.5650983208e-07 -2.9777173790e-10 9.3506379776e-11 1.5728023844e-06 1.0198850783e-09
-1.1398890921e-09 -3.4399212466e-13 2.3098746911e-12 -5.5464214009e-10 5.1031901611e-10 1.8852902953e-13 -9.7940950977e-13
5.7893620905e-13 -7.0739482297e-13 2.6484828605e-13 2.0228775311e-09 -4.3091464571e-16 5.3562374400e-16 5.6152859761e-12
2023029115942.000 -4511.5513977588 5225.7439983076 551.5693307596 -3.1335920672 -3.3536529695 6.0443893801
6.4648498815e-07 -5.8131840452e-07 1.0935031645e-06 -3.5478102800e-10 1.3283163806e-10 1.8282680940e-06 1.1359844151e-09
-1.3145928692e-09 -3.6802103821e-13 2.5580564828e-12 -6.1223818685e-10 5.9164238764e-10 5.6630526784e-14 -1.0946202856e-12
6.3554191471e-13 -6.1234004912e-13 1.9834058702e-13 2.2290471156e-09 -2.6326367204e-16 2.3200872998e-16 5.3371145448e-12
2023029120042.000 -4689.6776166471 5013.3721098134 912.7747924236 -2.8018011207 -3.7228661314 5.9914391918
7.0785411273e-07 -6.7203571836e-07 1.2521368117e-06 -4.0725967610e-10 1.5500550908e-10 2.1062985443e-06 1.2600608762e-09
-1.5111369172e-09 -3.5135182609e-13 2.8251443088e-12 -6.7298234781e-10 6.8185031009e-10 -1.3160057809e-13 -1.2180054405e-12
6.9538372453e-13 -4.8439337141e-13 5.9824456166e-14 2.3983911954e-09 4.3307916396e-18 -1.3369810864e-16 5.0317588041e-12
2023029120142.000 -4847.5244208160 4779.3212418277 1270.0222173745 -2.4578564826 -4.0760227566 5.9125018608
7.7204560189e-07 -7.7189725458e-07 1.4346808902e-06 -4.5295759050e-10 1.4998473971e-10 2.4022907130e-06 1.3920103525e-09
-1.7312308222e-09 -2.7847456605e-13 3.1123316453e-12 -7.3663560306e-10 7.8117193028e-10 -3.8240184672e-13 -1.3494265723e-12
7.5822239580e-13 -3.1961865653e-13 -1.6167257921e-13 2.5279764017e-09 3.8231358766e-16 -5.5244407388e-16 4.7047585797e-12
2023029120242.000 -4984.4071854533 4524.6013774742 1621.7619854821 -2.1032530619 -4.4115820806 5.8079166561
8.3877792621e-07 -8.8105984567e-07 1.6434554780e-06 -4.8910037657e-10 1.0704226350e-10 2.7113318453e-06 1.5316624840e-09
-1.9765790573e-09 -1.3346882717e-13 3.4207865270e-12 -8.0291448770e-10 8.8975420382e-10 -6.9971332251e-13 -1.4886847747e-12
8.2377455367e-13 -1.1488342041e-13 -4.7535340121e-13 2.6155597892e-09 8.7712538221e-16 -1.0138956787e-15 4.3620300391e-12
2023029120342.000 -5099.7324222146 4250.3126721797 1966.4682402493 -1.7395327892 -4.7280802776 5.6781362399
9.0773012894e-07 -9.9958996317e-07 1.8808077663e-06 -5.1257795318e-10 1.5056884073e-11 3.0282834119e-06 1.6787800135e-09
-2.2488662910e-09 9.9766736544e-14 3.7516450475e-12 -8.7149492674e-10 1.0076506706e-09 -1.0852006136e-12 -1.6355129762e-12
8.9171470664e-13 1.3233210737e-13 -8.8849731313e-13 2.6596269057e-09 1.4915603989e-15 -1.5066464867e-15 4.0097635634e-12
2023029120442.000 -5193.0004022026 3957.6406232606 2302.6456450147 -1.3682778393 -5.0241376202 5.5237248252
9.7854605019e-07 -1.1274562823e-06 2.1490879717e-06 -5.2001214246e-10 -1.3710830624e-10 3.3478702411e-06 1.8330559154e-09
-2.5497418417e-09 4.3678133257e-13 4.1060019895e-12 -9.4201697303e-10 1.1348142441e-09 -1.5382700563e-12 -1.7895735104e-12
9.6168055315e-13 4.2372310137e-13 -1.4062914160e-12 2.6594181574e-09 2.2245480233e-15 -2.0187411668e-15 3.6543152917e-12
2023029120542.000 -5263.8073539767 3647.8508232371 2628.8359830631 -0.9911034164 -5.2984649439 5.3453549581
1.0508391595e-06 -1.2645235447e-06 2.4506235651e-06 -5.0791072266e-10 -3.6028178544e-10 3.6647720198e-06 1.9941114071e-09
-2.8808035035e-09 8.9171143654e-13 4.4849013862e-12 -1.0140901260e-09 1.2710914100e-09 -2.0561938906e-12 -1.9504565707e-12
1.0332788424e-12 7.5991336708e-13 -2.0317492127e-12 2.6149418881e-09 3.0709808610e-15 -2.5381799982e-15 3.3020958142e-12
2023029120642.000 -5311.8472290543 3322.2833664140 2943.6245616504 -0.6096505682 -5.5498688825 5.1438044700
1.1241979359e-06 -1.4105478651e-06 2.7876921645e-06 -4.7277500402e-10 -6.6456190444e-10 3.9737155567e-06 2.1614949222e-09
-3.2435809631e-09 1.4766131993e-12 4.8893271550e-12 -1.0872991333e-09 1.4162179176e-09 -2.6341288182e-12 -2.1176795699e-12
1.1060916517e-12 1.1402994714e-12 -2.7655032470e-12 2.5269739611e-09 4.0218107151e-15 -3.0530907758e-15 2.9594580441e-12
2023029120742.000 -5336.9130295613 2982.3469373182 3245.6464581573 -0.2255785139 -5.7772574914 4.9199540590
1.1981917018e-06 -1.5651735928e-06 3.1624934874e-06 -4.1109392021e-10 -1.0588154352e-09 4.2695661848e-06 2.3346820731e-09
-3.6395190386e-09 2.2011362262e-12 5.3201938932e-12 -1.1612101800e-09 1.5698160593e-09 -3.2651497066e-12 -2.2906874419e-12
1.1796829807e-12 1.5630164572e-12 -3.6055870840e-12 2.3970438864e-09 5.0644444858e-15 -3.5518542579e-15 2.6325863022e-12
2023029120842.000 -5338.8976324309 2629.5125402979 3533.5925693817 0.1594442917 -5.9796462071 4.6747825701
1.2723767935e-06 -1.7279318041e-06 3.5771207929e-06 -3.1941562235e-10 -1.5503455032e-09 4.5474167073e-06 2.5130765916e-09
-4.0699609693e-09 3.0721132581e-12 5.7783378869e-12 -1.2353773625e-09 1.7313936221e-09 -3.9405555026e-12 -2.4688538971e-12
1.2536055709e-12 2.0248605176e-12 -4.5474633661e-12 2.2274077775e-09 6.1830978506e-15 -4.0235186031e-15 2.3273886037e-12
2023029120942.000 -5317.7941003536 2265.3069450380 3806.2152952397 0.5437478396 -6.1561611067 4.4093602717
1.3463030037e-06 -1.8982405063e-06 4.0335322002e-06 -1.9460252832e-10 -2.1447298842e-09 4.8026723300e-06 2.6960123101e-09
