created:2024-01-15 23:38:19 UTC
ephemeris_start:2024-01-15 23:06:42 UTC ephemeris_stop:2024-01-18 23:06:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015230642.000 1913.5035214600 6428.1335327995 1595.3513258555 -5.1601278045 2.7498824135 -4.8676175818
5.1320654724e-07 -4.0853338298e-07 8.0111467949e-07 2.2984376101e-10 -2.0664145895e-10 1.2929388270e-06 8.8828660520e-10
-9.4947899748e-10 8.4124643516e-13 2.0530506795e-12 -4.8412313102e-10 4.2545123673e-10 -8.4081238917e-13 -8.5512036467e-13
5.1559097282e-13 6.9497983345e-13 -2.5250771875e-13 1.7294768821e-09 6.8233764646e-16 -1.4367163273e-15 5.3835864039e-12
2024015230742.000 1599.9289865270 6578.9208720413 1300.0028326022 -5.2885368880 2.2745265654 -4.9737243444
5.6745233203e-07 -4.7962215913e-07 9.1508227285e-07 2.9805137900e-10 -3.0945380543e-10 1.5135885565e-06 9.9574207692e-10
-1.1007708219e-09 1.0150609653e-12 2.2820206595e-12 -5.3773663720e-10 4.9682432621e-10 -8.7101224070e-13 -9.6221917882e-13
5.6842651393e-13 6.9608000406e-13 -3.7087670931e-13 1.9429213872e-09 8.2367005663e-16 -1.3704041681e-15 5.1435311886e-12
2024015230842.000 1279.3427609992 6700.8775627868 998.9416388838 -5.3937662232 1.7892142627 -5.0579724672
6.2511045374e-07 -5.5924830076e-07 1.0480942629e-06 3.7012478046e-10 -4.2302636062e-10 1.7579460414e-06 1.1113224513e-09
-1.2721292030e-09 1.1939619426e-12 2.5288835019e-12 -5.9486759653e-10 5.7675680736e-10 -8.6811962498e-13 -1.0777002616e-12
6.2486786711e-13 6.7598121853e-13 -4.5034786049e-13 2.1240375986e-09 8.9953124392e-16 -1.2296480751e-15 4.8745707405e-12
2024015230942.000 953.1499550612 6793.4701845373 693.4908244921 -5.4753541512 1.2960836717 -5.1199905506
6.8600208899e-07 -6.4776028500e-07 1.2023522251e-06 4.4482406789e-10 -5.4125313259e-10 2.0219364974e-06 1.2350068992e-09
-1.4652816503e-09 1.3671686796e-12 2.7948833013e-12 -6.5533664001e-10 6.6559582354e-10 -8.2271535953e-13 -1.2015175091e-12
6.8474064132e-13 6.3008783140e-13 -4.7655648566e-13 2.2696550255e-09 8.9169433198e-16 -1.0178550847e-15 4.5816830234e-12
2024015231042.000 622.7802979465 6856.2947064848 384.9928771041 -5.5329440598 0.7973090324 -5.1595067628
7.4990210259e-07 -7.4543824543e-07 1.3801356872e-06 5.2070025311e-10 -6.5634830385e-10 2.3011404983e-06 1.3667197738e-09
-1.6819711103e-09 1.5214249974e-12 3.0812574402e-12 -7.1891363188e-10 7.6361137150e-10 -7.2665498043e-13 -1.3335591196e-12
7.4781263630e-13 5.5345965273e-13 -4.3544870275e-13 2.3772267754e-09 7.8348185898e-16 -7.4034416581e-16 4.2702673766e-12
2024015231142.000 289.6816901998 6889.0783434853 74.8035159266 -5.5662865664 0.2950886104 -5.1763510894
8.1654082780e-07 -8.5248241994e-07 1.5837832554e-06 5.9575795843e-10 -7.5933437449e-10 2.5908730503e-06 1.5063225338e-09
-1.9239418168e-09 1.6416209564e-12 3.3892237403e-12 -7.8532072052e-10 8.7098865510e-10 -5.7367040205e-13 -1.4736472203e-12
8.1380097220e-13 4.4115542944e-13 -3.1391623480e-13 2.4448756036e-09 5.6074664738e-16 -4.0435433117e-16 3.9460471898e-12
2024015231242.000 -44.6862284949 6891.6806634852 -235.7143621265 -5.5752397726 -0.2083654224 -5.1704541380
8.8560766636e-07 -9.6900440763e-07 1.8156705232e-06 6.6754646541e-10 -8.4025377633e-10 2.8862657582e-06 1.6536102580e-09
-2.1929244323e-09 1.7114817812e-12 3.7199714339e-12 -8.5423638243e-10 9.8781810358e-10 -3.5935867837e-13 -1.6215331326e-12
8.8237597856e-13 2.8846423023e-13 -9.9897330778e-14 2.4714265186e-09 2.1234966859e-16 -1.8250703677e-17 3.6149686926e-12
2024015231342.000 -378.8585520703 6864.0941769998 -545.1967201445 -5.5597702396 -0.7108354082 -5.1418474895
9.5675519985e-07 -1.0950192359e-06 2.0781859133e-06 7.3321603496e-10 -8.8846668351e-10 3.1823524439e-06 1.8083083166e-09
-2.4906200987e-09 1.7143146357e-12 4.0746511134e-12 -9.2530015184e-10 1.1140872596e-09 -8.1266991396e-14 -1.7768943500e-12
9.5316658491e-13 9.1163779865e-14 2.1740175198e-13 2.4564271369e-09 -2.6941498991e-16 4.0882653420e-16 3.2830955057e-12
2024015231442.000 -711.3716632156 6806.4443552667 -852.2844668008 -5.5199537644 -1.2101088401 -5.0906644498
1.0296038979e-06 -1.2304386993e-06 2.3737046892e-06 7.8955103330e-10 -8.9303879704e-10 3.4741564382e-06 1.9700698891e-09
-2.8186837235e-09 1.6336704741e-12 4.4543644849e-12 -9.9811801044e-10 1.2496741778e-09 2.6097807210e-13 -1.9393325181e-12
1.0257664419e-12 -1.5426686240e-13 6.4720504875e-13 2.4001551820e-09 -8.8861286203e-16 8.6712847028e-16 2.9565012089e-12
2024015231542.000 -1040.7696971171 6718.9889805819 -1155.6295479118 -5.4559746387 -1.7039898701 -5.0171393412
1.1037473465e-06 -1.3750661068e-06 2.7045615073e-06 8.3300425712e-10 -8.4315275443e-10 3.7567779942e-06 2.1384743943e-09
-3.1787067396e-09 1.4539568424e-12 4.8601540664e-12 -1.0722683367e-09 1.3943424714e-09 6.6562671746e-13 -2.1083724587e-12
1.0997406457e-12 -4.5045531861e-13 1.1969126731e-12 2.3036130087e-09 -1.6456162765e-15 1.3465408166e-15 2.6411618921e-12
2024015231642.000 -1365.6111122202 6602.1168284453 -1453.9009526653 -5.3681237950 -2.1903092353 -4.9216056696
1.1787579355e-06 -1.5285925663e-06 3.0730218903e-06 8.5974571651e-10 -7.2849420439e-10 4.0254802698e-06 2.3130269247e-09
-3.5721995862e-09 1.1610122761e-12 5.2929930316e-12 -1.1473082964e-09 1.5477380716e-09 1.1288873792e-12 -2.2834622422e-12
1.1746328887e-12 -7.9895524492e-13 1.8719333547e-12 2.1685092731e-09 -2.5371665992e-15 1.8369060119e-15 2.3428506399e-12
2024015231742.000 -1684.4749788278 6456.3457986677 -1745.7906092663 -5.2567978214 -2.6669338230 -4.8044941330
1.2541929118e-06 -1.6905948991e-06 3.4812530452e-06 8.6587162259e-10 -5.3951787601e-10 4.2757723569e-06 2.4931587215e-09
-4.0005741746e-09 7.4294410380e-13 5.7537753447e-12 -1.2227805621e-09 1.7093877717e-09 1.6451486081e-12 -2.4639743390e-12
1.2499729018e-12 -1.1999837424e-12 2.6756287598e-12 1.9972281052e-09 -3.5563495598e-15 2.3284292784e-15 2.0670358676e-12
2024015231842.000 -1995.9672736035 6282.3204521964 -2030.0191347392 -5.1224964736 -3.1317761167 -4.6663299449
1.3296007031e-06 -1.8605352543e-06 3.9312944664e-06 8.4759165576e-10 -2.6778232792e-10 4.5034878886e-06 2.6782287087e-09
