created:2024-01-15 23:38:25 UTC
ephemeris_start:2024-01-15 23:14:42 UTC ephemeris_stop:2024-01-18 23:14:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015231442.000 88.6330696704 5840.2498529037 -3746.5757018452 -6.6248472486 -1.9142638613 -3.1429699908
4.4728016528e-07 -3.5285196049e-07 7.1902001602e-07 3.8203833829e-11 1.9017864628e-10 1.1443438625e-06 7.6616323124e-10
-8.2462173870e-10 -9.5783619415e-13 1.8044639798e-12 -4.3815811822e-10 3.7051180746e-10 1.3139964258e-12 -7.6123881907e-13
4.6909116480e-13 2.7703381046e-13 -2.5823099030e-13 1.5526305732e-09 -1.8464630331e-16 1.4998907494e-15 5.5534214070e-12
2024015231542.000 -308.7638096026 5712.9491074067 -3926.9606073769 -6.6169726883 -2.3275580167 -2.8677113407
4.9453362580e-07 -4.1444273521e-07 8.1738820953e-07 2.8798170307e-11 3.0487918900e-10 1.3452158681e-06 8.5920862670e-10
-9.5471494780e-10 -1.2139159263e-12 2.0043238789e-12 -4.8593062048e-10 4.3358210833e-10 1.6373117650e-12 -8.5582534382e-13
5.1731978222e-13 9.9805126075e-14 7.7448045886e-14 1.7906984385e-09 -7.5080197213e-16 2.0582507838e-15 5.3426696521e-12
2024015231642.000 -704.8361188926 5561.1443464147 -4090.4556408151 -6.5807206717 -2.7307783333 -2.5801805374
5.4482467556e-07 -4.8353136405e-07 9.3233574274e-07 5.1437626233e-12 4.7434491436e-10 1.5729528460e-06 9.5933851525e-10
-1.1019748936e-09 -1.5625676638e-12 2.2188769341e-12 -5.3687321065e-10 5.0432982835e-10 2.0249319408e-12 -9.5782959203e-13
5.6884298602e-13 -1.0832145518e-13 4.9457107384e-13 1.9997900625e-09 -1.4206458627e-15 2.6265087724e-15 5.0999075370e-12
2024015231742.000 -1097.8859369201 5385.4916207909 -4236.3614952244 -6.5162585384 -3.1222066083 -2.2816142522
5.9799555790e-07 -5.6041919161e-07 1.0658087588e-06 -3.5629502778e-11 7.0933264256e-10 1.8238616212e-06 1.0665045687e-09
-1.2678884255e-09 -2.0172053490e-12 2.4491644018e-12 -5.9083647553e-10 5.8308146725e-10 2.4749684043e-12 -1.0672184464e-12
6.2352391687e-13 -3.4658463732e-13 9.9142954178e-13 2.1763291905e-09 -2.1849447328e-15 3.1926964361e-15 4.8295511404e-12
2024015231842.000 -1486.2285949615 5186.7487551060 -4364.0542640619 -6.4238729781 -3.5001767711 -1.9732948831
6.5384858339e-07 -6.4535033963e-07 1.2198211659e-06 -9.6587108467e-11 1.0199520775e-09 2.0938478336e-06 1.1806211168e-09
-1.4539556901e-09 -2.5908195441e-12 2.6962316687e-12 -6.4762356410e-10 6.7008970857e-10 2.9838599389e-12 -1.1838932859e-12
6.8116749705e-13 -6.1449715996e-13 1.5641993728e-12 2.3172940630e-09 -3.0314958479e-15 3.7439412473e-15 4.5364903557e-12
2024015231942.000 -1868.2002278631 4965.7717453069 -4472.9882344980 -6.3039680052 -3.8630822291 -1.6565442730
7.1214448523e-07 -7.3849689471e-07 1.3964408704e-06 -1.8080954832e-10 1.4152549060e-09 2.3784915677e-06 1.3015486791e-09
-1.6616792448e-09 -3.2939140952e-12 2.9611109800e-12 -7.0699396133e-10 7.6553482244e-10 3.5459450270e-12 -1.3077036643e-12
7.4153370591e-13 -9.1026625898e-13 2.2063481187e-12 2.4202735359e-09 -3.9441441191e-15 4.2677140793e-15 4.2259985531e-12
2024015232042.000 -2242.1646694649 4723.5110631061 -4562.6980523074 -6.1570625666 -4.2093812549 -1.3327183750
7.7260643228e-07 -8.3995160173e-07 1.5977700485e-06 -2.9127784748e-10 1.9028864193e-09 2.6731222394e-06 1.4290924809e-09
-1.8925521023e-09 -4.1341756847e-12 3.2448161355e-12 -7.6866684831e-10 8.6951390571e-10 4.1537586665e-12 -1.4384406235e-12
8.0433925301e-13 -1.2309169543e-12 2.9087637328e-12 2.4835068207e-09 -4.9032890075e-15 4.7521251914e-15 3.9036435720e-12
2024015232142.000 -2606.5202931899 4461.0075973112 -4632.8006195616 -5.9837887548 -4.5376027170 -1.0032022328
8.3492405578e-07 -9.4972068359e-07 1.8259238353e-06 -4.3074510065e-10 2.4887718471e-09 2.9728985217e-06 1.5629996453e-09
-2.1480446921e-09 -5.1160171702e-12 3.5483348339e-12 -8.3232516769e-10 9.8203285867e-10 4.7982811909e-12 -1.5758332777e-12
8.6926169148e-13 -1.5722333136e-12 3.6598334406e-12 2.5059129855e-09 -5.8863059685e-15 5.1862240884e-15 3.5751929810e-12
2024015232242.000 -2959.7067388017 4179.3882272434 -4682.9966728540 -5.7848895276 -4.8463524513 -0.6694042596
8.9875803633e-07 -1.0677178389e-06 2.0830072617e-06 -6.0160367651e-10 3.1768499299e-09 3.2728911251e-06 1.7029570424e-09
-2.4295909641e-09 -6.2402283998e-12 3.8726205093e-12 -8.9762027555e-10 1.1029995261e-09 5.4692284507e-12 -1.7195460408e-12
9.3594414604e-13 -1.9287419101e-12 4.4455671301e-12 2.4871089391e-09 -6.8680594162e-15 5.5602362322e-15 3.2465161933e-12
2024015232342.000 -3300.2114655397 3879.8610230954 -4713.0719965387 -5.5612152527 -5.1343191160 -0.3327499473
9.6374517203e-07 -1.1937595417e-06 2.3710907475e-06 -8.0573548391e-10 3.9688786208e-09 3.5681670286e-06 1.8485898502e-09
-2.7385737819e-09 -7.5037093572e-12 4.2185837131e-12 -9.6417710624e-10 1.2322181397e-09 6.1553915730e-12 -1.8691765550e-12
1.0040005881e-12 -2.2937270417e-12 5.2497804502e-12 2.4274156292e-09 -7.8214624755e-15 5.8657717018e-15 2.9234850497e-12
2024015232442.000 -3626.5760811577 3563.7101292302 -4722.8982777985 -5.3137199534 -5.4002791260 0.0053236228
1.0295038500e-06 -1.3275617512e-06 2.6921844809e-06 -1.0444068599e-09 4.8642560832e-09 3.8538737446e-06 1.9994608851e-09
-3.0763097649e-09 -8.8994210288e-12 4.5870831348e-12 -1.0315997672e-09 1.3693851661e-09 6.8449443341e-12 -2.0242543740e-12
1.0730215694e-12 -2.6593270028e-12 6.0542619656e-12 2.3278523730e-09 -8.7181524035e-15 6.0958922854e-15 2.6118744856e-12
2024015232542.000 -3937.4024589433 3232.2903239335 -4712.4336307249 -5.0434573073 -5.6431020162 0.3433737946
1.0956398188e-06 -1.4687381076e-06 3.0482120550e-06 -1.3181853005e-09 5.8599187168e-09 4.1253221949e-06 2.1550707236e-09
-3.4440337611e-09 -1.0416482834e-11 4.9789163225e-12 -1.0994774812e-09 1.5140866795e-09 7.5257992329e-12 -2.1842404747e-12
1.1425803530e-12 -3.0166772254e-12 6.8390073132e-12 2.1901194320e-09 -9.5291902308e-15 6.2451916769e-15 2.3172648988e-12
2024015232642.000 -4231.3585342580 2887.0213695232 -4681.7227318577 -4.7515760700 -5.8617536123 0.6799586622
1.1617521740e-06 -1.6167996773e-06 3.4409837374e-06 -1.6266816110e-09 6.9504455683e-09 4.3780668032e-06 2.3148586603e-09
