created:2024-01-15 23:38:12 UTC
ephemeris_start:2024-01-15 23:07:42 UTC ephemeris_stop:2024-01-18 23:07:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015230742.000 3423.2838252324 -4253.9922518534 4270.6803825422 4.4245885303 5.7602966738 2.1856002865
4.4493212876e-07 -3.5549143536e-07 7.2422576511e-07 -5.2131779910e-12 -2.3636025858e-10 1.1564455199e-06 7.6547835143e-10
-8.3147960731e-10 1.1529096269e-12 1.8098096795e-12 -4.3907135155e-10 3.7409054045e-10 -1.5576364732e-12 -7.6463801453e-13
4.7197420227e-13 -1.0271221246e-13 1.9821893768e-13 1.5696369467e-09 3.9182639401e-16 -1.9179425894e-15 5.5386927038e-12
2024015230842.000 3681.2076157634 -3899.4746155576 4392.5135694095 4.1697876989 6.0527104192 1.8740474809
4.9163018358e-07 -4.1696942931e-07 8.2348250825e-07 2.0453207368e-11 -3.7954139506e-10 1.3592339489e-06 8.5795121724e-10
-9.6205019447e-10 1.4626164925e-12 2.0093896304e-12 -4.8642641864e-10 4.3747284617e-10 -1.9077361680e-12 -8.5897422095e-13
5.2019409433e-13 9.0236977983e-14 -1.8824211338e-13 1.8055656760e-09 1.0322996162e-15 -2.4960090481e-15 5.3250323779e-12
2024015230942.000 3923.3000657645 -3528.1879252566 4495.4049080305 3.8970720235 6.3190760603 1.5544352125
5.4129189733e-07 -4.8583793658e-07 9.3935156043e-07 6.2708166390e-11 -5.8344046054e-10 1.5886086237e-06 9.5741112679e-10
-1.1097383474e-09 1.8730773610e-12 2.2236295172e-12 -5.3686983528e-10 5.0846280818e-10 -2.3188532142e-12 -9.6063555777e-13
5.7162350432e-13 3.1165577308e-13 -6.5311532434e-13 2.0121656361e-09 1.7695844207e-15 -3.0666785343e-15 5.0795709923e-12
2024015231042.000 4148.5213099865 -3141.7294055763 4578.9120645662 3.6076139371 6.5582545724 1.2281388846
5.9375916112e-07 -5.6238024241e-07 1.0737579011e-06 1.2424801033e-10 -8.5826876804e-10 1.8408365222e-06 1.0638045045e-09
-1.2760150042e-09 2.3963166551e-12 2.4535676313e-12 -5.9025116726e-10 5.8737066997e-10 -2.7867646648e-12 -1.0695886171e-12
6.2612337154e-13 5.5960926781e-13 -1.1913206026e-12 2.1858877918e-09 2.5897026608e-15 -3.6183018315e-15 4.8067767929e-12
2024015231142.000 4355.9037141395 -2741.7616478945 4642.6759500604 3.3026568353 6.7692235791 0.8965620714
6.4883663718e-07 -6.4682382034e-07 1.2286892383e-06 2.0810639964e-10 -1.2130505280e-09 2.1117858895e-06 1.1770439043e-09
-1.4623631586e-09 3.0433290446e-12 2.7002484415e-12 -6.4637404119e-10 6.7443022238e-10 -3.3057664803e-12 -1.1857311035e-12
6.8349578804e-13 8.3242439265e-13 -1.7956193264e-12 2.3237430159e-09 3.4755884356e-15 -4.1385357291e-15 4.5115931808e-12
2024015231242.000 4544.5562773958 -2330.0048819443 4686.4223955332 2.9835091122 6.9510814826 0.5611299150
7.0628925896e-07 -7.3932455889e-07 1.4061829593e-06 3.1716483802e-10 -1.6554283899e-09 2.3970039919e-06 1.2969886042e-09
-1.6702668612e-09 3.8219283643e-12 2.9647022621e-12 -7.0500018166e-10 7.6980330499e-10 -3.8683578274e-12 -1.3089098800e-12
7.4349993859e-13 1.1269895354e-12 -2.4561025698e-12 2.4233596504e-09 4.4064967726e-15 -4.6158362993e-15 4.1993458079e-12
2024015231342.000 4713.6683207678 -1908.2297292130 4709.9632444236 2.6515388527 7.1030506888 0.2232833180
7.6584650402e-07 -8.3996018890e-07 1.6083063364e-06 4.5405990188e-10 -2.1913383084e-09 2.6917925619e-06 1.4234437866e-09
-1.9011992285e-09 4.7365243313e-12 3.2479401581e-12 -7.6585281048e-10 8.7356888493e-10 -4.4655724190e-12 -1.4389135144e-12
8.0585325848e-13 1.4389500377e-12 -3.1603771382e-12 2.4830229756e-09 5.3586270697e-15 -5.0396084435e-15 3.8756526693e-12
2024015231442.000 4862.5129022159 -1478.2496662893 4713.1971154409 2.3081681011 7.2244801828 -0.1155270036
8.2720647238e-07 -9.4872359445e-07 1.8371353725e-06 6.2102420503e-10 -2.8247594823e-09 2.9912885054e-06 1.5561578448e-09
-2.1566093307e-09 5.7877417151e-12 3.5509459254e-12 -8.2862074049e-10 9.8571538484e-10 -5.0872619668e-12 -1.5754688670e-12
8.7023554046e-13 1.7626895995e-12 -3.8937067141e-12 2.5017045307e-09 6.3056624838e-15 -5.4004519730e-15 3.5463280184e-12
2024015231542.000 4990.4498740008 -1041.9134180113 4696.1098414224 1.9548675885 7.3148479135 -0.4538454540
8.9004049445e-07 -1.0655173151e-06 2.0947319813e-06 8.1978852051e-10 -3.5574391304e-09 3.2905474300e-06 1.6948203718e-09
-2.4379082257e-09 6.9722964584e-12 3.8746675685e-12 -8.9296303016e-10 1.1061341727e-09 -5.7223118329e-12 -1.7182383364e-12
9.3629363548e-13 2.0914134310e-12 -4.6390976737e-12 2.4790797356e-09 7.2194813373e-15 -5.6901929208e-15 3.2172829970e-12
2024015231642.000 5096.9286724188 -601.0970411516 4658.7745960032 1.5931512785 7.3737639546 -0.7902173887
9.5399817795e-07 -1.1901493516e-06 2.3831198268e-06 1.0514514183e-09 -4.3887424015e-09 3.5846285702e-06 1.8390608678e-09
-2.7464542984e-09 8.2829053308e-12 4.2200083256e-12 -9.5851413408e-10 1.2346143745e-09 -6.3590063782e-12 -1.8668178619e-12
1.0036467109e-12 2.4172365257e-12 -5.3775511849e-12 2.4155335252e-09 8.0708310253e-15 -5.9021188436e-15 2.8944246407e-12
2024015231742.000 5181.4907138350 -157.6959808834 4601.3516323387 1.2245702748 7.4009727192 -1.1231958541
1.0187127968e-06 -1.3223303648e-06 2.7042591752e-06 1.3162916886e-09 -5.3156295157e-09 3.8686796635e-06 1.9884481980e-09
-3.0835380835e-09 9.7081808708e-12 4.5878173116e-12 -1.0248894725e-09 1.3708391501e-09 -6.9854492784e-12 -2.0207357568e-12
1.0718920109e-12 2.7312685242e-12 -6.0884006527e-12 2.3121539044e-09 8.8299299493e-15 -6.0311901831e-15 2.5835549366e-12
2024015231842.000 5243.7714229414 286.3830592632 4524.0876422698 0.8507058571 7.3963548613 -1.4513475407
1.0838069287e-06 -1.4616723371e-06 3.0600211243e-06 1.6137443917e-09 -6.3325407108e-09 4.1380203339e-06 2.1424908372e-09
-3.4503667586e-09 1.1232992278e-11 4.9788798830e-12 -1.0916913306e-09 1.5143835343e-09 -7.5898123354e-12 -2.1794524302e-12
1.1406110325e-12 3.0238652911e-12 -6.7495101933e-12 2.1707135298e-09 9.4673037527e-15 -6.0739211214e-15 2.2902716106e-12
2024015231942.000 5283.5018123391 729.2303382898 4427.3147295618 0.4731616809 7.3599283684 -1.7732600069
1.1488982256e-06 -1.6076887282e-06 3.4521616184e-06 1.9423560298e-09 -7.4314408892e-09 4.3882225601e-06 2.3006379002e-09
-3.8480485153e-09 1.2838831114e-11 5.3939078168e-12 -1.1585149959e-09 1.6647139569e-09 -8.1607109494e-12 -2.3423610697e-12
