created:2024-01-15 23:38:10 UTC
ephemeris_start:2024-01-15 23:19:42 UTC ephemeris_stop:2024-01-18 23:19:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015231942.000 -2755.2007860159 5011.7302693891 -3929.8903471782 -4.9603876149 -4.9657064602 -2.8571817934
4.5125360086e-07 -3.5963901616e-07 7.2880915809e-07 4.7007201699e-11 2.1187620025e-10 1.1651711567e-06 7.7404948721e-10
-8.3825157234e-10 -1.0089908733e-12 1.8221647936e-12 -4.4362558751e-10 3.7719997642e-10 1.4175807847e-12 -7.7163471483e-13
4.7440591655e-13 2.2838226252e-13 -2.1715010175e-13 1.5815378493e-09 -2.6738861755e-16 1.6849253242e-15 5.5321178298e-12
2024015232042.000 -3046.7027509385 4703.2528097413 -4092.7474526062 -4.7528731010 -5.3131795470 -2.5694491371
4.9853548704e-07 -4.2199627941e-07 8.2897227303e-07 3.4647989017e-11 3.3854473537e-10 1.3693377365e-06 8.6742820410e-10
-9.7006727825e-10 -1.2843173750e-12 2.0228893282e-12 -4.9162277723e-10 4.4117184349e-10 1.7547201660e-12 -8.6685741046e-13
5.2304210107e-13 4.4749406790e-14 1.4177646572e-13 1.8166139201e-09 -8.6383687023e-16 2.2529850462e-15 5.3174779693e-12
2024015232142.000 -3325.1388116589 4374.6057943179 -4238.0045135077 -4.5250205603 -5.6377972074 -2.2707287413
5.4879129260e-07 -4.9184628421e-07 9.4592371318e-07 7.3160070335e-12 5.2262314234e-10 1.5999823411e-06 9.6781767227e-10
-1.1191572854e-09 -1.6559608914e-12 2.2383205562e-12 -5.4273282845e-10 5.1283954330e-10 2.1551807770e-12 -9.6943277235e-13
5.7492786550e-13 -1.6962404246e-13 5.8157700805e-13 2.0222728844e-09 -1.5621478789e-15 2.8241765013e-15 5.0712929868e-12
2024015232242.000 -3589.3179472763 4027.2019410332 -4365.0407303131 -4.2778104360 -5.9381833938 -1.9623034300
6.0185430383e-07 -5.6947320733e-07 1.0816100855e-06 -3.7866889549e-11 7.7459184292e-10 1.8533637216e-06 1.0751553577e-09
-1.2869971761e-09 -2.1366861988e-12 2.4694858557e-12 -5.9679713863e-10 5.9251701211e-10 2.6159153115e-12 -1.0793200262e-12
6.2991774106e-13 -4.1338591902e-13 1.0991111225e-12 2.1949983273e-09 -2.3513199657e-15 3.3865409690e-15 4.7980337624e-12
2024015232342.000 -3838.1100884625 3662.5339374783 -4473.3132540129 -4.0123041340 -6.2130657174 -1.6454957047
6.5751988289e-07 -6.5510413299e-07 1.2380407696e-06 -1.0403323428e-10 1.1041091179e-09 2.1253452224e-06 1.1893448254e-09
-1.4750734123e-09 -2.7389351220e-12 2.7174189006e-12 -6.5361015053e-10 6.8043890501e-10 3.1325115476e-12 -1.1964069511e-12
6.8780516577e-13 -6.8577329001e-13 1.6893496105e-12 2.3318329169e-09 -3.2176058695e-15 3.9274626602e-15 4.5026380620e-12
2024015232442.000 -4070.4512215983 3282.1674770145 -4562.3596775570 -3.7296391144 -6.4612807577 -1.3216620235
7.1554252152e-07 -7.4889228144e-07 1.4172747683e-06 -1.9426900191e-10 1.5196774187e-09 2.4114730803e-06 1.3102348033e-09
-1.6848720583e-09 -3.4723150636e-12 2.9831380090e-12 -7.1292344233e-10 7.7676632097e-10 3.6986126216e-12 -1.3205301163e-12
7.4834011843e-13 -9.8457063178e-13 2.3446155293e-12 2.4304353221e-09 -4.1432879586e-15 4.4350012312e-15 4.1904171673e-12
2024015232542.000 -4285.3477306716 2887.7346639440 -4631.7998490111 -3.4310233502 -6.6817781885 -0.9921867192
7.7564025900e-07 -8.5091036381e-07 1.6214004179e-06 -3.1151139969e-10 2.0283050060e-09 2.7070514856e-06 1.4376186766e-09
-1.9178667571e-09 -4.3433925861e-12 3.2676415588e-12 -7.7444924279e-10 8.8157549581e-10 4.3062287290e-12 -1.4514671366e-12
8.1123013551e-13 -1.3063366383e-12 3.0547312609e-12 2.4891184416e-09 -5.1073089877e-15 4.8979699768e-15 3.8669668289e-12
2024015232642.000 -4481.8804718110 2480.9272079416 -4681.3373863493 -3.1177316171 -6.8736234381 -0.6584771736
8.3749885368e-07 -9.6114369873e-07 1.8525137482e-06 -4.5834361520e-10 2.6352898849e-09 3.0072229012e-06 1.5712318448e-09
-2.1755055696e-09 -5.3551282296e-12 3.5719002470e-12 -8.3786463207e-10 9.9485000267e-10 4.9460737423e-12 -1.5889333415e-12
8.7614455227e-13 -1.6463034599e-12 3.8071939230e-12 2.5068777115e-09 -6.0856395213e-15 5.3063387494e-15 3.5380721979e-12
2024015232742.000 -4659.2086961582 2063.4892441937 -4710.7609326647 -2.7911003041 -7.0360032545 -0.3219591597
9.0077649340e-07 -1.0794845369e-06 2.1126951584e-06 -6.3696734331e-10 3.3438138168e-09 3.3070510916e-06 1.7107497431e-09
-2.4591969830e-09 -6.5068275710e-12 3.8968488392e-12 -9.0281631710e-10 1.1164741520e-09 5.6075985433e-12 -1.7325791170e-12
9.4271935499e-13 -1.9984880836e-12 4.5870527704e-12 2.4834078730e-09 -7.0520412803e-15 5.6509777642e-15 3.2096097640e-12
2024015232842.000 -4816.5735192127 1637.2099803887 -4719.9450595008 -2.4525212322 -7.1682292188 0.0159299627
9.6510895696e-07 -1.2057277085e-06 2.4039847343e-06 -8.4909688491e-10 4.1547390971e-09 3.6016054583e-06 1.8557865682e-09
-2.7702952380e-09 -7.7940100784e-12 4.2433774561e-12 -9.6892590872e-10 1.2462277398e-09 6.2793607110e-12 -1.8819879736e-12
1.0105625891e-12 -2.3557545724e-12 5.3771269662e-12 2.4191079504e-09 -7.9787043973e-15 5.9240030315e-15 2.8874479022e-12
2024015232942.000 -4953.3011014731 1203.9161254452 -4708.8507663483 -2.1034364840 -7.2697401945 0.3537476430
1.0301151503e-06 -1.3395676972e-06 2.7283565401e-06 -1.0957291087e-09 5.0666047647e-09 3.8860452585e-06 2.0058947718e-09
-3.1100851387e-09 -9.2081231464e-12 4.6123225002e-12 -1.0357956132e-09 1.3837822410e-09 6.9495288810e-12 -2.0366753922e-12
1.0792602250e-12 -2.7098203995e-12 6.1583830933e-12 2.3150743664e-09 -8.8367292781e-15 6.1191635836e-15 2.5773476373e-12
2024015233042.000 -5068.8054741521 765.4641745492 -4677.5256038949 -1.7453317880 -7.3401046711 0.6900524458
1.0954029114e-06 -1.4805972072e-06 3.0876922623e-06 -1.3770288787e-09 6.0755372297e-09 4.1557022935e-06 2.1605653426e-09
-3.4797665272e-09 -1.0736630537e-11 5.0044572925e-12 -1.1030142535e-09 1.5286985654e-09 7.6061721408e-12 -2.1960885209e-12
1.1483824176e-12 -3.0514103340e-12 6.9101290300e-12 2.1730823230e-09 -9.5968209054e-15 6.2317906811e-15 2.2848652347e-12
2024015233142.000 -5162.5909524679 323.7326157462 -4626.1034334458 -1.3797299848 -7.3790210388 1.0234095523
1.1605750061e-06 -1.6283072875e-06 3.4837545746e-06 -1.6922709308e-09 7.1752038880e-09 4.4061606722e-06 2.3192289324e-09
