created:2024-01-15 23:38:27 UTC
ephemeris_start:2024-01-15 23:19:42 UTC ephemeris_stop:2024-01-18 23:19:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015231942.000 -3555.5280825943 -5796.5978755836 1364.0846073636 5.3502913283 -2.1118386734 4.9442912872
4.3456138454e-07 -3.4328869997e-07 7.0401938348e-07 -1.2388741106e-10 -4.4133074995e-11 1.1140683883e-06 7.4475164667e-10
-8.0528809726e-10 2.2298110111e-13 1.7649759286e-12 -4.3017196560e-10 3.6113763406e-10 -3.7846406560e-13 -7.4644406129e-13
4.6197132735e-13 -5.7721735504e-13 2.7520566323e-13 1.5116656727e-09 -1.9560655224e-16 -9.2871183057e-17 5.5802588571e-12
2024015232042.000 -3227.0885527279 -5910.7416155090 1657.5846203507 5.5937637785 -1.6915864398 4.8355208242
4.8039384796e-07 -4.0327775585e-07 7.9990048376e-07 -1.5454508122e-10 -6.3378202034e-11 1.3102452628e-06 8.3547122491e-10
-9.3242376766e-10 2.9393279822e-13 1.9612569428e-12 -4.7684904166e-10 4.2291547443e-10 -5.5697241970e-13 -8.3916873336e-13
5.0954388506e-13 -4.7219166128e-13 1.4217025640e-13 1.7535320173e-09 6.3492334054e-17 -4.6282152022e-16 5.3743086167e-12
2024015232142.000 -2884.7580561635 -5999.4425788606 1943.9296373288 5.8131577410 -1.2640517551 4.7058788951
5.2917645880e-07 -4.7057485661e-07 9.1199524857e-07 -1.7865322493e-10 -1.0941514581e-10 1.5337770628e-06 9.3312203816e-10
-1.0763387445e-09 4.1708184649e-13 2.1718862156e-12 -5.2659160625e-10 4.9221315524e-10 -7.9211364271e-13 -9.3914964582e-13
5.6030593440e-13 -3.3816875462e-13 -5.9454992922e-14 1.9669340120e-09 4.1728874364e-16 -8.8439382963e-16 5.1355901048e-12
2024015232242.000 -2530.0102409316 -6062.3191044332 2221.8838255454 6.0075249209 -0.8310819524 4.5559272010
5.8075818074e-07 -5.4547160286e-07 1.0422049559e-06 -1.9376872600e-10 -1.9197874285e-10 1.7810230488e-06 1.0376570452e-09
-1.2384826914e-09 6.0690389361e-13 2.3978813260e-12 -5.7924731697e-10 5.6933078934e-10 -1.0888946369e-12 -1.0463277195e-12
6.1410526408e-13 -1.7271483775e-13 -3.3687342571e-13 2.1481986303e-09 8.7146113368e-16 -1.3477049901e-15 4.8684695400e-12
2024015232342.000 -2164.3724858282 -6099.1011431254 2490.2476547811 6.1760250923 -0.3945492463 4.3863160282
6.3494577705e-07 -6.2819865713e-07 1.1924969926e-06 -1.9722972293e-10 -3.2147039350e-10 2.0479336287e-06 1.1489827571e-09
-1.4203149146e-09 8.7857390354e-13 2.6402515524e-12 -6.3461830776e-10 6.5450225268e-10 -1.4504375709e-12 -1.1605912469e-12
6.7074042806e-13 2.6324596886e-14 -6.9563042802e-13 2.2942068171e-09 1.4284123212e-15 -1.8418128727e-15 4.5778037482e-12
2024015232442.000 -1789.4191495554 -6109.6314985328 2747.8632478447 6.3179332363 0.0436590807 4.1977823667
6.9150580118e-07 -7.1891596655e-07 1.3648883366e-06 -1.8615447902e-10 -5.0856695324e-10 2.3301210704e-06 1.2669534176e-09
-1.6232933062e-09 1.2469811306e-12 2.8999895995e-12 -6.9246442975e-10 7.4788760531e-10 -1.8778169228e-12 -1.2817748151e-12
7.2996556064e-13 2.6037765923e-13 -1.1393273414e-12 2.4024480157e-09 2.0866438362e-15 -2.3551671861e-15 4.2688546681e-12
2024015232542.000 -1406.7645800083 -6093.8663736349 2993.6193934363 6.4326403729 0.4816515375 3.9911440378
7.5016805636e-07 -8.1770484475e-07 1.5614262808e-06 -1.5750080438e-10 -7.6380699893e-10 2.6229350865e-06 1.3913679415e-09
-1.8488622136e-09 1.7261203047e-12 3.1780646585e-12 -7.5250693248e-10 8.4956452962e-10 -2.3699375176e-12 -1.4096555663e-12
7.9149419869e-13 5.3002815768e-13 -1.6693440633e-12 2.4710631628e-09 2.8407238432e-15 -2.8756570203e-15 3.9471980750e-12
2024015232642.000 -1018.0562184552 -6051.8754504138 3226.4563296252 6.5196551267 0.9175377849 3.7672979734
8.1062961931e-07 -9.2456099958e-07 1.7841672740e-06 -1.0808030800e-10 -1.0971001674e-09 2.9215430357e-06 1.5219673038e-09
-2.0984394513e-09 2.3285711501e-12 3.4754149728e-12 -8.1443278481e-10 9.5952108619e-10 -2.9234230000e-12 -1.5439504990e-12
8.5500392462e-13 8.3492062401e-13 -2.2845490225e-12 2.4988764497e-09 3.6814190351e-15 -3.3907417266e-15 3.6186268471e-12
2024015232742.000 -624.9672896771 -5983.8415492717 3445.3703761872 6.5786077384 1.3494391227 3.5272154156
8.7255940665e-07 -1.0393887552e-06 2.0351541547e-06 -3.4689469756e-11 -1.5173916500e-09 3.2210132276e-06 1.6584326298e-09
-2.3734026411e-09 3.0647891267e-12 3.7929401163e-12 -8.7789956326e-10 1.0776497607e-09 -3.5328399567e-12 -1.6843145399e-12
9.2014160323e-13 1.1735866573e-12 -2.9813263629e-12 2.4854152168e-09 4.5957620701e-15 -3.8881028260e-15 3.2890506568e-12
2024015232842.000 -229.1895922292 -5890.0596592466 3649.4182053834 6.6092494328 1.7754961091 3.2719362570
9.3560324342e-07 -1.1619966103e-06 2.3163920670e-06 6.5752002746e-11 -2.0323297004e-09 3.5163998857e-06 1.8003841007e-09
-2.6750750446e-09 3.9424848602e-12 4.1314931349e-12 -9.4254080431e-10 1.2037428495e-09 -4.1909058800e-12 -1.8303393435e-12
9.8652904204e-13 1.5433165681e-12 -3.7535775775e-12 2.4309176627e-09 5.5672691260e-15 -4.3560104074e-15 2.9643938438e-12
2024015232942.000 167.5738120874 -5770.9355859245 3837.7208502772 6.6114537987 2.1938757425 3.0025651853
9.9938935228e-07 -1.2920942414e-06 2.6298234057e-06 1.9604567930e-10 -2.6479567223e-09 3.8028282989e-06 1.9473807188e-09
-3.0047110784e-09 4.9660780079e-12 4.4918726402e-12 -1.0079717314e-09 1.3374892680e-09 -4.8887162585e-12 -1.9815528839e-12
1.0537689770e-12 1.9400694813e-12 -4.5927370888e-12 2.3363282694e-09 6.5762732025e-15 -4.7835863895e-15 2.6504932548e-12
2024015233042.000 563.6159575703 -5626.9841038095 4009.4674397151 6.5852169956 2.6027800690 2.7202664704
1.0635341491e-06 -1.4292910197e-06 2.9773021863e-06 3.5858865154e-10 -3.3683921085e-09 4.0755786922e-06 2.0989209215e-09
-3.3634817059e-09 6.1363390318e-12 4.8748148888e-12 -1.0737952670e-09 1.4784728814e-09 -5.6159640295e-12 -2.1374198694e-12
1.1214513196e-12 2.3584596649e-12 -5.4877809847e-12 2.2032810659e-09 7.6004190344e-15 -5.1609637471e-15 2.3529978264e-12
2024015233142.000 957.2332994214 -5458.8266300132 4163.9186154150 6.5306567174 3.0004533798 2.4262588045
1.1276482659e-06 -1.5730961103e-06 3.3605682051e-06 5.5526383700e-10 -4.1955633083e-09 4.3301673746e-06 2.2544440904e-09
