created:2023-01-29 12:35:01 UTC
ephemeris_start:2023-01-29 11:52:42 UTC ephemeris_stop:2023-02-01 11:52:42 UTC step_size:60
ephemeris_source:blend
UVW
2023029115242.000 -817.2047474677 4269.3243552834 5381.0931544254 -6.7966403169 -3.0777929059 1.4062665668
8.3330283686e-07 -8.7306204696e-07 1.6546473281e-06 3.8531043245e-10 -1.7803510120e-09 2.7641665349e-06 1.5175333753e-09
-1.9743072052e-09 4.1583598135e-12 3.3514895257e-12 -7.9335576837e-10 8.8435574815e-10 -4.2640779033e-12 -1.4682758596e-12
8.1422868445e-13 1.3180754001e-12 -2.7245550957e-12 3.0048643766e-09 4.9642016993e-15 -5.3830149207e-15 7.1731977522e-12
2023029115342.000 -1222.9437086294 4075.5649654106 5453.7491097012 -6.7231167675 -3.3785219731 1.0147271428
9.0131962008e-07 -9.8961009683e-07 1.8902193583e-06 5.3887597312e-10 -2.3778148115e-09 3.1375893708e-06 1.6601090257e-09
-2.2432023878e-09 5.1810964922e-12 3.6798626043e-12 -8.6080035129e-10 1.0005716299e-09 -5.0060447933e-12 -1.6105338111e-12
8.8074321749e-13 1.6867783441e-12 -3.5888690232e-12 3.2101393395e-09 6.1471358387e-15 -6.0967413725e-15 6.7533806512e-12
2023029115442.000 -1623.3977584443 3864.1940086988 5502.7728713418 -6.6205446618 -3.6646370301 0.6188108039
9.7093145450e-07 -1.1152524256e-06 2.1562358671e-06 7.2759402527e-10 -3.0994218928e-09 3.5324496518e-06 1.8098924754e-09
-2.5400216817e-09 6.3829701636e-12 4.0312252503e-12 -9.2997054926e-10 1.1259035764e-09 -5.8078086326e-12 -1.7602520678e-12
9.4911059855e-13 2.0747666823e-12 -4.5198359789e-12 3.3616807189e-09 7.3776146948e-15 -6.7388132970e-15 6.3078166043e-12
2023029115542.000 -2016.8368861031 3636.1254610717 5527.9530225631 -6.4893692394 -3.9349083249 0.2202257901
1.0417908685e-06 -1.2498183597e-06 2.4549718819e-06 9.5377332231e-10 -3.9528781138e-09 3.9421356411e-06 1.9665119503e-09
-2.8663908354e-09 7.7687317411e-12 4.4066924762e-12 -1.0005269509e-09 1.2601822484e-09 -6.6564941666e-12 -1.9170516644e-12
1.0189943987e-12 2.4748430376e-12 -5.4977429133e-12 3.4568695545e-09 8.6216742977e-15 -7.2950501410e-15 5.8444464165e-12
2023029115642.000 -2401.5612293476 3392.3451651750 5529.1809780367 -6.3301561137 -4.1881742602 -0.1793085564
1.1135355407e-06 -1.3930434475e-06 2.7886429278e-06 1.2198107194e-09 -4.9428386225e-09 4.3597755932e-06 2.1295377942e-09
-3.2238682006e-09 9.3388850789e-12 4.8073296535e-12 -1.0721038131e-09 1.4031279123e-09 -7.5372083284e-12 -2.0804680140e-12
1.0900311772e-12 2.8791036330e-12 -6.4992614325e-12 3.4940575332e-09 9.8418126324e-15 -7.7514547203e-15 5.3715214560e-12
2023029115742.000 -2775.9084813885 3133.9064896287 5506.4514855443 -6.1435901067 -4.4233457620 -0.5780686221
1.1857885545e-06 -1.5445639127e-06 3.1593836053e-06 1.5274055210e-09 -6.0706773418e-09 4.7783604290e-06 2.2984738763e-09
-3.6139324426e-09 1.1088474516e-11 5.2341411750e-12 -1.1443185623e-09 1.5543556097e-09 -8.4337355526e-12 -2.2499659558e-12
1.1618365418e-12 3.2782130883e-12 -7.4979642631e-12 3.4725968980e-09 1.0998179290e-14 -8.0963316745e-15 4.8974572751e-12
2023029115842.000 -3138.2609218387 2861.9258638127 5459.8626412031 -5.9304720426 -4.6394104168 -0.9743341997
1.2581644161e-06 -1.7039165974e-06 3.5692209939e-06 1.8774210408e-09 -7.3343703395e-09 5.1908640094e-06 2.4727597413e-09
-4.0379657792e-09 1.3006943187e-11 5.6880603863e-12 -1.2167765609e-09 1.7133719639e-09 -9.3291621346e-12 -2.4249373295e-12
1.2340102329e-12 3.6616145281e-12 -8.4648844368e-12 3.3928514770e-09 1.2049434141e-14 -8.3205974849e-15 4.4306901475e-12
2023029115942.000 -3487.0523007349 2577.5780709259 5389.6154968491 -5.6917161833 -4.8354358561 -1.3663946425
1.3302745429e-06 -1.8705397993e-06 4.0200484835e-06 2.2696451385e-09 -8.7284687650e-09 5.5903643401e-06 2.6517722712e-09
-4.4972376026e-09 1.5077991547e-11 6.1699390218e-12 -1.2890766777e-09 1.8795747381e-09 -1.0206440165e-11 -2.6047017202e-12
1.3061418101e-12 4.0176725660e-12 -9.3690563040e-12 3.2561906909e-09 1.2953667756e-14 -8.4179735872e-15 3.9795324732e-12
2023029120042.000 -3820.7745479858 2282.0913459637 5296.0132944099 -5.4283478657 -5.0105745745 -1.7525554720
1.4017327805e-06 -2.0437755578e-06 4.5135998646e-06 2.7027154383e-09 -1.0244002126e-08 5.9701630242e-06 2.8348281263e-09
-4.9928882191e-09 1.7279958355e-11 6.6805365386e-12 -1.3608170124e-09 2.0522539908e-09 -1.1048754546e-11 -2.7885081568e-12
1.3778166211e-12 4.3339808091e-12 -1.0177911687e-11 3.0649663952e-09 1.3669546873e-14 -8.3847803985e-15 3.5520301828e-12
2023029120142.000 -4137.9843728518 1976.7420775433 5179.4602648892 -5.1414995274 -5.1640686273 -2.1311462490
1.4721608285e-06 -2.2228733572e-06 5.0514240880e-06 3.1740433951e-09 -1.1868531656e-08 6.3239009244e-06 3.0211869272e-09
-5.5259129158e-09 1.9586287217e-11 7.2205094361e-12 -1.4316006877e-09 2.2305949221e-09 -1.1839976376e-11 -2.9755378277e-12
1.4486220028e-12 4.5976836182e-12 -1.0857808363e-11 2.8224729270e-09 1.4157357786e-14 -8.2198885034e-15 3.1558245020e-12
2023029120242.000 -4437.3095163502 1662.8493703091 5040.4599398331 -4.8324058026 -5.2952529286 -2.5005286919
1.5411934931e-06 -2.4069952132e-06 5.6348610685e-06 3.6796101318e-09 -1.3586380398e-08 6.6456680503e-06 3.2100551828e-09
-6.0971465757e-09 2.1965771271e-11 7.7904007336e-12 -1.5010416131e-09 2.4136824224e-09 -1.2565122669e-11 -3.1649078317e-12
1.5181536047e-12 4.7957386662e-12 -1.1374631402e-11 2.5328909939e-09 1.4379788820e-14 -7.9247201131e-15 2.7980203724e-12
2023029120342.000 -4717.4547156995 1341.7693694739 4879.6129985950 -4.5023975471 -5.4035583654 -2.8591039280
1.6084836863e-06 -2.5952220856e-06 6.2650189045e-06 4.2139956424e-09 -1.5378771752e-08 6.9301057900e-06 3.4005909585e-09
-6.7072490737e-09 2.4383413661e-11 8.3906298048e-12 -1.5687701195e-09 2.6005073080e-09 -1.3210636407e-11 -3.3556759730e-12
1.5860217126e-12 4.9153490596e-12 -1.1694281933e-11 2.2012163082e-09 1.4302905158e-14 -7.5029589235e-15 2.4850637345e-12
2023029120442.000 -4977.2072931928 1014.8894289390 4697.6147165301 -4.1528958198 -5.4885140707 -3.2053186081
1.6737071057e-06 -2.7865615494e-06 6.9427528669e-06 4.7705766678e-09 -1.7224075245e-08 7.1724997189e-06 3.5919092868e-09
