created:2024-01-15 23:38:02 UTC
ephemeris_start:2024-01-15 23:10:42 UTC ephemeris_stop:2024-01-18 23:10:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015231042.000 -4977.9890810366 1090.8338244325 -4649.3122334871 -0.9990238490 -7.5012462160 -0.6911589334
4.8073864478e-07 -3.7792376725e-07 7.5850514986e-07 -5.5534049511e-11 3.1581917093e-10 1.1985953362e-06 8.2533378781e-10
-8.8503782087e-10 -1.4259697264e-12 1.9245644741e-12 -4.5898693821e-10 3.9320719524e-10 1.8485150292e-12 -8.0229633168e-13
4.9032876775e-13 -1.7712172498e-13 -4.1397020310e-14 1.6121457096e-09 -7.3080284905e-16 2.4391263266e-15 5.5251397523e-12
2024015231142.000 -5027.0298708158 638.7070296533 -4680.5833330039 -0.6350776289 -7.5641562791 -0.3508339972
5.3148101983e-07 -4.4410222953e-07 8.6387525984e-07 -1.0481269770e-10 4.9773542236e-10 1.4061587547e-06 9.2576503871e-10
-1.0255314037e-09 -1.8035495383e-12 2.1400514653e-12 -5.0970841264e-10 4.6019124673e-10 2.2198615973e-12 -9.0321519404e-13
5.4087563428e-13 -3.8889667367e-13 4.0253533722e-13 1.8424495102e-09 -1.4541747093e-15 3.0097050271e-15 5.3022244770e-12
2024015231242.000 -5054.1433119324 183.7949724579 -4691.3819253341 -0.2683770470 -7.5940696826 -0.0089895731
5.8546543443e-07 -5.1833491699e-07 9.8704331849e-07 -1.7314147800e-10 7.4583820455e-10 1.6395668157e-06 1.0338962761e-09
-1.1847475788e-09 -2.2874865075e-12 2.3720660561e-12 -5.6381265859e-10 5.3535956158e-10 2.6431872511e-12 -1.0121787934e-12
5.9494383561e-13 -6.2540918993e-13 9.1668501328e-13 2.0423355099e-09 -2.2591596771e-15 3.5500206907e-15 5.0479488369e-12
2024015231342.000 -5059.2117953384 -271.9185908888 -4681.6613805926 0.0994890635 -7.5908585104 0.3328896148
6.4252236238e-07 -6.0094995110e-07 1.1301045313e-06 -2.6263299399e-10 1.0688859847e-09 1.8949605656e-06 1.1496957656e-09
-1.3643284373e-09 -2.8867005222e-12 2.6217919609e-12 -6.2113977896e-10 6.1907129843e-10 3.1112212529e-12 -1.1291758144e-12
6.5239358876e-13 -8.8324949692e-13 1.4917999196e-12 2.2083183360e-09 -3.1260203121e-15 4.0496193026e-15 4.7669900853e-12
2024015231442.000 -5042.2131953822 -726.4457542571 -4651.4641920194 0.4669266239 -7.5545366563 0.6733179246
7.0244267503e-07 -6.9221826854e-07 1.2952275323e-06 -3.7608575890e-10 1.4736386275e-09 2.1680897400e-06 1.2730981234e-09
-1.5659359310e-09 -3.6082465362e-12 2.8904302449e-12 -6.8147911103e-10 7.1159984245e-10 3.6153304682e-12 -1.2541131058e-12
7.1301408299e-13 -1.1591549840e-12 2.1163110286e-12 2.3374954512e-09 -4.0318705035e-15 4.4973156066e-15 4.4644977557e-12
2024015231542.000 -5003.2210269397 -1177.8038093362 -4600.9218478897 0.8323431319 -7.4852598281 1.0108156917
7.6497361693e-07 -7.9233409454e-07 1.4846411453e-06 -5.1590093164e-10 1.9650375338e-09 2.4543953601e-06 1.4039784882e-09
-1.7912387868e-09 -4.4553083497e-12 3.1791708819e-12 -7.4457267305e-10 8.1314095304e-10 4.1455738490e-12 -1.3868402947e-12
7.7654600715e-13 -1.4482991387e-12 2.7761101080e-12 2.4276058194e-09 -4.9508885382e-15 4.8833759010e-15 4.1459946159e-12
2024015231642.000 -4942.4041360175 -1624.0236800607 -4530.2542773256 1.1941543645 -7.3833250487 1.3439155972
8.2982339443e-07 -9.0140794058e-07 1.7006128282e-06 -6.8407350047e-10 2.5459300470e-09 2.7490875512e-06 1.5421522503e-09
-2.0418992776e-09 -5.4271591823e-12 3.4891878014e-12 -8.1011871243e-10 9.2379942421e-10 4.6911172349e-12 -1.5271400469e-12
8.4268144928e-13 -1.7445633356e-12 3.4548329016e-12 2.4770678055e-09 -5.8549791510e-15 5.1995085600e-15 3.8172834016e-12
2024015231742.000 -4860.0260141764 -2063.1583064291 -4439.7689275897 1.5507908434 -7.2491695115 1.6711687093
8.9666534548e-07 -1.0194589635e-06 1.9454256621e-06 -8.8204430182e-10 3.2169099139e-09 3.0472288543e-06 1.6873717791e-09
-2.3195584725e-09 -6.5190119815e-12 3.8216294540e-12 -8.7777595507e-10 1.0435800820e-09 5.2405652666e-12 -1.6747238853e-12
9.1106826096e-13 -2.0405914317e-12 4.1340570745e-12 2.4850069080e-09 -6.7144461569e-15 5.4389534540e-15 3.4843469417e-12
2024015231842.000 -4756.4437076879 -2493.2910287642 -4329.8594709091 1.9007046953 -7.0833689313 1.9911508422
9.6514268830e-07 -1.1464085547e-06 2.2213534052e-06 -1.1105524806e-09 3.9762226306e-09 3.3438201427e-06 1.8393238430e-09
-2.6258204343e-09 -7.7219893438e-12 4.1776087052e-12 -9.4716854086e-10 1.1723800955e-09 5.7823071656e-12 -1.8292287898e-12
9.8131522532e-13 -2.3278909778e-12 4.7935378979e-12 2.4512713736e-09 -7.4986895553e-15 5.5965455209e-15 3.1532450737e-12
2024015231942.000 -4632.1063244940 -2912.5438188594 -4201.0041411412 2.2423760933 -6.8866348917 2.3024683996
1.0348737718e-06 -1.2820752956e-06 2.5306339469e-06 -1.3695132624e-09 4.8197156637e-09 3.6338876700e-06 1.9976278028e-09
-2.9622355426e-09 -9.0232536848e-12 4.5581921750e-12 -1.0178915703e-09 1.3099827766e-09 6.3048381785e-12 -1.9902146812e-12
1.0529979557e-12 -2.5969967328e-12 5.4114505717e-12 2.3764353996e-09 -8.1769326006e-15 5.6687027223e-15 2.8300100500e-12
2024015232042.000 -4487.5531660438 -3319.0853526945 -4053.7637236931 2.5743194542 -6.6598120660 2.6037642559
1.1054577394e-06 -1.4261713958e-06 2.8754415351e-06 -1.6578835667e-09 5.7408730515e-09 3.9125697510e-06 2.1618346460e-09
-3.3302831533e-09 -1.0406193795e-11 4.9643891563e-12 -1.0895171784e-09 1.4560530348e-09 6.7970944550e-12 -2.1571628998e-12
1.1256654479e-12 -2.8376584233e-12 5.9646849406e-12 2.2617898363e-09 -8.7188871996e-15 5.6534278142e-15 2.5205421725e-12
2024015232142.000 -4323.4114870461 -3711.1388890966 -3888.7791964505 2.8950896042 -6.4038745914 2.8937233062
1.1764805113e-06 -1.5783007023e-06 3.2578581830e-06 -1.9735767176e-09 6.7308693371e-09 4.1752015826e-06 2.3314269238e-09
-3.7313538251e-09 -1.1850787621e-11 5.3971402633e-12 -1.1616010423e-09 1.6101346264e-09 7.2487176397e-12 -2.3294757685e-12
1.1988471913e-12 -3.0390972908e-12 6.4291174007e-12 2.1093205038e-09 -9.0954308910e-15 5.5502064454e-15 2.2305074123e-12
2024015232242.000 -4140.3938949871 -4086.9899241485 -3706.7690617085 3.2032875177 -6.1199222924 3.1710772483
1.2475209977e-06 -1.7379583573e-06 3.6798446790e-06 -2.3134801963e-09 7.7786400073e-09 4.4173967345e-06 2.5058196516e-09
