created:2024-01-15 23:38:20 UTC
ephemeris_start:2024-01-15 23:18:42 UTC ephemeris_stop:2024-01-18 23:18:42 UTC step_size:60
ephemeris_source:blend
UVW
2024015231842.000 374.7846454373 -6860.3213252413 586.8294006893 5.5611344150 0.7479019073 5.1358937737
4.8532096748e-07 -3.9111772689e-07 7.7780140286e-07 -1.4418167824e-10 1.5485320103e-11 1.2515721080e-06 8.4264783254e-10
-9.1397373679e-10 -1.0475957693e-14 1.9718817886e-12 -4.6658875336e-10 4.0908183739e-10 -9.4409372172e-14 -8.2308704277e-13
5.0197005063e-13 -4.7046508008e-13 1.7642816683e-13 1.6832451197e-09 -1.9404081821e-17 2.1385072783e-16 5.4266365569e-12
2024015231942.000 707.3880206404 -6800.4526512264 893.4683545655 5.5215923048 1.2469954739 5.0816561156
5.3631669457e-07 -4.5847409107e-07 8.8706422196e-07 -1.7335474476e-10 1.6184233778e-11 1.4670296604e-06 9.4439737250e-10
-1.0581706286e-09 3.3033996832e-14 2.1908860947e-12 -5.1716191028e-10 4.7745053929e-10 -2.4744328753e-13 -9.2476752634e-13
5.5263959049e-13 -3.5025563978e-13 6.8513004262e-14 1.9027229138e-09 2.2247286721e-16 -1.1471318992e-16 5.1929954480e-12
2024015232042.000 1036.8918153142 -6710.7906994639 1196.1815320101 5.4578576405 1.7406481787 5.0050901311
5.9053927540e-07 -5.3383837014e-07 1.0144569803e-06 -1.9530228955e-10 -6.5051997375e-12 1.7069601854e-06 1.0538517660e-09
-1.2213140983e-09 1.2620105223e-13 2.4267417639e-12 -5.7098411638e-10 5.5387208066e-10 -4.5764553792e-13 -1.0342934975e-12
6.0659994707e-13 -1.9655059392e-13 -1.1085556651e-13 2.0905764011e-09 5.6573206536e-16 -5.0452617347e-16 4.9295033249e-12
2024015232142.000 1361.8525294105 -6591.7272052428 1493.6391650935 5.3702095481 2.2266863289 4.9065322292
6.4782654995e-07 -6.1752153603e-07 1.1620502237e-06 -2.0700937563e-10 -6.2358821963e-11 1.9673694639e-06 1.1709843310e-09
-1.4050268126e-09 2.8320605078e-13 2.6806310018e-12 -6.2789201565e-10 6.3865882675e-10 -7.3063425507e-13 -1.1516297525e-12
6.6369416766e-13 -7.2887653371e-15 -3.7086424377e-13 2.2435163396e-09 1.0173361679e-15 -9.4629417949e-16 4.6410342284e-12
2024015232242.000 1680.8463313059 -6443.7834564343 1784.5341934048 5.2590335722 2.7029701623 4.7864171512
7.0797724475e-07 -7.0977538952e-07 1.3319819698e-06 -2.0578498188e-10 -1.6239788935e-10 2.2438994489e-06 1.2957288223e-09
-1.6109471898e-09 5.2032830733e-13 2.9537423786e-12 -6.8767745009e-10 7.3204408360e-10 -1.0707470414e-12 -1.2766709312e-12
7.2370710555e-13 2.2037898049e-13 -7.1968839009e-13 2.3588621236e-09 1.5827926293e-15 -1.4292430544e-15 4.3329075730e-12
2024015232342.000 1992.4757230926 -6267.6078100470 2067.5886251288 5.1248193531 3.1674045740 4.6452752175
7.7074923585e-07 -8.1077679079e-07 1.5264430226e-06 -1.8853153034e-10 -3.1798583474e-10 2.5319108903e-06 1.4279606727e-09
-1.8407163176e-09 8.5362991348e-13 3.2472487788e-12 -7.5009070914e-10 8.3418629458e-10 -1.4799005875e-12 -1.4092577883e-12
7.8638313160e-13 4.8834360844e-13 -1.1633203648e-12 2.4345947098e-09 2.2632669798e-15 -1.9415839999e-15 4.0107864919e-12
2024015232442.000 2295.3756458077 -6063.9727722910 2341.5590890880 4.9681581406 3.6179478510 4.4837297292
8.3586375011e-07 -9.2062102121e-07 1.7476563462e-06 -1.5196259548e-10 -5.4050000723e-10 2.8265637055e-06 1.5674962101e-09
-2.0959651903e-09 1.2985299715e-12 3.5623022332e-12 -8.1484445341e-10 9.4515862632e-10 -1.9577105103e-12 -1.5491702494e-12
8.5142753009e-13 7.9763526445e-13 -1.7054943203e-12 2.4693908579e-09 3.0558824878e-15 -2.4708872226e-15 3.6805789966e-12
2024015232542.000 2588.2195100089 -5833.7715182970 2605.2423349621 4.7897398664 4.0526206330 4.3024942063
9.0300939280e-07 -1.0393149207e-06 1.9978551157e-06 -9.2656554922e-11 -8.4087265149e-10 3.1229019828e-06 1.7140898850e-09
-2.3783007990e-09 1.8691578636e-12 3.9000256123e-12 -8.8161813715e-10 1.0649421452e-09 -2.5014612149e-12 -1.6961248450e-12
9.1851128258e-13 1.1482787252e-12 -2.3474602735e-12 2.4626461482e-09 3.9537208318e-15 -3.0043941719e-15 3.3483335170e-12
2024015232642.000 2869.7249539306 -5578.0139257361 2857.4805430226 4.5903501088 4.4695142415 4.1023688905
9.7184672670e-07 -1.1667712511e-06 2.2792591875e-06 -7.1740357886e-12 -1.2292011002e-09 3.4159409842e-06 1.8674322999e-09
-2.6892915606e-09 2.5776341674e-12 4.2615041344e-12 -9.5006294528e-10 1.1934202563e-09 -3.1062520368e-12 -1.8497729129e-12
9.8727634431e-13 1.5391255621e-12 -3.0879141013e-12 2.4144852600e-09 4.9458750942e-15 -3.5295003216e-15 3.0201321098e-12
2024015232742.000 3138.6595957200 -5297.8220481745 3097.1664282022 4.3708670417 4.8667988738 3.8842375432
1.0420133304e-06 -1.3028044099e-06 2.5940503188e-06 1.0780823334e-10 -1.7143706111e-09 3.7007546100e-06 2.0271490972e-09
-3.0304522813e-09 3.4334148231e-12 4.6477767874e-12 -1.0198071625e-09 1.3303745034e-09 -3.7651779847e-12 -2.0096996115e-12
1.0573413220e-12 1.9677194622e-12 -3.9229490570e-12 2.3257593601e-09 6.0176438498e-15 -4.0341111208e-15 2.7019832696e-12
2024015232842.000 3393.8464138424 -4994.4251409655 3323.2481552043 4.1322575851 5.2427327846 3.6490640097
1.1131292369e-06 -1.4471275848e-06 2.9443465072e-06 2.5543497274e-10 -2.3036406999e-09 3.9725617795e-06 2.1928007164e-09
-3.4032288554e-09 4.4429045803e-12 5.0598277168e-12 -1.0904618902e-09 1.4754818332e-09 -4.4695078076e-12 -2.1754237837e-12
1.1283074835e-12 2.4302607124e-12 -4.8459916248e-12 2.1980306892e-09 7.1509676789e-15 -4.5068532840e-15 2.3997162695e-12
2024015232942.000 3634.1689282352 -4669.1540962762 3534.7339909983 3.8755719188 5.5956710560 3.3978868223
1.1848026587e-06 -1.5993514222e-06 3.3321758310e-06 4.3857771640e-10 -3.0023477036e-09 4.2268102089e-06 2.3638830350e-09
-3.8089829000e-09 5.6091053783e-12 5.4985776571e-12 -1.1616270117e-09 1.6283133820e-09 -5.2090215654e-12 -2.3463986642e-12
1.1997649979e-12 2.9215750621e-12 -5.8478849055e-12 2.0335446569e-09 8.3248965766e-15 -4.9373918558e-15 2.1188789001e-12
2024015233042.000 3858.5760337465 -4323.4354366990 3730.6966040164 3.6019382352 5.9240718572 3.1318132501
1.2566359268e-06 -1.7589842730e-06 3.7594501523e-06 6.5959285455e-10 -3.8137600091e-09 4.4592561153e-06 2.5398289458e-09
