utc,x_TLE,y_TLE,z_TLE
2020-03-02 07:04:59.983,24011.806006831277,9063.886383665125,-7894.189804887388
2020-03-02 07:09:59.983,23961.193379400735,9830.260577166044,-7038.649387756832
2020-03-02 07:14:59.983,23866.121504341536,10578.394614656518,-6170.046942859604
2020-03-02 07:19:59.983,23726.697083396662,11306.869459979105,-5289.976436133802
2020-03-02 07:24:59.983,23543.10733167862,12014.297061854018,-4400.057678563048
2020-03-02 07:29:59.983,23315.620191868336,12699.322939789969,-3501.93372000207
2020-03-02 07:34:59.983,23044.584424899094,13360.628754260528,-2597.2681693893214
2020-03-02 07:39:59.983,22730.429572907946,13996.934856854736,-1687.7424427799017
2020-03-02 07:44:59.983,22373.66579028658,14607.002815649173,-775.0529413757966
2020-03-02 07:49:59.983,21974.88353861907,15189.637911049484,139.09183863185785
2020-03-02 07:54:59.983,21534.753141443398,15743.691596750099,1052.9742615432754
2020-03-02 07:59:59.983,21054.024194825382,16268.063920368118,1964.8705701146862
2020-03-02 08:04:59.983,20533.524829892616,16761.705897961587,2873.05396263435
2020-03-02 08:09:59.983,19974.160823656126,17223.621836383765,3775.797725334228
2020-03-02 08:14:59.983,19376.914554663137,17652.871597175366,4671.378415937997
2020-03-02 08:19:59.983,18742.843800294806,18048.572795455468,5558.079093689536
2020-03-02 08:24:59.983,18073.080372825025,18409.90292705853,6434.192590757264
2020-03-02 08:29:59.983,17368.82859170811,18736.101416972153,7298.0248194464
2020-03-02 08:34:59.983,16631.363589960536,19026.471581962753,8147.898109180811
2020-03-02 08:39:59.983,15862.029452940345,19280.382500141775,8982.154566752117
2020-03-02 08:44:59.983,15062.237188312673,19497.270780122082,9799.159452868234
2020-03-02 08:49:59.983,14233.462526518588,19676.64222234814,10597.304567576308
2020-03-02 08:54:59.983,13377.243551633073,19818.073365158038,11375.011636690966
2020-03-02 08:59:59.983,12495.178163111721,19921.212908149955,12130.735690925705
2020-03-02 09:04:59.983,11588.921369573212,19985.78300548878,12862.96842901814
2020-03-02 09:09:59.983,10660.182416450527,20011.580421897295,13570.24155575392
2020-03-02 09:14:59.983,9710.72175006381,19998.47754423418,14251.130085436564
2020-03-02 09:19:59.983,8742.347821414141,19946.423241774086,14904.255601030098
2020-03-02 09:24:59.983,7756.913733770647,19855.443568566854,15528.289458917217
2020-03-02 09:29:59.983,6756.313738915582,19725.64230157339,16121.95592897609
2020-03-02 09:34:59.982,5742.479587721988,19557.2013086474,16684.035259484954
2020-03-02 09:39:59.982,4717.376741556041,19350.380740862125,17213.366656223217
2020-03-02 09:44:59.982,3683.000451815243,19105.51904416272,17708.851165053926
2020-03-02 09:49:59.982,2641.371715737989,18823.032785863594,18169.454447243323
2020-03-02 09:54:59.982,1594.533117425224,18503.416292097634,18594.20943681275
2020-03-02 09:59:59.982,544.5445638102493,18147.241092963497,18982.218869318756
2020-03-02 10:04:59.982,-506.5210739146208,17755.1551728048,19332.657671625497
2020-03-02 10:09:59.982,-1556.5824021702724,17327.882023783546,19644.775202475128
2020-03-02 10:14:59.982,-2603.5540182099853,16866.219501683205,19917.89733396857
2020-03-02 10:19:59.982,-3645.3510820813394,16371.038483680017,20151.428364450105
2020-03-02 10:24:59.982,-4679.893934115422,15843.281328661806,20344.852753740564
2020-03-02 10:29:59.982,-5705.112744187951,15283.960141531086,20497.736672184066
2020-03-02 10:34:59.982,-6718.952178524327,14694.154843875487,20609.72935551353
2020-03-02 10:39:59.982,-7719.376069293629,14075.01105385948,20680.564258534338
2020-03-02 10:44:59.982,-8704.372072275759,13427.737780341333,20710.06000032526
2020-03-02 10:49:59.982,-9671.956297002473,12753.60493504676,20698.12109612733
2020-03-02 10:54:59.982,-10620.177894246774,12053.94066958229,20644.73847022389
2020-03-02 10:59:59.982,-11547.123585269197,11330.128543715115,20549.98974601412
2020-03-02 11:04:59.982,-12450.92211738456,10583.604532601528,20414.039310062766
2020-03-02 11:09:59.982,-13329.748630498256,9815.853881412138,20237.138147915626
2020-03-02 11:14:59.982,-14181.828919470468,9028.407816584244,20019.623450458166
2020-03-02 11:19:59.982,-15005.443577471777,8222.840123664922,19761.917990602753
2020-03-02 11:24:59.982,-15798.932005885908,7400.763602399178,19464.529271114232
2020-03-02 11:29:59.982,-16560.69627680767,6563.826410341933,19128.04844541162
2020-03-02 11:34:59.982,-17289.204834763837,5713.708306836885,18753.14901421096
2020-03-02 11:39:59.982,-17982.996024943488,4852.116809705528,18340.585301891097
2020-03-02 11:44:59.982,-18640.681435980783,3980.783277401061,17891.190717457437
2020-03-02 11:49:59.982,-19260.949046140344,3101.458929741702,17405.875805954438
2020-03-02 11:54:59.982,-19842.56616265613,2215.9108205896882,16885.626097105527
2020-03-02 11:59:59.982,-20384.382144919506,1325.917776032916,16331.499758855036
2020-03-02 12:04:59.982,-20885.33090321876,433.2663117226005,15744.625064326214
2020-03-02 12:09:59.982,-21344.433165781385,-460.25345696288804,15126.197681495707
2020-03-02 12:14:59.982,-21760.798507959036,-1352.8518983297092,14477.477795604686
2020-03-02 12:19:59.982,-22133.627138506035,-2242.743927903636,13799.787074984186
2020-03-02 12:24:59.982,-22462.21143903601,-3128.1530388718575,13094.505491550553
2020-03-02 12:29:59.982,-22745.937253881337,-4007.3152865207,12363.068007734679
2020-03-02 12:34:59.982,-22984.284928720102,-4878.483214143421,11606.961142031838
2020-03-02 12:39:59.982,-23176.83009746359,-5739.929708341908,10827.71942570493
2020-03-02 12:44:59.982,-23323.244218010193,-6589.951772163174,10026.92176343553
2020-03-02 12:49:59.982,-23423.294858553312,-7426.874205089074,9206.187710892327
2020-03-02 12:54:59.982,-23476.84573717896,-8249.053179522274,8367.173682286619
2020-03-02 12:59:59.982,-23483.85651849255,-9054.879704087274,7511.569100996665
2020-03-02 13:04:59.982,-23444.382371970238,-9842.78296478325,6641.092506276081
2020-03-02 13:09:59.982,-23358.573297626037,-10611.233535766103,5757.487628925306
2020-03-02 13:14:59.982,-23226.67322542306,-11358.74645231435,4862.519448588056
2020-03-02 13:19:59.982,-23049.01889562809,-12083.884139325544,3957.970245052256
2020-03-02 13:24:59.982,-22826.03852800647,-12785.259189489552,3045.635655591584
2020-03-02 13:29:59.982,-22558.250288382504,-13461.536986094834,2127.32074997836
2020-03-02 13:34:59.982,-22246.260561642594,-14111.438166228458,1204.8361343562256
2020-03-02 13:39:59.982,-21890.901871063877,-14733.84633539282,279.97855443029397
2020-03-02 13:44:59.982,-21492.67532684205,-15327.386524755138,-645.4040243959578
2020-03-02 13:49:59.982,-21052.57635666045,-15891.066102613406,-1569.5295933498137
2020-03-02 13:54:59.982,-20571.543405129993,-16423.848088660343,-2490.6034736608663
2020-03-02 13:59:59.982,-20050.591939563597,-16924.76058193794,-3406.844144879769
2020-03-02 14:04:59.982,-19490.811773663474,-17392.8982205617,-4316.486763729021
