TCA,DCA
2023-05-05 09:59:42.015800,6.902851170327399
2023-05-05 09:59:42.019600,8.205706833448804
2023-05-05 09:59:42.022700,9.663544082457438
2023-05-05 09:59:42.017600,7.680989256857262
2023-05-05 09:59:42.020700,8.691610961562043
2023-05-05 09:59:42.025400,10.20058170932056
2023-05-05 09:59:42.024400,10.172996817466853
2023-05-05 09:59:42.021100,8.903732684038223
2023-05-05 09:59:42.020500,8.52812877094846
2023-05-05 09:59:42.020900,8.629067960782718
2023-05-05 09:59:42.021400,8.813783060577418
2023-05-05 09:59:42.020100,8.366331672868727
2023-05-05 09:59:42.019100,8.40166530035558
2023-05-05 09:59:42.022200,9.130560395901645
2023-05-05 09:59:42.016600,7.117811122051973
2023-05-05 09:59:42.016500,7.441704284882194
2023-05-05 09:59:42.017,7.391734617197845
2023-05-05 09:59:42.020600,8.995441918501186
2023-05-05 09:59:42.021100,8.697143977837735
2023-05-05 09:59:42.017300,7.643628587275839
2023-05-05 09:59:42.023100,9.881271623419805
2023-05-05 09:59:42.022100,9.688952510502354
2023-05-05 09:59:42.013300,6.293970857056566
2023-05-05 09:59:42.022500,9.5699106821612
2023-05-05 09:59:42.017900,7.552144869649445
2023-05-05 09:59:42.019,8.121320448776624
2023-05-05 09:59:42.024800,10.431078116638329
2023-05-05 09:59:42.020700,9.01014273324386
2023-05-05 09:59:42.020900,8.72678957232504
2023-05-05 09:59:42.020,8.637990829234594
2023-05-05 09:59:42.018100,7.701129714292866
2023-05-05 09:59:42.019100,8.46433011910756
2023-05-05 09:59:42.016800,7.526084822871081
2023-05-05 09:59:42.026500,10.76436129852124
2023-05-05 09:59:42.022500,9.2542222076157
2023-05-05 09:59:42.026300,10.727330533260735
2023-05-05 09:59:42.017400,7.844403604507405
2023-05-05 09:59:42.021100,9.117544822033985
2023-05-05 09:59:42.021400,9.25048126105291
2023-05-05 09:59:42.020100,8.602696046602338
2023-05-05 09:59:42.021,8.498655084411968
2023-05-05 09:59:42.022400,9.467917746712152
2023-05-05 09:59:42.016600,7.397214265121661
2023-05-05 09:59:42.020,8.60599283383333
2023-05-05 09:59:42.019100,8.373220255518975
2023-05-05 09:59:42.021500,9.47660598317595
2023-05-05 09:59:42.025,10.276318101475011
2023-05-05 09:59:42.017700,7.678508028386179
2023-05-05 09:59:42.020200,8.700033418693062
2023-05-05 09:59:42.020100,8.573193825413624
2023-05-05 09:59:42.016900,7.410525706424382
2023-05-05 09:59:42.019700,8.47596927534478
2023-05-05 09:59:42.019500,8.45009883852538
2023-05-05 09:59:42.016100,7.337087935083251
2023-05-05 09:59:42.017500,7.438835519735719
2023-05-05 09:59:42.017500,7.771257469427944
2023-05-05 09:59:42.021,8.963945068514898
2023-05-05 09:59:42.022800,9.43701947826443
2023-05-05 09:59:42.021500,9.194439084582436
2023-05-05 09:59:42.024800,9.963113048964566
2023-05-05 09:59:42.016800,7.382979835621529
2023-05-05 09:59:42.020100,8.681868241594277
2023-05-05 09:59:42.017400,7.660624224684855
2023-05-05 09:59:42.019900,8.345954975791717
2023-05-05 09:59:42.019900,8.33771306291495
2023-05-05 09:59:42.017900,7.790003413478726
2023-05-05 09:59:42.022200,9.426962763891469
2023-05-05 09:59:42.019300,8.27654269118814
2023-05-05 09:59:42.021,8.781510558849444
2023-05-05 09:59:42.018400,7.844893795035703
2023-05-05 09:59:42.016900,7.432880204114702
2023-05-05 09:59:42.019100,8.207189993987857
2023-05-05 09:59:42.020,8.549228800071804
2023-05-05 09:59:42.015,6.506605934195924
2023-05-05 09:59:42.019700,8.494813661575357
2023-05-05 09:59:42.020600,8.459928260102119
2023-05-05 09:59:42.018700,7.933400803144102
2023-05-05 09:59:42.021300,9.2596160184339
2023-05-05 09:59:42.018600,7.980482617643999
2023-05-05 09:59:42.017200,7.545455813128924
2023-05-05 09:59:42.019800,8.65058353763413
2023-05-05 09:59:42.018700,8.226749385019433
2023-05-05 09:59:42.023300,9.66091915741755
2023-05-05 09:59:42.020400,8.848822334547348
2023-05-05 09:59:42.021400,9.209083827791536
2023-05-05 09:59:42.017500,7.099495391173484
2023-05-05 09:59:42.017700,7.827516542603567
2023-05-05 09:59:42.017700,7.465531824420535
2023-05-05 09:59:42.018100,7.639304312787547
2023-05-05 09:59:42.019200,8.53001738031696
2023-05-05 09:59:42.024200,10.10989729717666
2023-05-05 09:59:42.017700,7.850085268197919
2023-05-05 09:59:42.014700,6.6431663835478965
2023-05-05 09:59:42.022,9.14676530748057
2023-05-05 09:59:42.023,9.394307106520737
2023-05-05 09:59:42.021600,9.05878101149889
2023-05-05 09:59:42.026500,10.833264458744356
2023-05-05 09:59:42.021900,9.47861460170612
2023-05-05 09:59:42.019800,8.456377416053401
2023-05-05 09:59:42.022400,9.59251558261584
2023-05-05 09:59:42.021600,9.083229091157593
2023-05-05 09:59:42.018600,8.356279530234685
2023-05-05 09:59:42.019200,8.398927574104745
2023-05-05 09:59:42.015400,7.171695208397289
2023-05-05 09:59:42.021100,8.53905479709103
2023-05-05 09:59:42.017900,7.630607547734348
2023-05-05 09:59:42.017400,7.647540874900353
2023-05-05 09:59:42.021600,9.088108900183007
2023-05-05 09:59:42.017800,8.006978228185316
2023-05-05 09:59:42.022400,9.578715870167033
2023-05-05 09:59:42.019700,8.350227982892077
2023-05-05 09:59:42.022600,9.50570462828588
2023-05-05 09:59:42.023400,9.901542835917471
2023-05-05 09:59:42.025100,10.266925204313864
2023-05-05 09:59:42.018200,7.807001395514963
2023-05-05 09:59:42.019200,8.165158424104211
2023-05-05 09:59:42.019200,8.088588378104049
2023-05-05 09:59:42.022700,9.612521264063854
2023-05-05 09:59:42.022100,9.08605948212692
2023-05-05 09:59:42.018800,8.0367479958848
2023-05-05 09:59:42.022,9.253062981549984
2023-05-05 09:59:42.026400,10.951885795724085
2023-05-05 09:59:42.021800,9.16562596934342
2023-05-05 09:59:42.017,7.435003502271492
2023-05-05 09:59:42.019400,8.217785415746414
2023-05-05 09:59:42.017400,7.364335200776245
2023-05-05 09:59:42.021,8.758162492602766
2023-05-05 09:59:42.021,8.953099872870284
2023-05-05 09:59:42.020600,8.637118221900694
2023-05-05 09:59:42.019600,8.571886478678014
2023-05-05 09:59:42.022800,9.647787812802706
2023-05-05 09:59:42.021,8.72764645030474
2023-05-05 09:59:42.017100,7.746798364559158
2023-05-05 09:59:42.020300,8.5276113507488
2023-05-05 09:59:42.019700,8.390987103826141
2023-05-05 09:59:42.021,9.270871151493717
2023-05-05 09:59:42.023900,9.813275000967051
2023-05-05 09:59:42.025500,10.622027060965294
2023-05-05 09:59:42.022900,9.81604315038429
