Epoch,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2023-04-22 23:59:57,2.018667368587374e-11,8.2240060642120885e-16,2.416541601515771e-15,2.14582895876755e-15,4603233.053904859,-2126866.1736983075,-5816645.120348213,5728.85981212407,2241.823168308645,3711.6997652113478,3.90838335917465e-06,1.4232614180542669e-06,2.11074188349869e-06
2023-04-23 00:00:12,2.9757957128807666e-11,8.274025278884804e-16,2.429760432497003e-15,2.177287056584441e-15,4688714.779309679,-2093032.7482843495,-5760403.60252702,5668.527834520544,2269.2228665828875,3787.0358725259657,5.5455756928779465e-06,2.1647706278660195e-06,3.4106334041439368e-06
2023-04-23 00:00:27,-5.930277694988626e-12,8.324915777303125e-16,2.4373851780863623e-15,2.1938254318518723e-15,4773283.251474994,-2058791.6445907166,-5703037.595274543,5607.088708884181,2296.1819868355565,3861.6365139945337,-1.1034865439185637e-06,-3.5135199905056425e-07,-7.313843513045981e-07
2023-04-23 00:00:42,-8.484422036991389e-12,8.376657769683517e-16,2.444799423723222e-15,2.209795748018653e-15,4856921.964679753,-2024149.517594296,-5644558.257319159,5544.554276359843,2322.695252395666,3935.487101899179,-1.54309301603206e-06,-5.466053503155877e-07,-1.0731147765952187e-06
2023-04-23 00:00:57,1.0413928977369253e-12,8.429235343693757e-16,2.4519999869066492e-15,2.2251556280901915e-15,4939614.489650692,-1989113.055108185,-5584976.839097732,5480.936468819294,2348.7574225171857,4008.573108593282,2.484894521259662e-07,1.2100469559683802e-07,1.9596696709811567e-08
2023-04-23 00:01:12,1.7406150127891463e-12,8.482627759396581e-16,2.4589819996146064e-15,2.239864557604512e-15,5021344.702905717,-1953689.076290323,-5524304.957881106,5416.247581041898,2374.363400153902,4080.880246715254,3.677696760462368e-07,1.7412065078659111e-07,1.1702017488346428e-07
2023-04-23 00:01:27,-8.131466153999388e-13,8.536815993985735e-16,2.4657409970313164e-15,2.2538860889241522e-15,5102096.616037817,-1917884.4562060512,-5462554.387754005,5350.500063139732,2399.5081513931755,4152.394335412782,-9.716398352566102e-08,-1.350393619148349e-08,-1.9131307560371624e-07
2023-04-23 00:01:42,-9.960642396378914e-13,8.591779234579793e-16,2.4722717848120613e-15,2.2671871272119492e-15,5181854.475149115,-1881706.1622054758,-5399737.163222713,5283.706623648072,2424.1867511568507,4223.101379585688,-1.3075232629944367e-07,-2.7318086459615643e-08,-2.1139867900643594e-07
2023-04-23 00:01:57,-3.3311881583057076e-13,8.647498961496561e-16,2.478569743028435e-15,2.279739359353308e-15,5260602.651009951,-1845161.2092584178,-5335865.454236577,5215.880105328865,2448.3943320119843,4292.987483053503,5.645668821330219e-09,1.4838175577125412e-08,-1.4382898250175913e-07
2023-04-23 00:02:12,-2.6991402700293097e-13,8.703953965263962e-16,2.4846292423736517e-15,2.2915180205773754e-15,5338325.778554375,-1808256.7105287928,-5270951.712095629,5147.03362942748,2472.1261482720033,4362.03895956253,1.5259424834823676e-08,1.854282660751494e-08,-1.309951098704687e-07
2023-04-23 00:02:27,-4.5175649096416614e-13,8.761125160779654e-16,2.4904451932595596e-15,2.3025034396243867e-15,5415008.625459873,-1770999.8266726304,-5205008.525602428,5077.180453087995,2495.377515098316,4430.24222855205,-5.425047966411967e-09,2.5426327709965335e-11,-1.6271922387289806e-07
2023-04-23 00:02:42,-4.635879849996215e-13,8.818990924146935e-16,2.4960115873211824e-15,2.3126797931953836e-15,5490636.226213942,-1733397.8101203195,-5138048.752218965,5006.334098565885,2518.143869297916,4497.583922306472,-8.312274424326915e-09,3.792079983355734e-10,-1.6173142824982278e-07
2023-04-23 00:02:57,-4.3096214496744127e-13,8.877531799373198e-16,2.501323021684198e-15,2.3220365157947537e-15,5565193.750927443,-1695457.9584727548,-5070085.382223635,4934.508219453103,2540.420709316212,4564.050781579641,1.2545088523552295e-08,-1.446271324923032e-09,-1.6920578005397147e-07
2023-04-23 00:03:12,-4.1963330238095936e-13,8.936725706839364e-16,2.506373224514926e-15,2.3305669098744584e-15,5638666.645394642,-1657187.6582384924,-5001131.668501036,4861.716729576143,2562.2036585066853,4629.629768157971,1.561426810070543e-08,-3.6351521792710173e-09,-1.6457763596378072e-07
2023-04-23 00:03:27,-4.3710323127847757e-13,8.996552724813126e-16,2.5111566114068666e-15,2.3382694698884785e-15,5711040.495204224,-1618594.3394949553,-4931200.993740841,4787.973671090191,2583.4884031913252,4694.30795598702,2.5914891566003462e-08,-1.1408536559898153e-08,-1.7445588706976878e-07
2023-04-23 00:03:42,-4.2544395750462964e-13,9.05699023963349e-16,2.515666817632452e-15,2.345146374572026e-15,5782301.169439139,-1579685.5176873622,-4860306.997246818,4713.293339230666,2604.2707566580807,4758.072646616312,2.39966384540935e-08,-8.874778245626658e-09,-1.6710488193183437e-07
