TCA,DCA
2023-05-05 09:59:42.020400,8.635201013015724
2023-05-05 09:59:42.020,8.033483760368032
2023-05-05 09:59:42.015700,6.480117098570196
2023-05-05 09:59:42.016500,6.884633812486152
2023-05-05 09:59:42.021600,8.579224475933897
2023-05-05 09:59:42.024800,10.232801222521369
2023-05-05 09:59:42.022800,9.31090498948135
2023-05-05 09:59:42.013100,5.467069586488732
2023-05-05 09:59:42.017600,7.107407409043289
2023-05-05 09:59:42.024800,9.92999287955527
2023-05-05 09:59:42.017600,7.167319113244974
2023-05-05 09:59:42.018900,7.664682259759982
2023-05-05 09:59:42.028700,11.445016716730846
2023-05-05 09:59:42.015900,6.216697873614437
2023-05-05 09:59:42.018900,7.548523104968666
2023-05-05 09:59:42.023,9.032332291671793
2023-05-05 09:59:42.018300,7.050452774791502
2023-05-05 09:59:42.021100,8.444719396194138
2023-05-05 09:59:42.019300,7.650228581267147
2023-05-05 09:59:42.022300,8.95222453027931
2023-05-05 09:59:42.018700,7.83858314572311
2023-05-05 09:59:42.015,6.192618095264264
2023-05-05 09:59:42.015400,6.341197534710642
2023-05-05 09:59:42.017700,6.8944331817757005
2023-05-05 09:59:42.020700,8.59928201302801
2023-05-05 09:59:42.019300,8.022728199172658
2023-05-05 09:59:42.019900,8.478182395476376
2023-05-05 09:59:42.019800,8.202093754004244
2023-05-05 09:59:42.017700,7.203176339770155
2023-05-05 09:59:42.016200,6.777903400249751
2023-05-05 09:59:42.022400,9.356410310530473
2023-05-05 09:59:42.016400,7.052173456430113
2023-05-05 09:59:42.015700,6.726283888844932
2023-05-05 09:59:42.018500,7.914759040974214
2023-05-05 09:59:42.017900,7.250133709698296
2023-05-05 09:59:42.017700,7.30896816567455
2023-05-05 09:59:42.011500,4.927454545240211
2023-05-05 09:59:42.020300,8.060909562377022
2023-05-05 09:59:42.019200,7.578411078437169
2023-05-05 09:59:42.018300,7.512619574936949
2023-05-05 09:59:42.021700,8.997728742071507
2023-05-05 09:59:42.013500,5.335795851954027
2023-05-05 09:59:42.021400,8.96333565545507
2023-05-05 09:59:42.020500,8.276108173948753
2023-05-05 09:59:42.019500,8.194165372591437
2023-05-05 09:59:42.017900,7.532353209178478
2023-05-05 09:59:42.015500,6.463915143005866
2023-05-05 09:59:42.018700,7.597644490563449
2023-05-05 09:59:42.021800,9.275918600861468
2023-05-05 09:59:42.026700,10.62750711443022
2023-05-05 09:59:42.022600,8.719017177112711
2023-05-05 09:59:42.019100,7.812998674554586
2023-05-05 09:59:42.018700,7.654464391439381
2023-05-05 09:59:42.016600,6.7553224433544665
2023-05-05 09:59:42.021,8.318128879775971
2023-05-05 09:59:42.019400,7.85605417538012
2023-05-05 09:59:42.019800,8.110268683933477
2023-05-05 09:59:42.017900,7.1996403309461
2023-05-05 09:59:42.018300,7.630589997709108
2023-05-05 09:59:42.023100,9.1012858736053
2023-05-05 09:59:42.018800,7.71623179638726
2023-05-05 09:59:42.022100,9.229397995026854
2023-05-05 09:59:42.022600,8.946188460242432
2023-05-05 09:59:42.016700,6.910161740258531
2023-05-05 09:59:42.021600,8.711343394946613
2023-05-05 09:59:42.015200,6.141310234606954
2023-05-05 09:59:42.018500,7.675626467561118
2023-05-05 09:59:42.017800,7.12640158388642
2023-05-05 09:59:42.020300,8.070417081517624
