TCA,DCA
2023-05-05 09:59:41.977300,7.753898297111747
2023-05-05 09:59:41.979300,7.373598631042863
2023-05-05 09:59:41.979300,7.081097521034571
2023-05-05 09:59:41.977300,7.755471270563371
2023-05-05 09:59:41.984600,5.261534782054793
2023-05-05 09:59:41.981500,6.3354438549791645
2023-05-05 09:59:41.980700,6.655964333447695
2023-05-05 09:59:41.977600,7.751805078179677
2023-05-05 09:59:41.985,5.115664390863797
2023-05-05 09:59:41.981100,6.518622284633565
2023-05-05 09:59:41.974,9.135320605131476
2023-05-05 09:59:41.976500,8.119282563656695
2023-05-05 09:59:41.978900,7.344209380988427
2023-05-05 09:59:41.980700,6.730855535898546
2023-05-05 09:59:41.976600,8.37774317451757
2023-05-05 09:59:41.988400,3.885550928392242
2023-05-05 09:59:41.983300,5.673825736658931
2023-05-05 09:59:41.982,6.188726979333395
2023-05-05 09:59:41.978900,7.272847171597037
2023-05-05 09:59:41.981200,6.408266361279806
2023-05-05 09:59:41.982800,5.96524992358438
2023-05-05 09:59:41.979600,6.98793278043538
2023-05-05 09:59:41.970,10.58177130992414
2023-05-05 09:59:41.980500,6.824274335143271
2023-05-05 09:59:41.978600,7.476440559859054
2023-05-05 09:59:41.979500,7.209476936521282
2023-05-05 09:59:41.980600,6.693232549226138
2023-05-05 09:59:41.980300,6.917381057292592
2023-05-05 09:59:41.980600,6.860343610875959
2023-05-05 09:59:41.981100,6.554943786276411
2023-05-05 09:59:41.986800,4.502122211337485
2023-05-05 09:59:41.982700,5.9679387393155965
2023-05-05 09:59:41.979800,7.0351773975048015
2023-05-05 09:59:41.985900,4.668567773209824
2023-05-05 09:59:41.978600,7.493948714263665
2023-05-05 09:59:41.984700,5.309270322151847
2023-05-05 09:59:41.981600,6.423878760537989
2023-05-05 09:59:41.980600,6.70165749413746
2023-05-05 09:59:41.985200,5.081201766619553
2023-05-05 09:59:41.978600,7.443772722822056
2023-05-05 09:59:41.979300,7.092526036745997
2023-05-05 09:59:41.974600,8.778992452409382
2023-05-05 09:59:41.980700,6.772403130459882
2023-05-05 09:59:41.984300,5.4037200588962495
2023-05-05 09:59:41.983,5.865816960736596
2023-05-05 09:59:41.986700,4.551344274405118
2023-05-05 09:59:41.978900,7.16359343703612
2023-05-05 09:59:41.985400,4.951028384551719
2023-05-05 09:59:41.982800,5.922859478403487
2023-05-05 09:59:41.983,5.942459936662235
2023-05-05 09:59:41.981,6.490593862697383
2023-05-05 09:59:41.980400,6.861432042190923
2023-05-05 09:59:41.979100,7.300513343835568
2023-05-05 09:59:41.987300,4.214153063552238
2023-05-05 09:59:41.982700,5.989463541328549
2023-05-05 09:59:41.981100,6.449115991507905
2023-05-05 09:59:41.978500,7.609116178072752
2023-05-05 09:59:41.983200,5.761097711251697
2023-05-05 09:59:41.983,5.860669033140095
2023-05-05 09:59:41.982600,6.024941254747844
2023-05-05 09:59:41.981900,6.149912983621733
2023-05-05 09:59:41.975700,8.212151319939768
2023-05-05 09:59:41.979800,7.114937480661552
2023-05-05 09:59:41.984,5.524406049113321
2023-05-05 09:59:41.979,7.198748152391645
2023-05-05 09:59:41.981100,6.501879807028575
2023-05-05 09:59:41.986200,4.789255216608099
2023-05-05 09:59:41.979800,7.020903267013296
2023-05-05 09:59:41.979300,7.057887196479462
2023-05-05 09:59:41.982800,5.800320403074309
2023-05-05 09:59:41.978900,7.475466344832818
2023-05-05 09:59:41.988400,4.040846576000793
2023-05-05 09:59:41.982400,5.862812932873612
2023-05-05 09:59:41.980300,6.905353654107396
2023-05-05 09:59:41.973500,9.463970755197035
2023-05-05 09:59:41.973,9.544999737179245
2023-05-05 09:59:41.976900,7.844680896008907
2023-05-05 09:59:41.971200,10.12796562908696
2023-05-05 09:59:41.978500,7.382188326553897
2023-05-05 09:59:41.982500,6.062307397679573
2023-05-05 09:59:41.974900,8.80314934576529
2023-05-05 09:59:41.979100,7.196797236534203
2023-05-05 09:59:41.973400,9.45111197040098
2023-05-05 09:59:41.980400,6.62222479070158
2023-05-05 09:59:41.982,6.335172691320626
2023-05-05 09:59:41.975600,8.476856605810212
2023-05-05 09:59:41.984,5.505242784272794
2023-05-05 09:59:41.985600,4.775942805292672
2023-05-05 09:59:41.982,6.1918073162278535
2023-05-05 09:59:41.981800,6.051102043919877
