TCA,DCA
2023-05-05 09:59:41.987900,4.510259961899061
2023-05-05 09:59:41.984800,5.718199607302394
2023-05-05 09:59:41.986200,5.391677268273259
2023-05-05 09:59:41.987,4.86706630012944
2023-05-05 09:59:41.990600,3.491317788296936
2023-05-05 09:59:41.977600,8.222345213234364
2023-05-05 09:59:41.981200,6.7381329219656045
2023-05-05 09:59:41.992500,2.597042425351221
2023-05-05 09:59:41.987800,4.337499609862217
2023-05-05 09:59:41.987200,4.723510428577804
2023-05-05 09:59:41.989300,3.951261609730644
2023-05-05 09:59:41.986,5.400772351641831
2023-05-05 09:59:41.986100,4.880675625451342
2023-05-05 09:59:41.983400,6.08274188059472
2023-05-05 09:59:41.979700,7.84196376609844
2023-05-05 09:59:41.988200,4.448436915199326
2023-05-05 09:59:41.988500,4.643879969948172
2023-05-05 09:59:41.981500,6.896467410711241
2023-05-05 09:59:41.986200,5.227989257548216
2023-05-05 09:59:41.995200,1.702878965412122
2023-05-05 09:59:41.988700,4.406835554455665
2023-05-05 09:59:41.997300,0.9041951640478616
2023-05-05 09:59:41.982800,6.306669408860287
2023-05-05 09:59:41.986400,5.1750198278512505
2023-05-05 09:59:41.983800,5.910973996383703
2023-05-05 09:59:41.985900,5.186433716085552
2023-05-05 09:59:41.986500,4.851905645011038
2023-05-05 09:59:41.983500,6.115811024805541
2023-05-05 09:59:41.989800,4.0028983810011525
2023-05-05 09:59:41.986400,4.851486568809463
2023-05-05 09:59:41.984100,5.708079161995666
2023-05-05 09:59:41.991,3.3231863863400366
2023-05-05 09:59:41.987100,4.95173140525444
2023-05-05 09:59:41.993300,2.5603416029093244
2023-05-05 09:59:41.986700,4.861643126679145
2023-05-05 09:59:41.987600,4.7240881702498925
2023-05-05 09:59:41.986700,4.763834306350017
2023-05-05 09:59:41.985600,5.034223873480116
2023-05-05 09:59:41.979100,7.42339957432044
2023-05-05 09:59:41.988,4.654799928342326
2023-05-05 09:59:41.981700,6.861729552980069
2023-05-05 09:59:41.987400,4.680377852685871
2023-05-05 09:59:41.988100,4.535493921175624
2023-05-05 09:59:41.992800,2.8131557840974875
2023-05-05 09:59:41.989700,3.753180401297756
2023-05-05 09:59:41.985400,5.389466013176472
2023-05-05 09:59:41.979500,7.224952376988499
2023-05-05 09:59:41.987600,4.442035504613326
2023-05-05 09:59:41.988900,3.971404304060015
2023-05-05 09:59:41.992100,2.927347893206602
2023-05-05 09:59:41.986600,4.636008521373493
2023-05-05 09:59:41.991300,3.2900200337488843
2023-05-05 09:59:41.986600,4.771984909599222
2023-05-05 09:59:41.985800,5.057163914616995
2023-05-05 09:59:41.980200,7.255285059451841
2023-05-05 09:59:41.988300,4.587957734925036
2023-05-05 09:59:41.988200,4.142622773565897
2023-05-05 09:59:41.990900,3.590349742267413
2023-05-05 09:59:41.989900,3.74118094678951
2023-05-05 09:59:41.986100,5.262625378916847
2023-05-05 09:59:41.985800,5.336335787058996
2023-05-05 09:59:41.989400,3.8894586293043902
2023-05-05 09:59:41.988900,3.8175252137942097
2023-05-05 09:59:41.997700,1.2756983409296874
2023-05-05 09:59:41.986200,5.017027652670888
2023-05-05 09:59:41.985,5.332269121639668
2023-05-05 09:59:41.988900,3.963428764641209
